ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
90001	35.214947	-80.866292	35.229325	-80.867165	1.80171809806	3.00405426821
90002	35.182870	-80.673631	35.070798	-81.027226	35.1357733094	40.9391344427
90003	35.438127	-80.889043	35.033452	-80.833444	34.7914876243	39.7961579316
90004	35.427456	-80.848104	35.043652	-80.807230	32.87824326	36.9555790739
90005	35.302752	-80.725120	35.070734	-81.033920	29.7943300985	36.5384292345
90006	35.116194	-80.778232	35.470419	-80.859938	30.0066192716	39.0261606747
90007	35.408176	-80.848671	35.050094	-80.800328	31.4951638646	35.3262162371
90008	35.126585	-80.794228	35.477080	-80.881886	30.4965933063	39.6472211109
90009	35.464051	-80.921436	35.192142	-80.586733	44.5583101916	48.5014193883
90010	35.121576	-80.729513	35.485068	-80.789480	38.3385504044	43.6286518856
90011	35.460458	-80.923301	35.195536	-80.674624	33.1123919957	43.3931307874
90012	35.507622	-80.848088	35.126632	-80.677519	34.3146316842	43.4637973888
90013	35.118762	-80.738289	35.486120	-80.868831	30.1750729953	37.3511795738
90014	35.139336	-80.680060	35.419448	-80.939792	29.0167914141	43.2080418083
90015	35.450300	-80.901632	35.107585	-80.761152	30.1358100083	40.7721891347
90016	35.101285	-81.024988	35.466916	-80.863852	33.5964243903	40.6790992223
90017	35.119871	-80.806535	35.116632	-80.804776	0.391353263375	1.48326420255
90018	35.249018	-80.849766	35.252228	-80.868740	2.31896219142	4.24669189473
90019	35.017168	-80.826753	35.488021	-80.830278	41.1413474969	49.356075518
90020	35.361619	-80.786838	35.070792	-81.046896	32.6542789927	39.7592501824
90021	35.499596	-80.854397	35.020497	-80.834523	38.8586635587	44.170257583
90022	35.086480	-80.696050	35.325098	-80.969585	34.4443018741	36.6942612598
90023	35.461965	-80.910250	35.094908	-80.965215	34.1336405056	40.8842105886
90024	35.448814	-80.888129	35.078569	-80.891671	30.191952577	35.3190170096
90025	35.058932	-80.797205	35.038131	-80.796734	2.17302877126	5.64158202917
90026	35.481297	-80.870087	35.083682	-80.994699	32.7980920223	36.7710888033
90027	35.037120	-80.858289	35.412634	-80.904592	34.18252989	40.5752478084
90028	35.232288	-80.824856	35.253831	-80.819751	2.16874991451	4.89373071167
90029	35.449324	-80.817708	35.068798	-80.881877	32.3754194903	37.2526422041
90030	35.239570	-80.808560	35.235010	-80.823307	1.12766550662	2.98797471579
90031	35.048471	-80.871411	35.465950	-80.785514	36.8986117442	46.7108274903
90032	35.129444	-80.692624	35.496072	-80.844509	33.5464059065	42.1556201341
90033	35.037360	-80.803482	35.399369	-80.915213	35.4451908637	41.6741086537
90034	35.464823	-80.832249	35.459738	-80.849045	1.8691820074	3.51559409381
90035	35.348222	-80.755462	35.347246	-80.750423	0.351796892302	1.11880067368
90036	35.371901	-80.742704	35.380592	-80.744633	0.978464772864	2.1361498829
90037	35.058499	-80.818415	35.463765	-80.837869	37.0599749961	42.0518267554
90038	35.125911	-80.855926	35.499596	-80.854397	30.5741643147	37.2471118321
90039	35.438656	-80.855726	35.132621	-80.659691	32.3493652616	40.2442453847
90040	35.222729	-80.609657	35.072410	-81.001191	35.9813071811	38.7169126278
90041	35.482720	-80.862700	35.097481	-80.859700	32.4329976437	36.3812870428
90042	35.104121	-80.852869	35.506604	-80.852438	34.3511322368	38.7338116463
90043	35.483794	-80.882988	35.083098	-80.725378	35.0066681634	43.7998001737
90044	35.105658	-80.977256	35.459173	-80.888605	31.3486697701	36.5699204699
90045	35.083450	-80.891029	35.450621	-80.885233	29.3756558524	34.3073475205
90046	35.052923	-80.808341	35.507167	-80.849891	38.35917351	42.1991752354
90047	35.252954	-80.670586	35.075536	-81.023277	40.1472189287	44.1360975629
90048	35.240755	-80.622266	35.063517	-81.027010	39.0548425358	43.420284208
90049	35.477721	-80.917227	35.221330	-80.621497	39.3958100481	42.6037876846
90050	35.406665	-80.767873	35.051522	-80.866040	32.9403823637	38.7904700986
90051	35.057848	-80.824239	35.050873	-80.813024	1.30121185876	3.00354390863
90052	35.069454	-80.764220	35.500568	-80.843577	41.3878414709	46.6701765489
90053	35.234749	-80.839157	35.232949	-80.843759	0.336793157728	1.00476161062
90054	35.072424	-80.732996	35.457643	-80.811354	37.9472833598	44.788561354
90055	35.202110	-80.680462	35.192476	-80.684212	1.34136120552	3.08227495385
90056	35.125472	-80.733524	35.485068	-80.789480	34.0519955537	48.2210678393
90057	35.111480	-81.025677	35.498106	-80.861581	34.480768241	37.3120699912
90058	35.077800	-80.733996	35.490952	-80.852399	34.7819212568	48.4556637869
90059	35.053021	-81.044737	35.254700	-80.682981	35.765646926	47.1963784414
90060	35.435901	-80.897181	35.039588	-80.862231	35.0012752011	41.7075140194
90061	35.081139	-80.726493	35.490264	-80.832093	39.7916318214	47.0761943059
90062	35.069223	-80.730367	35.499446	-80.857092	35.5206586273	46.1418729104
90063	35.099080	-80.782151	35.518294	-80.848605	41.9497723244	48.0246255581
90064	35.071912	-80.758027	35.453045	-80.851594	38.1438956699	43.6413217956
90065	35.188791	-80.855393	35.184893	-80.869147	3.02721730218	6.5121557799
90066	35.221703	-80.848629	35.221393	-80.830145	1.4272213803	4.19417361361
90067	35.399669	-80.829902	35.070792	-81.046896	31.4819481777	37.4317732247
90068	35.193469	-80.722614	35.191680	-80.744599	3.32298206143	8.92210095278
90069	35.088903	-80.861954	35.474985	-80.815575	33.1718926946	39.2122529783
90070	35.481997	-80.860149	35.037180	-80.794167	38.9523205219	44.3864277138
90071	35.024032	-80.838031	35.430876	-80.899172	35.6316831286	42.7173361126
90072	35.032457	-80.828792	35.430608	-80.854975	32.6785123025	39.3014057133
90073	35.035575	-80.851395	35.483600	-80.852413	36.7911277644	43.5201190733
90074	35.412619	-80.926448	35.040062	-80.858672	33.8414224161	39.8704923992
