ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
7501	35.249835	-80.800128	35.305934	-80.792897	4.7 mi	10 mins	4.66315837257	10.6544043363	4.824	8.75
7502	35.134376	-80.657508	35.440472	-80.895144	32.7 mi	41 mins	32.5110971791	42.3573213392	32.695	38.6
7503	35.198842	-80.810168	35.229902	-80.813393	2.8 mi	7 mins	2.8678207486	7.41705889686	2.941	6.6
7504	35.121209	-80.684613	35.064760	-80.888361	17.3 mi	25 mins	17.2081981616	24.7737753585	17.682	23.9
7505	35.147234	-80.736830	35.032262	-80.800829	12.9 mi	19 mins	11.9612068515	20.7161189676	12.973	19.2166666667
7506	35.127454	-80.675943	35.087191	-80.877235	16.4 mi	19 mins	17.2911487087	19.8495895486	17.428	20.35
7507	35.133110	-80.992873	35.227154	-80.896829	10.8 mi	20 mins	10.7671044451	20.1287677532	13.779	21.1166666667
7508	35.126182	-80.704916	35.335619	-80.963372	23.0 mi	33 mins	22.3472860354	31.9638340442	22.63	28.2333333333
7509	35.346543	-80.750849	35.506305	-80.863751	19.5 mi	25 mins	19.429997376	26.0779557165	19.464	25.6666666667
7510	35.267583	-80.938223	35.133161	-80.675461	20.9 mi	32 mins	20.7249873001	32.6567184745	21.656	30.4666666667
7511	35.055233	-80.804012	35.021159	-80.837923	4.7 mi	11 mins	4.24725058718	11.0641667425	4.273	11.15
7512	35.052035	-80.820851	35.268030	-80.890477	22.3 mi	29 mins	22.2417790657	28.4526472303	22.327	26.9833333333
7513	35.159588	-80.724305	35.286803	-80.872788	14.3 mi	22 mins	14.809783563	23.8216713686	14.266	21.9333333333
7514	35.119426	-80.696421	35.067384	-81.003141	25.8 mi	30 mins	25.7676525167	29.1262761962	25.845	31.1
7515	35.260288	-80.898945	35.419435	-80.828127	15.7 mi	20 mins	15.5993594714	20.9983430852	15.894	21.2833333333
7516	35.325200	-80.705543	35.269826	-80.799703	8.1 mi	15 mins	7.77692472591	15.0763108955	7.761	13.7
7517	35.497110	-80.881237	35.196731	-80.670733	31.0 mi	38 mins	30.8896283798	39.2057685216	31.033	38.2666666667
7518	35.309434	-80.824920	35.272336	-80.762748	6.2 mi	11 mins	6.14624479507	10.836890053	6.131	12.0333333333
7519	35.182869	-80.900305	35.143195	-80.779238	9.2 mi	20 mins	9.19947471197	19.4427172209	9.527	15.8833333333
7520	35.212972	-80.808062	35.057688	-81.029419	22.2 mi	33 mins	24.062213273	33.6718226812	22.275	37.2833333333
7521	35.340972	-80.753715	35.405887	-80.902822	15.0 mi	23 mins	15.049533792	23.2442344629	15.029	23.4166666667
7522	35.305336	-80.976526	35.210899	-80.813599	13.6 mi	22 mins	13.6084994961	22.1632191558	14.027	20.1666666667
7523	35.279414	-80.903189	35.152243	-81.015814	16.5 mi	24 mins	16.5846049232	25.4069323683	17.91	31.0166666667
7524	35.435244	-80.879846	35.089395	-80.848022	31.5 mi	37 mins	31.3758552826	38.848215846	31.51	36.7666666667
7525	35.106381	-80.969385	35.172290	-80.878435	8.6 mi	16 mins	9.42375450979	15.8155000316	8.584	13.95
7526	35.095255	-80.716093	35.151278	-80.932097	18.5 mi	26 mins	18.519494999	24.8146655995	18.541	26.7333333333
7527	35.118193	-80.974756	35.427023	-80.848476	27.6 mi	31 mins	27.3248190714	32.441570156	27.424	33.0
7528	35.103662	-80.805805	35.465102	-80.886531	29.8 mi	42 mins	35.0486772174	44.4601622389	30.333	40.1333333333
7529	35.305934	-80.792897	35.460632	-80.785446	14.1 mi	25 mins	18.6200309519	26.8347487498	16.128	24.9833333333
7530	35.079393	-80.722526	35.304513	-80.725369	23.6 mi	27 mins	23.4433295618	27.7065804792	23.851	27.9833333333
7531	35.272210	-80.776063	35.311599	-80.710686	5.8 mi	12 mins	5.04865790268	10.2245242402	5.039	8.56666666667
7532	35.257247	-80.910412	35.135295	-80.660046	19.9 mi	33 mins	19.930824782	29.6396863172	20.761	27.8666666667
7533	35.203155	-80.828447	35.080407	-80.757340	10.5 mi	20 mins	10.4618794711	21.001726564	10.497	19.2833333333
7534	35.239915	-80.758064	35.094026	-80.745054	13.4 mi	27 mins	13.523974563	26.5973901505	13.572	24.7166666667
7535	35.162900	-80.604660	35.291758	-80.690524	12.8 mi	16 mins	12.7893825803	16.3121909866	12.845	19.8666666667
7536	35.317012	-80.749339	35.178828	-80.784252	12.0 mi	21 mins	11.8522738467	21.3222598168	12	19.2166666667
7537	35.157477	-80.848491	35.154048	-80.691009	13.5 mi	26 mins	13.447738073	26.4351190693	14.864	24.2333333333
7538	35.081885	-80.870491	35.220837	-80.837704	14.3 mi	18 mins	14.269220507	18.5608136404	14.349	17.5
7539	35.451096	-80.873721	35.132439	-80.838262	26.5 mi	34 mins	26.3645030987	34.9901117764	24.876	31.3166666667
7540	35.426272	-80.849853	35.438173	-80.820423	2.6 mi	6 mins	2.61251811224	5.00030259241	2.622	6.5
7541	35.111831	-80.868325	35.066565	-81.018879	13.4 mi	24 mins	16.0251299096	23.9095314853	13.431	28.25
7542	35.235695	-80.655856	35.219270	-80.847026	14.6 mi	24 mins	14.5580499219	23.3890662699	0	0.0
7543	35.226375	-80.767615	35.123131	-80.846618	9.8 mi	21 mins	9.72712947948	20.9001903986	9.808	18.7166666667
7544	35.279418	-80.768924	35.297273	-80.977174	17.6 mi	20 mins	17.5452903547	19.8734162789	14.398	22.5166666667
7545	35.440685	-80.903946	35.156110	-80.915591	24.7 mi	31 mins	24.6064845717	32.8741408631	24.763	29.1166666667
7546	35.256125	-80.854386	35.405758	-80.771346	14.7 mi	20 mins	14.3693137703	20.7140438899	14.226	26.9
7547	35.296548	-80.810076	35.153493	-80.757268	15.8 mi	24 mins	15.624179873	25.166544115	13.223	23.3666666667
7548	35.253736	-80.782684	35.414458	-80.833883	16.4 mi	22 mins	16.3811871822	22.4297274553	16.462	22.25
7549	35.267831	-80.877735	35.085215	-80.886762	16.5 mi	20 mins	15.9422503239	20.6013423611	16	18.2166666667
7550	35.231872	-80.680444	35.146798	-80.700048	8.6 mi	16 mins	8.44008870874	15.106308894	9.6	17.7833333333
7551	35.406173	-80.867442	35.470904	-80.810177	8.9 mi	14 mins	8.20626468867	14.6666097309	8.009	13.9333333333
7552	35.492797	-80.862121	35.155068	-80.826326	28.5 mi	36 mins	26.2513226292	37.1992995871	27.209	33.25
7553	35.120672	-80.864325	35.464590	-80.806608	31.5 mi	38 mins	30.6789683881	40.318304087	31.162	37.35
7554	35.296782	-80.890803	35.177493	-80.665283	18.1 mi	27 mins	18.0571167336	28.2639723145	17.969	24.8333333333
7555	35.175277	-80.775217	35.021889	-80.853294	13.6 mi	26 mins	15.4753249703	27.9139365832	15.917	24.9666666667
7556	35.345312	-80.781156	35.143715	-80.797540	19.0 mi	33 mins	21.6876674874	33.6899701409	18.99	29.3833333333
7557	35.216516	-80.673548	35.103745	-80.771378	11.6 mi	22 mins	11.94432	23.1933046486	13.871	22.1666666667
7558	35.176262	-80.597297	35.025826	-80.848551	20.9 mi	27 mins	22.7816291964	27.7331702998	22.808	26.85
7559	35.197254	-80.876142	35.115205	-80.856515	7.3 mi	15 mins	6.91314549463	13.5418843097	6.91	10.8166666667
7560	35.172508	-80.687665	35.033832	-80.858612	20.5 mi	26 mins	18.6692598425	26.4401424001	19.16	26.75
7561	35.127932	-80.870346	35.224162	-80.711060	19.5 mi	31 mins	19.4827383948	31.5097400125	16.533	26.4333333333
7562	35.426399	-80.937197	35.327196	-80.692661	26.9 mi	34 mins	25.5552630015	36.2663732926	23.188	32.5333333333
7563	35.293043	-80.761793	35.281458	-80.909067	9.9 mi	13 mins	9.98955409833	13.8052273246	10.191	14.25
7564	35.220632	-80.827561	35.250064	-80.798440	7.4 mi	13 mins	3.4964033982	8.03109174519	4.413	7.9
7565	35.157684	-80.852123	35.327369	-80.835616	13.8 mi	23 mins	13.7193971278	24.7106662625	15.488	21.6833333333
7566	35.066566	-80.797323	35.294313	-80.687437	25.1 mi	27 mins	25.0086927759	29.021537221	25.093	30.0833333333
7567	35.156599	-80.771689	35.282021	-80.917910	15.2 mi	23 mins	13.7250775639	23.5333298635	15.438	22.8333333333
7568	35.190225	-80.918884	35.206748	-80.759198	11.7 mi	18 mins	11.6752752653	17.2822006967	13.269	16.1833333333
7569	35.295958	-80.685688	35.204384	-80.941486	21.6 mi	29 mins	20.107479904	30.286851725	21.789	29.75
7570	35.117886	-80.811250	35.467796	-80.791403	31.2 mi	45 mins	33.6692952758	48.363640004	32.024	44.0
7571	35.392555	-80.755165	35.019031	-80.832229	35.1 mi	43 mins	35.2611338558	44.4240336963	36.204	45.0833333333
7572	35.291318	-80.703161	35.096899	-81.030815	31.7 mi	39 mins	30.8238565344	39.4939729981	28.022	37.1666666667
7573	35.380701	-80.920489	35.373336	-80.777904	10.2 mi	17 mins	11.6999147825	19.7219672758	11.153	21.6666666667
7574	35.111480	-80.756844	35.517588	-80.848272	37.3 mi	46 mins	36.5648004025	47.0130851861	35.419	43.25
7575	35.242323	-80.979680	35.206042	-80.927012	8.2 mi	12 mins	5.91986013182	10.3488428574	6.029	10.65
7576	35.301201	-80.816098	35.170519	-80.954390	15.3 mi	23 mins	16.6763239164	22.6220570034	16.788	24.2
7577	35.272210	-80.776063	35.242764	-80.860739	8.4 mi	14 mins	8.19562897362	13.9409313946	7.472	13.55
7578	35.244937	-80.812436	35.172837	-80.962588	12.9 mi	19 mins	12.8673460857	19.5754522937	11.64	20.3666666667
7579	35.103699	-80.834337	35.261586	-80.685121	28.0 mi	31 mins	28.4930990471	34.7768782664	17.649	29.7833333333
7580	35.123982	-80.989628	35.178008	-80.717182	25.6 mi	37 mins	26.2182750412	37.614633647	24.548	36.5833333333
7581	35.113883	-80.967773	35.251980	-80.897749	15.4 mi	19 mins	15.1994323321	20.1086150532	13.668	20.45
