ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
88202	35.042519	-80.806652	35.472977	-80.803163	41.3 mi	47 mins	39.71	46.6666666667	39.71	46.6666666667
88203	35.099193	-80.872443	35.480919	-80.849720	32.8 mi	38 mins	32.93	37.2333333333	32.93	37.2333333333
88204	35.076555	-81.040746	35.481549	-80.851804	37.4 mi	44 mins	37.938	46.2333333333	37.938	46.2333333333
88205	35.335303	-80.715995	35.096065	-81.031921	32.7 mi	36 mins	27.679	36.0	27.679	36.0
88206	35.105214	-80.717261	35.474636	-80.811617	36.8 mi	42 mins	35.865	44.55	35.865	44.55
88207	35.033296	-80.822827	35.392430	-80.872315	34.0 mi	39 mins	32.977	38.0	32.977	38.0
88208	35.026071	-80.813224	35.466633	-80.858750	37.4 mi	45 mins	38.667	46.5833333333	38.667	46.5833333333
88209	35.123018	-80.744214	35.485201	-80.867900	29.0 mi	37 mins	30.521	36.1333333333	30.521	36.1333333333
88210	35.484892	-80.893242	35.119839	-80.858182	30.0 mi	37 mins	30.009	35.2333333333	30.009	35.2333333333
88211	35.062936	-81.034007	35.369029	-80.754104	34.8 mi	44 mins	33.002	46.6666666667	33.002	46.6666666667
88212	35.087691	-81.017631	35.289230	-80.703693	29.3 mi	40 mins	27.568	37.2333333333	27.568	37.2333333333
88213	35.208444	-80.870111	35.221785	-80.853341	1.6 mi	5 mins	1.76	3.41666666667	1.76	3.41666666667
88214	35.098876	-80.805096	35.463072	-80.781595	33.0 mi	46 mins	33.482	47.4666666667	33.482	47.4666666667
88215	35.231927	-80.604709	35.407231	-80.936302	32.2 mi	44 mins	29.639	41.75	29.639	41.75
88216	35.482434	-80.893978	35.049592	-80.873162	34.8 mi	41 mins	34.62	38.8333333333	34.62	38.8333333333
88217	35.061044	-80.854543	35.463923	-80.783615	37.1 mi	44 mins	37.164	45.2666666667	37.164	45.2666666667
88218	35.384129	-80.779439	35.022402	-80.834558	36.7 mi	42 mins	34.689	45.5166666667	34.689	45.5166666667
88219	35.068889	-80.831131	35.483318	-80.852220	35.4 mi	41 mins	35.483	39.6333333333	35.483	39.6333333333
88220	35.047994	-80.820329	35.486774	-80.824243	40.2 mi	46 mins	40.856	44.7666666667	40.856	44.7666666667
88221	35.115865	-80.784196	35.502579	-80.858519	29.7 mi	37 mins	29.69	34.0833333333	29.69	34.0833333333
88222	35.083098	-80.725378	35.431272	-80.898168	33.1 mi	45 mins	33.998	42.85	33.998	42.85
88223	35.105456	-80.993602	35.507253	-80.852958	34.4 mi	38 mins	34.208	38.4	34.208	38.4
88224	35.128830	-80.691277	35.133558	-80.707475	2.0 mi	4 mins	2.379	4.86666666667	2.379	4.86666666667
88225	35.077256	-80.762119	35.476696	-80.782245	37.2 mi	49 mins	35.29	49.7166666667	35.29	49.7166666667
88226	35.418463	-80.854692	35.044317	-80.833797	31.0 mi	35 mins	30.993	34.4	30.993	34.4
