ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
10573	35.229809	-80.893237	35.327232	-80.720406	15.1 mi	20 mins	14.578	20.7666666667	14.578	20.7666666667
10574	35.079705	-80.867949	35.109441	-80.979987	9.8 mi	15 mins	9.792	14.2666666667	9.792	14.2666666667
10575	35.050593	-80.753822	35.138312	-80.762052	9.3 mi	16 mins	9.308	16.7333333333	9.308	16.7333333333
10576	35.403081	-80.906775	35.211480	-80.673501	27.4 mi	36 mins	27.428	36.5333333333	27.428	36.5333333333
10577	35.109557	-80.848315	35.234331	-80.657164	17.8 mi	33 mins	17.341	31.8	17.341	31.8
10578	35.144283	-80.747126	35.132817	-80.761842	1.4 mi	3 mins	1.437	4.31666666667	1.437	4.31666666667
10579	35.144804	-81.005045	35.423317	-80.903242	28.8 mi	34 mins	29.998	38.9166666667	29.998	38.9166666667
10580	35.453680	-80.854973	35.087850	-80.911598	29.5 mi	35 mins	30.782	37.2666666667	30.782	37.2666666667
10581	35.091938	-80.700522	35.248710	-80.734055	13.9 mi	22 mins	14.091	19.9333333333	14.091	19.9333333333
10582	35.379721	-80.914185	35.209727	-80.915118	18.2 mi	24 mins	16.401	24.4833333333	16.401	24.4833333333
10583	35.192238	-80.722970	35.099824	-81.033877	24.6 mi	37 mins	24.658	33.5	24.658	33.5
10584	35.275637	-80.696584	35.206541	-80.739188	6.8 mi	14 mins	8.585	14.75	8.585	14.75
10585	35.235648	-80.768391	35.216332	-80.745619	2.4 mi	5 mins	2.37	6.01666666667	2.37	6.01666666667
10586	35.376835	-80.768144	35.045871	-80.789314	32.0 mi	33 mins	34.54	41.95	34.54	41.95
10587	35.137023	-80.815394	35.197138	-80.869762	6.7 mi	15 mins	6.725	10.6	6.725	10.6
10588	35.373803	-80.750079	35.342970	-80.817014	7.9 mi	16 mins	7.954	21.4666666667	7.954	21.4666666667
10589	35.223930	-80.721334	35.095629	-80.863680	14.6 mi	29 mins	14.142	24.35	14.142	24.35
10590	35.225574	-80.981047	35.064386	-80.776376	21.3 mi	26 mins	20.48	27.8333333333	20.48	27.8333333333
10591	35.285588	-80.925933	35.041127	-80.811269	25.8 mi	32 mins	27.17	33.3333333333	27.17	33.3333333333
10592	35.284099	-80.796489	35.231786	-80.820951	5.3 mi	11 mins	5.301	10.0833333333	5.301	10.0833333333
10593	35.191413	-80.777097	35.106050	-80.776042	7.8 mi	14 mins	8.084	12.4333333333	8.084	12.4333333333
10594	35.293615	-80.876688	35.387877	-80.812863	9.3 mi	18 mins	9.319	17.6666666667	9.319	17.6666666667
10595	35.481159	-80.862651	35.130763	-80.806227	28.2 mi	38 mins	28.329	35.8833333333	28.329	35.8833333333
10596	35.304938	-80.964404	35.192757	-80.722650	19.3 mi	28 mins	19.738	26.7333333333	19.738	26.7333333333
10597	35.375917	-80.755092	35.124541	-80.770642	30.8 mi	38 mins	24.599	37.3	24.599	37.3
