ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
85001	35.469410	-80.854543	35.034677	-80.848159	36.6 mi	42 mins	35.572	40.3833333333	35.572	40.3833333333
85002	35.143644	-80.977105	35.343727	-80.703193	27.7 mi	29 mins	26.618	31.55	26.618	31.55
85003	35.414889	-80.906763	35.070142	-81.023758	32.6 mi	38 mins	34.168	43.7833333333	34.168	43.7833333333
85004	35.297655	-80.723964	35.096989	-81.032240	30.4 mi	37 mins	26.665	36.5666666667	26.665	36.5666666667
85005	35.095259	-80.837522	35.481451	-80.815722	36.1 mi	41 mins	36.205	41.6833333333	36.205	41.6833333333
85006	35.097090	-80.752376	35.449215	-80.891903	31.3 mi	44 mins	31.277	43.5333333333	31.277	43.5333333333
85007	35.472852	-80.866625	35.021159	-80.837923	36.9 mi	44 mins	38.542	44.7333333333	38.542	44.7333333333
85008	35.471885	-80.918498	35.116673	-80.786264	31.1 mi	41 mins	31.401	42.05	31.401	42.05
85009	35.445774	-80.866250	35.055051	-80.875137	30.9 mi	36 mins	30.314	34.2833333333	30.314	34.2833333333
85010	35.068626	-81.006616	35.323611	-80.707973	29.7 mi	38 mins	29.682	38.7833333333	29.682	38.7833333333
85011	35.433177	-80.860766	35.082300	-81.052519	35.0 mi	42 mins	33.761	44.7666666667	33.761	44.7666666667
85012	35.133003	-80.811421	35.486774	-80.824243	30.0 mi	40 mins	30.69	38.5166666667	30.69	38.5166666667
85013	35.175899	-80.714543	35.496990	-80.831939	30.8 mi	38 mins	30.894	36.1666666667	30.894	36.1666666667
85014	35.484892	-80.893242	35.051634	-80.810667	37.0 mi	41 mins	37.096	40.1166666667	37.096	40.1166666667
85015	35.094852	-80.783397	35.508993	-80.841446	32.9 mi	44 mins	32.911	39.5	32.911	39.5
85016	35.417591	-80.851664	35.426999	-80.847896	1.1 mi	4 mins	1.11	4.8	1.11	4.8
85017	35.073113	-80.732867	35.328079	-80.971119	32.0 mi	38 mins	32.051	39.75	32.051	39.75
85018	35.217884	-80.819990	35.209765	-80.812722	0.9 mi	4 mins	0.95	2.38333333333	0.95	2.38333333333
85019	35.391121	-80.875590	35.050944	-80.795724	34.5 mi	39 mins	34.015	39.1166666667	34.015	39.1166666667
85020	35.017783	-80.823639	35.405048	-80.836679	33.1 mi	41 mins	33.237	41.0333333333	33.237	41.0333333333
85021	35.083927	-80.745349	35.420822	-80.837907	28.0 mi	42 mins	28.055	39.1166666667	28.055	39.1166666667
85022	35.141499	-81.007598	35.481500	-80.852210	31.6 mi	35 mins	32.692	38.3166666667	32.692	38.3166666667
85023	35.434715	-80.859334	35.079011	-80.833768	32.7 mi	38 mins	30.789	36.9	30.789	36.9
85024	35.414668	-80.834602	35.067632	-80.727748	29.8 mi	43 mins	30.055	40.9	30.055	40.9
85025	35.493664	-80.875090	35.190493	-80.720966	27.6 mi	33 mins	27.607	32.9666666667	27.607	32.9666666667
85026	35.093447	-80.992613	35.410996	-80.761702	31.0 mi	38 mins	30.827	41.8166666667	30.827	41.8166666667
85027	35.145539	-80.654260	35.137200	-81.007427	29.2 mi	33 mins	30.582	38.4333333333	30.582	38.4333333333
85028	35.068626	-81.006616	35.446270	-80.900299	34.5 mi	39 mins	34.543	40.6333333333	34.543	40.6333333333
85029	35.103549	-80.720961	35.438226	-80.820433	35.7 mi	42 mins	32.192	41.0666666667	32.192	41.0666666667
85030	35.388958	-80.913270	35.183723	-80.597748	29.7 mi	38 mins	31.516	43.2833333333	31.516	43.2833333333
85031	35.092006	-80.988342	35.330773	-80.736751	28.1 mi	32 mins	24.915	31.25	24.915	31.25
85032	35.384480	-80.781126	35.080800	-80.990492	28.9 mi	34 mins	28.933	36.6666666667	28.933	36.6666666667
85033	35.183191	-80.624000	35.406752	-80.894637	30.9 mi	36 mins	28.937	36.4333333333	28.937	36.4333333333
85034	35.465729	-80.804755	35.084916	-80.838952	35.8 mi	41 mins	34.69	41.2833333333	34.69	41.2833333333
85035	35.054310	-80.869540	35.372774	-80.735289	30.5 mi	37 mins	30.325	34.9166666667	30.325	34.9166666667
85036	35.435901	-80.897181	35.066805	-80.725846	33.2 mi	45 mins	33.422	44.0	33.422	44.0
85037	35.127286	-81.026062	35.246987	-80.685485	31.2 mi	40 mins	29.958	47.0666666667	29.958	47.0666666667
