ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
15001	35.246610	-80.843687	35.239332	-80.765759	6.02757656212	12.6028645538
15002	35.279748	-80.684347	35.080834	-80.893775	29.9660474156	30.7743437242
15003	35.288658	-80.952413	35.291117	-80.686086	19.9443403159	30.1280166436
15004	35.106213	-80.973639	35.291176	-80.928182	16.3978241529	23.1894707811
15005	35.198110	-80.892836	35.116399	-80.871486	7.92241259364	14.2113830733
15006	35.207767	-80.907099	35.029878	-80.807623	18.2509583451	22.0112303183
15007	35.393911	-80.879942	35.301300	-80.878162	8.42185606154	13.8326899895
15008	35.022052	-80.813850	35.248815	-80.813734	22.9917579999	31.7620130722
15009	35.254133	-80.857514	35.200460	-80.714642	10.3614978225	15.452066798
15010	35.122134	-80.869432	35.227928	-80.778265	10.6767611536	20.8955849624
15011	35.125257	-80.780183	35.303791	-80.678409	24.7991257475	31.709221676
15012	35.284590	-80.864965	35.446085	-80.884684	13.6029416205	18.7648415274
15013	35.169891	-80.664858	35.085347	-80.750880	9.35553708541	18.9427659243
15014	35.137288	-80.892104	35.095447	-80.802087	11.2853688146	18.3275070655
15015	35.161922	-80.718009	35.204291	-80.927795	15.0001458628	22.1506611577
15016	35.413805	-80.840803	35.250984	-80.672376	29.7426573638	32.6677015331
15017	35.224871	-80.828611	35.333056	-80.806253	12.3334708719	15.1843073439
15018	35.230074	-80.711215	35.186637	-80.692028	5.1429399918	9.17453126933
15019	35.099193	-80.872443	35.299398	-80.698664	25.9620329186	33.5190165518
15020	35.317564	-80.776275	35.316527	-80.790324	1.12797521645	2.84463368061
15021	35.126182	-80.704916	35.248277	-80.888326	16.0899950567	22.5727328028
15022	35.081997	-80.775939	35.091275	-81.016690	19.8435572529	25.6827533096
15023	35.434619	-80.824944	35.088762	-80.910476	29.4538954948	37.1652451404
15024	35.188661	-80.715763	35.096243	-80.713083	9.57358386961	19.9592711659
15025	35.462256	-80.845470	35.207943	-80.835814	20.8912423473	25.1905170944
15026	35.131102	-80.937671	35.083454	-80.840679	8.80147401019	13.1482849594
15027	35.344336	-80.711145	35.342273	-80.816203	11.1007861937	17.7029193713
15028	35.238992	-80.685163	35.214208	-80.759245	6.0493670483	12.2551299257
15029	35.266980	-80.781955	35.168943	-80.770003	9.0324100404	17.5255940902
15030	35.110158	-80.819401	35.094729	-80.840420	2.46627072673	5.06071741927
15031	35.213637	-80.835196	35.102697	-80.992134	16.2168211284	21.7583016569
15032	35.079563	-80.781545	35.280068	-80.901657	26.1492722913	31.8656493488
15033	35.132240	-80.806431	35.246103	-80.778070	9.88073031473	19.3640363757
15034	35.163859	-80.792155	35.174441	-80.807637	1.55141458043	3.46568037987
15035	35.260108	-80.889031	35.219544	-80.828979	6.73546488656	10.4610545582
15036	35.303007	-80.697127	35.282342	-80.896671	13.8052515168	20.4821107847
15037	35.482431	-80.858166	35.318952	-80.821690	14.1447848917	20.0041608148
15038	35.433171	-80.854923	35.177756	-80.934017	22.1637738029	27.9427538703
15039	35.116399	-80.871486	35.280997	-80.906404	15.0105991446	21.9923211235
15040	35.355215	-80.817665	35.409769	-80.906762	9.46786410495	15.5846258982
15041	35.358708	-80.782153	35.243460	-80.802784	10.9074294371	16.2392170105
15042	35.211712	-80.891638	35.282245	-80.967527	9.94935217806	13.4975311361
15043	35.202152	-80.796214	35.450777	-80.855479	20.2173579191	24.6929412113
15044	35.022586	-80.826825	35.173011	-80.612487	20.173571062	23.8451367656
15045	35.105235	-80.991009	35.148218	-80.878719	9.55801203292	16.105455469
15046	35.266237	-80.968427	35.311721	-80.987767	4.66365718759	9.47998548324
15047	35.250987	-80.948059	35.255468	-80.852267	8.08623116552	11.8177532061
15048	35.046568	-80.815747	35.306009	-80.859090	24.3585097597	27.0392459684
15049	35.038701	-80.771328	35.307303	-80.886961	28.0463523899	33.2625100003
15050	35.216580	-80.788806	35.038272	-80.851149	21.943493371	26.4676684628
15051	35.289481	-80.734938	35.236157	-80.716511	5.67938377343	10.2286241796
15052	35.219357	-80.852841	35.164055	-80.791347	6.2667840007	11.75179709
15053	35.059206	-80.877495	35.460605	-80.840861	34.258959097	41.1779160935
15054	35.213283	-80.838914	35.320431	-80.691192	15.1976491718	21.5081574537
15055	35.360805	-80.856893	35.186360	-80.868281	15.4349738891	20.4774155526
15056	35.309022	-80.936631	35.107032	-80.969345	18.3156970977	22.7315340159
15057	35.031282	-80.819602	35.232247	-80.879898	18.5351566301	25.61839191
15058	35.450959	-80.880669	35.247536	-80.798576	17.4918948341	25.4083737736
15059	35.054225	-80.862408	35.094577	-80.727573	11.1306719378	16.5532801388
15060	35.150465	-80.863551	35.058866	-80.788368	12.4403978139	20.0262718801
15061	35.209022	-80.800590	35.451266	-80.879417	20.362472102	25.3643135009
15062	35.218975	-80.784168	35.240041	-80.862258	6.79290977337	10.8180606386
15063	35.470562	-80.942225	35.090770	-80.920116	33.7738863039	41.3939177895
15064	35.219988	-80.757750	35.442960	-80.895188	23.4675357852	28.6436930451
15065	35.213869	-80.777380	35.211291	-80.835428	4.50481568272	8.07211073358
15066	35.233301	-80.901867	35.132775	-80.837002	11.6636995573	20.7050756451
15067	35.149572	-80.960579	35.234935	-80.868578	12.4694960267	15.3673094385
15068	35.257554	-80.757580	35.098700	-80.771606	15.1713987559	28.2337959446
15069	35.222733	-80.728920	35.163464	-80.625166	9.96783494517	14.089397073
15070	35.206598	-80.810050	35.153348	-80.922802	10.6269558029	17.248104677
15071	35.165520	-80.722402	35.226815	-80.854455	10.5198315085	18.4476902384
15072	35.228737	-80.898373	35.023608	-80.845382	17.9030586478	24.2322242729
15073	35.438388	-80.850545	35.252571	-80.734505	24.6380055599	30.696750066
15074	35.257536	-80.815298	35.231171	-80.904930	7.92094521669	12.7737587864
15075	35.263190	-80.847002	35.422212	-80.834106	14.7491045671	20.4048594474
15076	35.406429	-80.903380	35.185404	-80.899469	20.4918435065	23.9749794325
15077	35.327679	-80.792678	35.308534	-80.953767	12.0003845806	19.1549143755
15078	35.096900	-80.864614	35.410752	-80.947336	31.2039166658	38.868297251
15079	35.060310	-80.806409	35.386511	-80.748294	34.0892001061	35.3926116431
15080	35.272164	-80.808517	35.336099	-80.719251	9.1693359038	11.2140300312
15081	35.073925	-80.788876	35.160408	-80.978748	16.0131595502	20.1454963292
15082	35.385713	-80.841401	35.256212	-80.892264	12.8372151988	15.6549007263
15083	35.309638	-80.966027	35.465236	-80.858532	17.7196240716	23.0496553751
15084	35.367842	-80.832109	35.280696	-80.923512	12.1421562729	14.5132935382
