ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
10001	35.269166	-80.928145	35.206486	-80.864205	7.2 mi	15 mins	7.15311813692	14.9453362378	7.15	14.0
10002	35.200410	-80.831731	35.152071	-80.889082	6.8 mi	15 mins	6.83364350971	15.2920556451	8.429	13.7
10003	35.022541	-80.823994	35.157476	-80.826201	11.2 mi	22 mins	13.1855475549	24.3371604136	12.347	22.0333333333
10004	35.265340	-80.854226	35.261086	-80.747359	9.7 mi	15 mins	9.04844718777	16.1110160707	9.07	15.1333333333
10005	35.432813	-80.887714	35.086543	-81.020727	33.6 mi	40 mins	32.0832674482	38.7334989857	32.226	39.6833333333
10006	35.346883	-80.700813	35.232954	-80.834975	15.9 mi	17 mins	16.1019343972	19.3998601661	11.919	17.4333333333
10007	35.249269	-80.656283	35.410484	-80.863791	22.8 mi	27 mins	28.2301558409	30.3845178161	20.898	27.6333333333
10008	35.159876	-80.982518	35.308809	-80.687388	28.5 mi	36 mins	27.8298157571	38.6933817791	27.773	37.85
10009	35.242454	-80.832221	35.445558	-80.882635	16.8 mi	19 mins	16.7481544781	20.2627417345	16.854	19.9333333333
10010	35.258180	-80.753611	35.205917	-80.888101	11.5 mi	19 mins	11.480688202	20.3203597478	11.81	19.1333333333
10011	35.163436	-80.732731	35.210433	-80.848659	9.0 mi	15 mins	8.8353317349	15.4710587778	8.872	13.35
10012	35.276398	-80.871208	35.045459	-80.787083	26.2 mi	33 mins	24.7754453074	34.1427408686	24.982	32.5166666667
10013	35.222239	-80.808778	35.178096	-80.680960	8.5 mi	18 mins	8.4707719986	17.1462341847	8.461	14.95
10014	35.340270	-80.812098	35.142425	-80.690714	18.9 mi	30 mins	18.7110281455	30.8110319142	18.942	29.95
10015	35.230782	-80.723291	35.360488	-80.796577	12.2 mi	19 mins	12.1726531767	20.1137714172	12.577	20.75
10016	35.244603	-80.858502	35.287678	-80.686342	18.7 mi	21 mins	14.9737552315	24.0802428372	15.617	21.5166666667
10017	35.222795	-80.814696	35.116941	-80.673610	13.4 mi	23 mins	13.3640249596	23.5028574772	13.439	19.8333333333
10018	35.178075	-80.722770	35.205313	-80.690962	4.6 mi	8 mins	4.55941149749	8.13487846253	4.569	8.18333333333
10019	35.172845	-80.954792	35.354791	-80.819330	20.6 mi	21 mins	20.5417855065	21.4253935869	20.593	22.6666666667
10020	35.113358	-80.967825	35.271503	-80.783084	20.2 mi	26 mins	20.1350125551	27.0460206767	18.585	25.5666666667
10021	35.106798	-81.003382	35.278338	-80.897063	18.4 mi	25 mins	19.9322314857	26.7769920818	22.897	29.6166666667
10022	35.095628	-80.840807	35.452297	-80.847447	32.1 mi	37 mins	31.565341972	37.9387402727	31.708	34.45
10023	35.337969	-80.811260	35.248515	-80.719713	10.9 mi	18 mins	10.8363798991	20.446695114	10.888	19.35
10024	35.427492	-80.847711	35.333217	-80.857376	8.1 mi	14 mins	8.58399464042	14.0043998079	8.625	14.3833333333
10025	35.180807	-80.730127	35.246028	-80.888346	11.9 mi	19 mins	11.8743997732	19.4370299456	12.376	17.8833333333
10026	35.180883	-80.841224	35.073640	-80.883480	9.0 mi	20 mins	8.8810124593	20.2579364968	10.368	16.9
10027	35.339496	-80.796434	35.149430	-80.688389	18.0 mi	29 mins	17.9056057878	31.461626325	22.916	29.6
10028	35.234887	-80.902069	35.074767	-81.019871	15.4 mi	27 mins	15.6236049463	25.7377493228	17.755	29.7666666667
10029	35.359875	-80.793302	35.082925	-80.727148	30.1 mi	35 mins	30.26796689	36.2918582893	23.286	40.0
10030	35.218386	-80.853842	35.409905	-80.900022	17.0 mi	20 mins	16.9847408708	21.2763990476	16.992	19.5833333333
10031	35.175267	-80.872834	35.331733	-80.801892	14.8 mi	19 mins	14.8551037435	20.2110445768	14.863	17.1
10032	35.245138	-80.881792	35.168310	-80.723021	14.1 mi	22 mins	12.9870784875	21.7695032441	14.11	22.05
10033	35.106268	-80.771149	35.036838	-80.861808	9.7 mi	18 mins	9.84356713896	17.002624062	9.519	15.3833333333
10034	35.325239	-80.697397	35.196085	-80.706219	13.5 mi	20 mins	14.3253618432	19.6170522097	15.704	20.2833333333
10035	35.230033	-80.719989	35.082798	-81.047308	28.8 mi	41 mins	30.3104515858	41.0494867837	28.609	42.55
10036	35.385615	-80.878416	35.259750	-80.745025	15.8 mi	25 mins	15.1522444998	26.7349271761	15.799	28.2
10037	35.201618	-80.847752	35.142702	-80.871284	5.9 mi	13 mins	5.91357687159	13.1985316219	5.698	11.5666666667
10038	35.437626	-80.852621	35.459185	-80.864041	2.8 mi	6 mins	3.00699248878	6.62239421303	2.522	6.0
10039	35.266293	-80.851221	35.362078	-80.859585	8.3 mi	15 mins	8.95011973647	13.4621557305	8.997	12.7
10040	35.300229	-80.756368	35.187144	-80.812038	9.8 mi	19 mins	9.72774827707	18.9535113635	9.807	14.6
10041	35.162201	-80.614322	35.047068	-80.841367	21.3 mi	25 mins	21.2556444984	25.5454806946	21.282	25.85
10042	35.353207	-80.775394	35.376443	-80.771846	2.7 mi	6 mins	2.76288346892	6.1511631233	2.679	7.31666666667
10043	35.040181	-80.792599	35.099515	-80.989005	17.9 mi	26 mins	17.5479678706	25.0698516095	17.877	24.25
10044	35.246718	-80.939763	35.305587	-80.728129	14.2 mi	18 mins	14.561600985	18.701876381	13.862	16.0666666667
10045	35.267525	-80.934930	35.168386	-80.776564	15.1 mi	22 mins	15.0754707824	22.8049024673	15.408	22.05
10046	35.276446	-80.859473	35.249811	-80.824844	4.2 mi	9 mins	4.16582190003	9.36687633715	4.591	9.05
