ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
5001	35.299065	-80.913694	35.201647	-80.821953	10.7 mi	17 mins	10.1214755888	17.6232276869	10.93	15.9666666667
5002	35.267272	-80.936418	35.064879	-80.774545	25.9 mi	30 mins	26.0531876671	31.6402536747	18.55	29.8
5003	35.137190	-80.846022	35.031282	-80.819602	10.7 mi	20 mins	10.784504895	20.0285072743	10.161	19.0833333333
5004	35.210793	-80.697783	35.131845	-80.997857	26.1 mi	36 mins	26.0022457419	38.1255689731	24.814	34.9833333333
5005	35.230808	-80.804366	35.031500	-80.839607	21.8 mi	28 mins	21.6848411444	28.5565704955	21.778	26.8
5006	35.343019	-80.887946	35.091026	-81.044316	23.9 mi	31 mins	23.8922993306	31.1087642443	23.98	32.3
5007	35.329014	-80.722467	35.132820	-80.779163	17.6 mi	33 mins	18.8176230905	33.5816905298	17.018	26.5833333333
5008	35.207402	-80.711404	35.202159	-80.803362	6.4 mi	12 mins	6.40234239549	11.9687893729	6.547	10.1833333333
5009	35.153069	-80.888757	35.249085	-80.717054	18.3 mi	26 mins	18.1577416808	26.7857461271	18.751	25.3
5010	35.088227	-80.981499	35.026411	-80.817300	16.7 mi	25 mins	17.4184695792	28.3558070445	18.503	28.9166666667
5011	35.270298	-80.813854	35.172745	-80.822125	8.3 mi	17 mins	8.57023269023	17.1212375315	10.256	14.6166666667
5012	35.257803	-80.928477	35.103388	-80.993018	13.9 mi	21 mins	13.84654467	22.253047647	14.863	21.8166666667
5013	35.038601	-80.829096	35.102697	-80.992134	15.4 mi	22 mins	15.1580510178	21.8514434935	15.452	20.2166666667
5014	35.128541	-80.676163	35.098252	-80.961174	23.7 mi	28 mins	24.6404364759	29.1049055227	24.623	29.4166666667
5015	35.150483	-80.873321	35.335311	-80.825098	16.2 mi	21 mins	15.318591271	21.0873815385	15.413	18.1
5016	35.328182	-80.966814	35.067090	-81.026456	21.8 mi	30 mins	21.6735025259	28.996339108	23.326	34.3166666667
5017	35.243850	-80.795801	35.299358	-80.691402	9.0 mi	18 mins	8.86770806021	18.1674406677	9.449	16.7833333333
5018	35.385918	-80.838178	35.479065	-80.818136	9.1 mi	17 mins	9.08542066506	15.8487668467	8.956	13.8333333333
5019	35.103928	-80.994246	35.150417	-80.679860	26.6 mi	34 mins	26.4035292937	34.144256406	26.552	33.05
5020	35.193124	-80.746982	35.363168	-80.858554	17.4 mi	25 mins	17.5222867325	25.6190892822	17.667	24.6166666667
5021	35.218542	-80.747531	35.127661	-80.897821	16.6 mi	23 mins	16.5904947953	23.9366791399	16.598	22.5166666667
5022	35.109753	-80.809844	35.148591	-80.882966	7.9 mi	19 mins	7.74636090643	19.1997067501	8.267	17.4333333333
5023	35.091033	-80.990211	35.318963	-80.769039	27.2 mi	31 mins	26.9709986609	33.1083929826	24.055	30.05
5024	35.195908	-80.789970	35.177803	-80.707773	6.3 mi	12 mins	5.65895300264	11.6751998411	5.657	11.5333333333
5025	35.103437	-80.730227	35.143035	-80.864257	11.8 mi	23 mins	11.6033303269	23.5072181067	11.698	22.4
5026	35.106798	-81.003382	35.377672	-80.780106	30.1 mi	36 mins	29.6707336637	37.3492290116	30.478	40.8166666667
5027	35.214156	-80.906048	35.144797	-80.945782	7.7 mi	13 mins	8.87834843511	13.475355175	7.855	13.8
5028	35.301385	-80.947790	35.109679	-80.783121	19.0 mi	31 mins	21.5084700479	34.4211809804	19.251	28.4
5029	35.190093	-80.727762	35.084662	-80.972723	22.7 mi	29 mins	22.8275279333	30.9419604821	22.736	31.3333333333
5030	35.110355	-80.885842	35.015615	-80.830806	8.5 mi	14 mins	8.51517001731	13.3579228189	8.55	13.05
5031	35.413924	-80.833429	35.226807	-80.714043	19.1 mi	32 mins	23.6724125962	32.3927863271	19.081	30.1166666667
5032	35.486276	-80.855643	35.482564	-80.880244	1.8 mi	6 mins	2.13356483434	6.76139094768	1.741	3.56666666667
5033	35.268417	-80.925236	35.253859	-80.941192	2.6 mi	5 mins	2.53636312132	5.09556854837	2.601	4.93333333333
5034	35.341858	-80.945583	35.294338	-80.901898	5.3 mi	10 mins	5.31092163536	10.9278216703	5.351	11.9166666667
5035	35.326001	-80.797266	35.338039	-80.876687	6.0 mi	11 mins	6.16264367117	12.486484123	5.998	12.6666666667
5036	35.079997	-80.832937	35.143485	-80.864803	7.1 mi	16 mins	7.00098321433	15.7991103573	7.055	15.0666666667
5037	35.148696	-80.960005	35.423085	-80.832526	26.1 mi	29 mins	26.1512326333	30.1109860567	25.906	30.8333333333
5038	35.108076	-80.774237	35.298270	-80.699848	17.3 mi	32 mins	26.6024393524	34.8921735708	17.835	29.6
5039	35.210431	-80.734608	35.165194	-80.996206	19.6 mi	32 mins	20.4772758981	32.4287190501	19.723	33.3166666667
5040	35.224126	-80.854375	35.377686	-80.921582	14.1 mi	19 mins	14.0442772957	19.9019574325	14.09	19.9833333333
5041	35.237287	-80.794009	35.022518	-80.824553	24.1 mi	32 mins	23.6591254198	33.7088392072	23.756	31.2
5042	35.380973	-80.790587	35.301572	-80.907384	11.4 mi	19 mins	14.1163117603	19.1374309624	13.917	22.0833333333
5043	35.095245	-80.871903	35.178469	-80.737765	12.2 mi	26 mins	12.5889441056	25.226779422	12.807	23.4833333333
5044	35.318308	-80.898638	35.174653	-80.599496	31.2 mi	34 mins	25.4894974381	36.0534044595	23.806	34.2333333333
5045	35.134417	-80.902085	35.099515	-80.989005	6.7 mi	13 mins	7.30445765494	12.4977462798	6.757	11.1
5046	35.478989	-80.896732	35.467537	-80.888152	1.2 mi	3 mins	1.20199681284	2.78953705877	1.21	3.23333333333
5047	35.315163	-80.794038	35.446318	-80.878130	12.4 mi	18 mins	12.3834751584	18.5421369065	12.895	19.05
5048	35.263110	-80.858857	35.131722	-80.786658	11.8 mi	21 mins	11.8147535915	22.1926164218	11.9	18.8333333333
5049	35.067298	-80.826076	35.389596	-80.777761	30.9 mi	37 mins	30.5296533458	38.0257575787	29.45	39.2
5050	35.172745	-80.867235	35.153715	-80.838841	3.2 mi	8 mins	3.01634019689	7.57559542558	3.168	6.63333333333
5051	35.344859	-80.757349	35.177267	-80.721182	14.8 mi	24 mins	14.6793862032	24.1758764812	14.783	23.1666666667
5052	35.218786	-80.997741	35.468849	-80.808390	28.3 mi	34 mins	27.8771553475	34.890483727	28.251	36.1333333333
5053	35.481670	-80.830311	35.385273	-80.916482	14.1 mi	23 mins	14.0090727901	23.6573444794	14.188	22.8166666667
5054	35.194292	-80.725146	35.230705	-80.749299	4.5 mi	10 mins	4.16652740261	8.01025507323	4.592	8.76666666667
5055	35.301201	-80.816098	35.415943	-80.905852	12.6 mi	19 mins	13.2504626365	18.666508246	13.264	19.4
5056	35.297623	-80.702119	35.270309	-80.877627	12.7 mi	19 mins	12.4456598116	18.7656045094	12.434	17.9666666667
5057	35.491827	-80.876269	35.030539	-80.810525	38.4 mi	43 mins	38.2154549724	44.3807102936	38.458	43.3333333333
5058	35.265382	-80.740635	35.106654	-80.983471	23.1 mi	33 mins	24.809230849	34.7390552785	20.238	29.6333333333
5059	35.285281	-80.697769	35.190336	-80.957568	20.9 mi	28 mins	19.8927848926	28.1593675429	21.169	29.0333333333
5060	35.173818	-80.954425	35.129444	-80.692624	24.2 mi	28 mins	24.2072478044	27.4391962006	24.257	27.9
5061	35.161920	-80.900507	35.144048	-80.743278	16.0 mi	22 mins	15.7664762994	22.1416442392	16.159	20.8833333333
5062	35.224549	-80.898825	35.278411	-80.856808	7.1 mi	10 mins	7.06748227172	9.93441773707	7.479	9.98333333333
5063	35.310012	-80.787492	35.132181	-80.939492	20.0 mi	26 mins	19.4822055805	26.5962703111	17.719	24.15
5064	35.202973	-80.805487	35.214735	-80.972272	13.1 mi	20 mins	11.7112129972	21.2075810964	12.026	20.7
5065	35.475954	-80.933407	35.135990	-80.903461	29.8 mi	35 mins	29.628899783	35.8826458829	29.781	37.6
5066	35.060550	-80.822652	35.105432	-80.863006	5.3 mi	10 mins	5.26878893374	11.4482585833	5.295	11.2833333333
5067	35.340922	-80.708355	35.320012	-80.833429	11.6 mi	16 mins	11.7621771381	17.3186918486	10.416	15.5833333333
5068	35.078870	-80.810852	35.461319	-80.863660	35.1 mi	40 mins	34.8784743117	40.8461132961	35.187	40.0666666667
5069	35.076327	-80.793039	35.069823	-81.026104	19.6 mi	28 mins	20.9736371705	27.5072560024	21.948	32.2
5070	35.190635	-80.712053	35.181523	-80.710976	3.5 mi	8 mins	3.51794210577	7.9730731907	3.477	8.18333333333
5071	35.136550	-80.735904	35.150716	-80.939145	17.3 mi	26 mins	17.0942863934	25.0092757948	17.141	23.5
5072	35.410792	-80.864830	35.283976	-80.753872	16.2 mi	19 mins	16.1654596499	19.5823218486	16.213	19.15
5073	35.326683	-80.735810	35.022085	-80.846466	30.2 mi	35 mins	30.281504166	36.6768853148	29.772	36.15
5074	35.404700	-80.839262	35.285429	-80.755563	16.5 mi	20 mins	16.45078892	21.4569674905	17.288	20.75
5075	35.328892	-80.694589	35.176931	-80.723664	13.0 mi	23 mins	15.879977954	23.2673434063	13.935	22.3166666667
5076	35.200406	-80.686742	35.160447	-81.000376	22.8 mi	37 mins	23.6101190647	37.8593185565	25.47	39.8666666667
5077	35.194985	-80.832817	35.289583	-80.825914	8.5 mi	15 mins	8.31931127226	15.0643767987	8.456	14.35
5078	35.196639	-80.744544	35.390325	-80.777509	22.0 mi	30 mins	21.3322267622	30.9574724601	20.245	31.5166666667
5079	35.100271	-80.861417	35.473896	-80.895635	33.6 mi	39 mins	33.4551105537	41.0919389804	33.632	38.6666666667
5080	35.176400	-80.779198	35.164364	-80.719524	5.9 mi	13 mins	5.4163232631	11.9144087688	5.909	11.55
5081	35.456215	-80.924688	35.467796	-80.791403	13.2 mi	22 mins	11.5166058011	22.8326455292	11.565	27.0666666667
5082	35.250111	-80.716257	35.166970	-80.787298	8.6 mi	19 mins	8.48017479795	17.9394723524	9.29	18.45
5083	35.082642	-81.045804	35.136550	-80.735904	25.0 mi	39 mins	29.0285498567	37.8539527256	25.769	40.15
5084	35.141489	-80.746043	35.384136	-80.798576	23.9 mi	33 mins	23.5963972403	32.6323388838	22.56	34.6666666667
5085	35.180351	-80.736522	35.029365	-80.806333	15.6 mi	24 mins	17.1744893823	24.2113533647	17.274	21.5166666667
5086	35.240807	-80.872862	35.142837	-80.946803	10.4 mi	19 mins	12.1545216422	19.2873532846	10.445	18.2833333333
5087	35.297311	-80.902467	35.222257	-80.843366	8.9 mi	14 mins	8.72180032764	14.1108821098	7.385	12.3666666667
5088	35.184152	-80.761343	35.067096	-80.787052	10.8 mi	19 mins	10.6247970487	19.3324755004	10.777	17.3666666667
5089	35.238576	-80.773381	35.179781	-80.755531	6.2 mi	14 mins	5.77686006151	10.2465058982	5.608	8.15
