ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
10573	35.229809	-80.893237	35.327232	-80.720406	15.0966583092	19.8202656449
10574	35.079705	-80.867949	35.109441	-80.979987	9.53099787684	14.0646396125
10575	35.050593	-80.753822	35.138312	-80.762052	8.1480972516	15.9474440009
10576	35.403081	-80.906775	35.211480	-80.673501	27.3610198281	37.1916033263
10577	35.109557	-80.848315	35.234331	-80.657164	30.573061103	35.0587907801
10578	35.144283	-80.747126	35.132817	-80.761842	1.40699334885	3.05308936844
10579	35.144804	-81.005045	35.423317	-80.903242	28.4921612727	33.8332010984
10580	35.453680	-80.854973	35.087850	-80.911598	29.4590632256	36.2883474436
10581	35.091938	-80.700522	35.248710	-80.734055	13.8571569073	21.9060457031
10582	35.379721	-80.914185	35.209727	-80.915118	17.2713260039	23.1232991617
10583	35.192238	-80.722970	35.099824	-81.033877	26.6420882763	36.9261497709
10584	35.275637	-80.696584	35.206541	-80.739188	7.45915417501	14.1524981467
10585	35.235648	-80.768391	35.216332	-80.745619	2.34930198218	4.69451774041
10586	35.376835	-80.768144	35.045871	-80.789314	34.1102932865	37.0142401298
10587	35.137023	-80.815394	35.197138	-80.869762	6.68843646035	13.1798611413
10588	35.373803	-80.750079	35.342970	-80.817014	7.86100031931	16.7645956143
10589	35.223930	-80.721334	35.095629	-80.863680	22.8597322378	30.1268451344
10590	35.225574	-80.981047	35.064386	-80.776376	21.3452808954	25.2349372527
10591	35.285588	-80.925933	35.041127	-80.811269	25.6866285103	31.3629530809
10592	35.284099	-80.796489	35.231786	-80.820951	5.08372507288	11.422368226
10593	35.191413	-80.777097	35.106050	-80.776042	7.65110366548	14.0775047424
10594	35.293615	-80.876688	35.387877	-80.812863	10.8461805832	15.355360318
10595	35.481159	-80.862651	35.130763	-80.806227	29.571362133	38.1177168046
10596	35.304938	-80.964404	35.192757	-80.722650	19.2634205264	29.3433526144
10597	35.375917	-80.755092	35.124541	-80.770642	31.3023860324	37.8930421683
10598	35.242467	-80.775255	35.251634	-80.718417	4.99276167172	9.6915025799
10599	35.248205	-80.850225	35.099877	-80.832467	17.4319814387	23.2595507504
10600	35.388602	-80.883355	35.275864	-80.970598	12.0201154851	13.2098818024
10601	35.383220	-80.920651	35.193283	-80.730767	21.1578879441	29.627698627
10602	35.157759	-80.865353	35.126386	-80.990136	11.5510806316	17.457950965
10603	35.414627	-80.835242	35.296821	-80.778839	11.3907833954	19.4058492349
10604	35.206709	-80.846585	35.219810	-80.638278	15.319116687	24.0928619951
10605	35.233164	-80.783164	35.332512	-80.806271	8.56566810654	17.760635211
10606	35.411779	-80.769191	35.224923	-80.946235	22.0921571968	27.5873691558
10607	35.241450	-80.790324	35.312177	-80.958206	13.4772438436	22.3408292334
10608	35.082126	-80.766356	35.314587	-80.814465	29.3014830053	35.89095861
10609	35.344782	-80.723679	35.473492	-80.852778	18.1421737479	25.7626396637
10610	35.233626	-80.848525	35.476741	-80.813647	20.5640806155	25.2282085655
10611	35.193615	-80.721198	35.189253	-80.788523	6.01581161488	12.0721028617
10612	35.234624	-80.801377	35.179660	-80.663724	10.8732139993	19.6987149543
10613	35.151582	-80.848746	35.447182	-80.880987	24.1730436647	28.7699513482
10614	35.115913	-80.732414	35.312291	-80.720309	22.6313780946	24.2430187407
10615	35.442079	-80.863250	35.462494	-80.858243	2.08699933148	4.65045809775
10616	35.377349	-80.769217	35.317070	-80.945595	13.3364392335	16.9437338953
10617	35.129389	-80.902589	35.473070	-80.793321	30.6415230082	37.4017858842
10618	35.121103	-80.984940	35.284883	-80.808357	20.6195131836	24.369227274
10619	35.115248	-80.730056	35.212990	-80.727868	8.5743332132	16.0158004329
10620	35.286532	-80.872081	35.249467	-80.918935	6.84141068651	12.6160679338
10621	35.092641	-80.754896	35.047165	-81.037225	26.8590029381	37.875368543
10622	35.191078	-80.723645	35.135247	-80.742253	5.28327052326	10.4186648843
10623	35.289481	-80.734938	35.376095	-80.755282	11.2875512626	19.0510536832
10624	35.273080	-80.902352	35.237161	-80.669913	16.9831573549	25.6707571759
10625	35.305489	-80.938004	35.093038	-81.044015	20.0021176315	26.8344103258
10626	35.071720	-80.729389	35.094949	-80.866381	11.146493901	14.6419271687
10627	35.330430	-80.935211	35.105216	-80.994118	17.3083821263	21.63662973
10628	35.115573	-80.805990	35.150574	-80.966997	13.592498203	20.2880643245
10629	35.268204	-80.931681	35.096159	-80.862087	18.9000020831	21.7297935145
10630	35.226431	-80.753895	35.107592	-80.808663	10.3799248298	19.7947180994
10631	35.115709	-80.754917	35.160250	-80.829576	7.143646053	12.8981847713
10632	35.196548	-80.832223	35.224050	-80.656005	12.9626125444	22.0626080282
10633	35.136100	-80.848125	35.464511	-80.783930	30.5615169634	40.5337146144
10634	35.117405	-80.805313	35.171000	-80.781923	5.10888803724	10.3121062361
10635	35.140487	-80.854493	35.136070	-80.843163	0.930294300561	3.22398391133
10636	35.337510	-80.809550	35.076520	-80.734854	32.5427785724	37.9588140716
10637	35.174921	-80.714816	35.446498	-80.776382	26.7761945594	34.379698456
10638	35.257888	-80.753194	35.277342	-80.710593	3.6520814098	7.40665082186
10639	35.414389	-80.830776	35.350648	-80.815004	5.7387544844	10.6922252899
10640	35.261325	-80.787835	35.322086	-80.970628	14.7283180593	21.925324712
10641	35.177782	-80.792759	35.170932	-80.881215	6.58228378858	13.5412312241
10642	35.393513	-80.872675	35.028144	-80.808641	34.6644971246	37.5861312376
10643	35.131302	-80.694893	35.132484	-80.813091	10.1271993567	19.3786391278
10644	35.240435	-80.754398	35.372840	-80.784775	12.4883859467	19.5561392423
10645	35.383505	-80.923140	35.066166	-80.728370	28.4574157569	43.2180473444
10646	35.305758	-80.956327	35.141660	-80.974903	14.4825014947	18.9663436306
10647	35.100461	-80.785563	35.091556	-80.893923	7.22817032743	14.1934641392
10648	35.218310	-80.853918	35.054310	-80.869540	14.7328794801	20.8874685985
10649	35.116443	-80.956987	35.102418	-80.813944	12.7232551882	19.9972463612
10650	35.242970	-80.740036	35.158101	-80.761714	7.62658924527	15.8112241445
10651	35.169492	-80.756216	35.149315	-80.915721	17.2179750182	23.3958680646
10652	35.176912	-80.742419	35.159986	-80.923708	15.1927046365	21.6137863831
10653	35.407269	-80.862660	35.190821	-80.878641	16.658101575	18.0387676758
10654	35.254352	-80.769084	35.175890	-80.731098	7.5311370615	14.9627545737
10655	35.197524	-80.768876	35.470438	-80.858428	22.7160629166	26.8841181953
10656	35.164827	-80.721642	35.124641	-80.749626	5.9443240315	11.6676365412
10657	35.333333	-80.841056	35.257867	-80.812289	8.1486401505	14.3862213347
10658	35.038701	-80.771328	35.151314	-80.889060	15.1049934769	17.4792997151
10659	35.118854	-81.027771	35.319767	-80.880532	22.4195519488	29.0942279789
10660	35.356709	-80.744673	35.060630	-81.050068	35.5804593811	44.528406297
10661	35.192222	-80.728082	35.181558	-80.818664	6.84802228325	12.6554063536
10662	35.202328	-80.626126	35.089769	-80.810783	19.6636021082	21.5159023361
10663	35.316588	-80.696605	35.407521	-80.777286	12.6575609272	19.2931156842
10664	35.304216	-80.717392	35.362748	-80.862509	12.0670739915	20.1297807536
10665	35.228612	-80.846830	35.229232	-80.848941	0.16555521194	0.523232453844
10666	35.083659	-80.864421	35.164818	-80.659980	21.1208732036	24.1573484966
10667	35.162101	-80.752389	35.214396	-80.599381	12.0371882662	19.048410768
10668	35.181821	-80.662784	35.424108	-80.855311	25.8078849325	33.6049998616
10669	35.388134	-80.794764	35.327909	-80.736303	6.3882802082	11.2537801157
10670	35.093399	-80.744110	35.289280	-80.885417	20.4932830569	32.8367121639
10671	35.350694	-80.854889	35.068343	-80.731106	24.391545079	35.7268380133
10672	35.226168	-80.837770	35.115120	-80.761775	10.8000284935	22.4761296981
10673	35.139079	-80.816253	35.200032	-80.734854	8.24720523875	18.1455032169
10674	35.223031	-80.734770	35.108281	-80.865547	12.1494182454	24.7939218238
10675	35.232413	-80.746965	35.155669	-80.781340	7.27409630926	14.9837245722
10676	35.264848	-80.742531	35.183955	-80.650772	9.83492096151	17.2659074816
10677	35.088100	-80.739989	35.151004	-80.919885	17.1994672408	22.4661262954
10678	35.320239	-80.855749	35.127252	-80.840201	17.0791737129	25.513232318
10679	35.102565	-80.830900	35.228300	-80.830450	10.548041187	19.7258799404
10680	35.195437	-80.773815	35.104462	-80.855448	9.15452426076	17.8142248449
10681	35.405259	-80.870782	35.324352	-80.784042	10.4647748288	16.127753644
10682	35.454208	-80.848463	35.373702	-80.741825	13.0191526678	20.2608979688
10683	35.197191	-80.726426	35.309425	-80.732251	10.0306546821	17.8484501993
10684	35.295952	-80.790862	35.235051	-80.850654	7.40501517033	10.4427764878
10685	35.288310	-80.743493	35.113033	-80.902777	21.0882742461	27.1880042875
10686	35.247071	-80.863099	35.164315	-80.943263	8.93385404775	13.7857387531
10687	35.136636	-80.746563	35.230086	-80.993146	22.9911685538	30.9816153346
10688	35.265014	-80.783868	35.314587	-80.814465	4.82117673795	11.7177204294
10689	35.425313	-80.878134	35.285585	-80.698537	22.8404279961	30.5739098462
10690	35.303299	-80.839880	35.092698	-80.802116	23.9182546301	30.5847716398
10691	35.209324	-80.721898	35.105351	-80.956765	21.9879927796	29.0058392666
10692	35.137509	-80.701716	35.289280	-80.978932	24.1463276428	33.9223931355
10693	35.200294	-80.698938	35.294797	-80.790611	11.5642750472	23.4075838739
10694	35.109543	-80.806923	35.136562	-80.788974	4.10904059582	8.19998773245
10695	35.196064	-80.696018	35.416120	-80.907765	26.0175280444	34.2096080524
10696	35.208444	-80.870111	35.203284	-80.852540	1.87984428276	4.962291907
10697	35.259986	-80.980822	35.178498	-80.894520	9.94330710457	13.7805167124
10698	35.413435	-80.833414	35.196149	-80.818235	18.1958612711	24.7245664168
10699	35.379254	-80.760255	35.428757	-80.805146	9.35588622151	15.4311937353
10700	35.111434	-80.707267	35.274998	-80.969591	30.2329236701	31.3956650317
10701	35.433628	-80.882482	35.070907	-80.789039	35.8837809531	42.0821019879
10702	35.477863	-80.814490	35.280776	-80.856527	17.6731408407	24.0390175644
10703	35.036171	-80.811069	35.082107	-80.830954	4.39907307591	8.30480112859
10704	35.230655	-80.898271	35.128905	-80.742964	14.6327536696	24.5686082401
10705	35.191065	-80.620394	35.235648	-80.768391	10.934802577	18.7100457672
