ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
2501	35.324470	-80.959715	35.284079	-80.717859	19.4 mi	26 mins	18.2137178586	29.7094507753	18.528	27.8666666667
2502	35.317766	-80.876901	35.139240	-80.845677	16.9 mi	25 mins	16.9030334208	27.1903017908	16.973	23.3333333333
2503	35.449437	-80.884097	35.481568	-80.853360	5.5 mi	11 mins	4.40732334025	11.0651269748	4.8	10.0666666667
2504	35.315002	-80.980488	35.022085	-80.846466	25.7 mi	30 mins	25.413334951	30.5596968443	25.747	31.8333333333
2505	35.379400	-80.923979	35.326144	-80.970183	9.3 mi	16 mins	9.35769299353	15.7912440553	9.321	19.3666666667
2506	35.216804	-80.752001	35.339228	-80.857825	15.0 mi	21 mins	16.6628105526	24.3052208176	16.114	19.9
2507	35.215709	-80.781869	35.092698	-80.802116	11.3 mi	21 mins	11.0757947041	20.5498635191	11.338	16.8333333333
2508	35.355788	-80.814046	35.500119	-80.848111	13.9 mi	17 mins	13.8963985832	18.6540219961	11.648	17.0833333333
2509	35.416653	-80.835325	35.068885	-80.857006	30.0 mi	36 mins	29.8707983378	38.679714362	30.051	36.6
2510	35.377220	-80.775266	35.103486	-80.755810	30.1 mi	36 mins	32.1310066619	40.4535286816	26.475	41.7666666667
2511	35.165027	-80.850267	35.117577	-80.955804	10.3 mi	17 mins	8.99429510285	16.3302724713	8.955	13.8333333333
2512	35.147234	-80.736830	35.460961	-80.784058	30.6 mi	38 mins	30.4499107195	41.3676803301	30.593	38.3
2513	35.357752	-80.880665	35.517402	-80.850597	18.1 mi	23 mins	18.0246881928	22.8103300074	17.107	22.5833333333
2514	35.264948	-80.735914	35.454260	-80.881702	20.0 mi	30 mins	18.7287020433	28.693180928	19.214	28.6
2515	35.312931	-80.972942	35.470450	-80.857177	18.0 mi	23 mins	17.8959674989	24.0360178831	19.046	24.35
2516	35.454208	-80.848463	35.377351	-80.757337	12.1 mi	19 mins	12.0706716875	19.3668888778	12.255	22.4166666667
2517	35.254637	-80.871632	35.274712	-80.892489	1.8 mi	3 mins	1.81708056523	4.13808535969	1.853	5.13333333333
2518	35.229514	-80.816527	35.204916	-80.928028	8.6 mi	15 mins	8.5957270543	14.4879246936	8.632	14.75
2519	35.050302	-80.784505	35.216217	-80.801437	18.4 mi	27 mins	18.3192451829	28.456732978	17.298	28.3166666667
2520	35.051951	-80.871855	35.351589	-80.888551	27.0 mi	32 mins	26.9028618247	31.8907932454	25.163	30.7333333333
2521	35.285369	-80.864500	35.059180	-80.759878	25.8 mi	31 mins	25.7726462619	33.4665490821	19.514	31.2666666667
2522	35.440742	-80.768020	35.214807	-80.801853	21.2 mi	30 mins	24.2930375386	32.4954462261	23.38	30.4833333333
2523	35.452068	-80.860887	35.225660	-80.845307	18.3 mi	22 mins	18.6004121831	22.896557357	18.052	23.1333333333
2524	35.225259	-80.667730	35.270288	-80.842568	20.3 mi	23 mins	16.9127620985	23.771160426	15.868	22.6666666667
2525	35.192901	-80.780469	35.416732	-80.831846	19.7 mi	24 mins	19.6282468806	24.454606333	19.73	23.4833333333
2526	35.314547	-80.873132	35.090211	-80.751889	20.9 mi	35 mins	22.7591388683	38.9073725223	21.069	33.7666666667
2527	35.038701	-80.771328	35.350980	-80.715716	28.7 mi	29 mins	28.6597422469	31.3781478726	28.755	33.4166666667
2528	35.242119	-80.878000	35.216165	-80.817173	5.4 mi	10 mins	5.21593378222	10.3106303259	4.938	10.3
2529	35.333689	-80.779072	35.239462	-80.641429	16.4 mi	21 mins	16.5348030062	22.2074513732	16.666	24.7666666667
2530	35.257056	-80.899042	35.091275	-81.016690	18.1 mi	24 mins	18.0017083937	24.0042897126	18.09	23.2
2531	35.334920	-80.961827	35.430218	-80.877258	14.8 mi	19 mins	14.8877797635	18.7000300206	14.86	19.7
2532	35.067929	-80.846786	35.372330	-80.763020	34.5 mi	36 mins	30.8795054055	38.8969462831	30.923	38.0833333333
2533	35.200298	-80.806261	35.144759	-80.707818	8.8 mi	16 mins	8.7613551329	15.9286380489	9.679	16.3
2534	35.120500	-80.873868	35.274328	-80.999399	18.7 mi	24 mins	18.6613692969	25.7037958789	18.769	25.8166666667
2535	35.088425	-80.852979	35.331163	-80.855537	21.5 mi	26 mins	21.7786809101	27.6646584681	21.207	25.1333333333
2536	35.092654	-80.814649	35.322058	-80.827757	23.3 mi	29 mins	23.2997371992	30.3632723195	23.373	27.4833333333
2537	35.111423	-80.718126	35.242735	-80.924799	19.2 mi	30 mins	18.9732729679	28.3506518391	20.05	27.2
2538	35.484649	-80.881801	35.127286	-81.026062	31.8 mi	34 mins	31.7953342826	35.8166440845	33.346	40.7833333333
2539	35.143625	-80.891435	35.034011	-80.777676	15.5 mi	20 mins	15.4717167567	20.0508597892	15.489	19.7166666667
2540	35.269653	-80.876207	35.351921	-80.803823	9.6 mi	18 mins	12.2915126184	16.6300101986	10.456	16.5
2541	35.269950	-80.839271	35.159575	-80.904747	9.6 mi	14 mins	9.57661937027	14.4074277502	9.63	12.95
2542	35.265415	-80.933856	35.232003	-80.716631	16.6 mi	25 mins	16.5266998559	25.4765274739	17.02	24.65
2543	35.096998	-80.708234	35.021919	-80.835200	11.3 mi	21 mins	13.6725935061	22.6044296106	13.682	24.2166666667
2544	35.055911	-80.751882	35.209686	-80.810701	13.0 mi	24 mins	13.043108071	23.7202551294	14.178	22.1333333333
2545	35.387417	-80.756604	35.323864	-80.952494	14.1 mi	19 mins	14.1694398711	18.5313121385	13.871	22.9166666667
2546	35.220921	-80.862017	35.178874	-80.699387	11.7 mi	18 mins	11.7260516121	17.6967316427	11.728	17.35
2547	35.164677	-80.763332	35.129234	-80.825145	5.7 mi	14 mins	5.77338947771	14.5986253206	5.812	14.7666666667
2548	35.249858	-80.849291	35.235929	-80.763109	6.3 mi	14 mins	6.62892280135	13.2528138514	6.795	12.4166666667
2549	35.272210	-80.776063	35.184697	-80.812487	7.9 mi	16 mins	7.87523065693	16.6540944386	7.961	13.5666666667
2550	35.289185	-80.723495	35.288051	-80.683797	3.5 mi	6 mins	3.87452087471	9.13615838054	3.545	8.33333333333
2551	35.218899	-80.785711	35.058501	-80.783461	14.4 mi	28 mins	17.4317792005	26.7880405844	14.414	23.7
2552	35.463150	-80.922186	35.190308	-80.682062	33.1 mi	42 mins	33.1016332843	44.968585982	33.158	45.75
2553	35.057740	-80.797848	35.045985	-80.801788	3.0 mi	8 mins	2.96131328889	6.63742548213	2.932	7.8
2554	35.222850	-80.600197	35.442336	-80.896798	31.8 mi	38 mins	37.1294548975	41.7716237657	29.819	37.4166666667
