ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
17501	35.293419	-80.843457	35.254417	-80.784494	6.74582883914	11.467667535
17502	35.148847	-80.759742	35.101126	-80.755407	4.73053392444	11.2598164779
17503	35.468950	-80.883806	35.228157	-80.832779	19.2721574596	23.701333127
17504	35.223882	-80.853618	35.290087	-80.777660	8.63428986584	11.8172146151
17505	35.249271	-80.686690	35.164066	-80.786416	10.4208520914	18.6253359504
17506	35.205118	-80.660885	35.077123	-80.852251	22.5038834758	26.0412076219
17507	35.214760	-80.684154	35.376669	-80.921501	23.6954051287	34.6350071079
17508	35.232291	-80.903621	35.103820	-80.992853	11.9385445114	20.9810459449
17509	35.232229	-80.720250	35.103383	-81.027799	27.8122637166	41.7619305634
17510	35.223541	-80.907166	35.197786	-80.859756	3.96741832322	8.55297048305
17511	35.096431	-80.860442	35.426380	-80.846806	27.5677792729	32.3005969675
17512	35.053753	-80.866458	35.507266	-80.853341	37.2875509307	42.1191534052
17513	35.250476	-80.913850	35.123343	-80.996670	14.8110812592	19.1736876645
17514	35.196744	-80.739423	35.069513	-80.765194	14.4739625905	22.1209324737
17515	35.321354	-80.893697	35.082854	-80.731189	22.7706740732	34.3126739686
17516	35.328081	-80.957513	35.118378	-80.963551	18.0017869655	20.4786451617
17517	35.498095	-80.887345	35.139110	-80.741808	29.7032016164	37.1496802497
17518	35.185742	-80.579776	35.220249	-80.917286	23.9233900994	33.1922210684
17519	35.269455	-80.914677	35.126639	-80.815923	15.8384845022	27.4901514805
17520	35.232008	-80.893325	35.340972	-80.753715	14.1703076518	18.4669665874
17521	35.297623	-80.702119	35.255682	-80.829684	9.72168700771	16.5325607739
17522	35.033764	-80.852881	35.355788	-80.814046	29.2794861656	34.6480880799
17523	35.066998	-80.791597	35.029296	-80.810007	3.87578730187	7.6826613896
17524	35.210066	-80.831524	35.085387	-80.850761	9.74230471708	19.7473319496
17525	35.308389	-80.711632	35.377672	-80.780106	7.80909230375	14.0937643945
17526	35.292315	-80.897402	35.491927	-80.823429	20.3868477021	29.2196962962
17527	35.255665	-80.901018	35.466445	-80.880496	20.5535482943	27.3427507529
17528	35.320644	-80.968029	35.179781	-80.755531	16.9179242123	23.7882736034
17529	35.128711	-80.673212	35.370253	-80.838159	23.9416119181	32.8238034867
17530	35.225113	-80.929051	35.178498	-80.894520	4.80350637666	7.19436725718
17531	35.259328	-80.784152	35.334701	-80.738029	7.5845564262	11.0904406365
17532	35.278947	-80.760664	35.070412	-80.773436	28.5921222503	31.621674861
17533	35.454605	-80.851016	35.113212	-80.972429	30.3743430999	35.2326218065
17534	35.088983	-80.844714	35.344164	-80.704592	28.5285936695	32.2447794517
17535	35.237214	-80.748959	35.167097	-80.857767	10.4879075904	22.1065782319
17536	35.108076	-80.774237	35.067320	-80.776080	3.66905142698	7.87850321577
17537	35.323727	-80.884072	35.314685	-80.751937	12.4791773463	17.0252234961
17538	35.299172	-80.726106	35.216392	-80.698369	8.57003022817	16.3526216575
17539	35.306489	-80.862507	35.371254	-80.806327	8.19442334744	11.4999924367
17540	35.359726	-80.748086	35.291670	-80.880084	14.5256607425	20.0602670606
17541	35.243569	-80.644395	35.153429	-80.707868	9.69972122232	16.2715253945
17542	35.027953	-80.813433	35.447885	-80.829161	36.7276990537	44.3078786319
17543	35.401376	-80.886729	35.246483	-80.806667	15.4147961015	21.5035814941
17544	35.076728	-80.867671	35.105216	-80.994118	10.8058869524	17.5111334474
17545	35.301189	-80.726316	35.160496	-80.915592	17.010532368	22.1101458707
17546	35.081349	-80.719387	35.288051	-80.683797	20.8559309046	25.0750494421
17547	35.306697	-80.963501	35.128794	-80.792267	21.8342645715	34.3463289116
17548	35.078325	-80.828135	35.489624	-80.876578	33.6091791715	38.1405438121
17549	35.483447	-80.882636	35.189192	-80.719461	27.4246663443	32.9113796278
17550	35.437480	-80.943348	35.314353	-80.965236	15.8614300554	20.6861329905
17551	35.114745	-80.802467	35.236348	-80.861128	11.5495557856	20.633867893
17552	35.161940	-81.004902	35.243482	-80.679858	27.9264023853	38.2319590622
17553	35.161129	-80.769422	35.254376	-80.665304	11.4187934813	20.8174927079
17554	35.173084	-80.781853	35.336356	-80.714284	14.044282231	24.5916656981
17555	35.406210	-80.868085	35.232254	-80.681373	25.0058662722	32.5846558059
17556	35.468607	-80.795630	35.064167	-81.019394	38.4552815099	47.6583514751
17557	35.119420	-80.822250	35.113142	-80.984222	13.6939059159	21.4509408875
17558	35.345312	-80.781156	35.443729	-80.890150	13.6028794146	20.7022876847
17559	35.245578	-80.800005	35.161136	-80.900165	10.7351719578	15.8259567471
17560	35.407011	-80.777230	35.326795	-80.799706	7.5610163108	13.7212593628
17561	35.320103	-80.784193	35.253906	-80.851544	9.84631793964	14.2163681142
17562	35.249269	-80.656283	35.096107	-80.862723	26.1102807402	25.9046312999
17563	35.228728	-80.902107	35.214947	-80.866292	3.35950893103	6.61427334107
17564	35.262917	-80.881813	35.301235	-80.693703	12.7819454498	19.3058354042
17565	35.236762	-80.794372	35.264791	-80.894400	7.4320034189	12.763426422
17566	35.264539	-80.823454	35.097585	-80.756469	17.316538218	29.6103490805
17567	35.103626	-80.788260	35.478851	-80.815886	38.3169047271	47.8390481313
17568	35.207950	-80.700433	35.381097	-80.751102	17.0640261516	22.7385542074
17569	35.253638	-80.903579	35.273875	-80.731301	12.9197990296	16.9228554165
17570	35.230034	-80.685815	35.103634	-80.996182	27.6256478187	40.6672158112
17571	35.182673	-80.882403	35.279551	-80.990187	12.6108143612	18.289097854
17572	35.211851	-80.820087	35.067816	-80.881636	16.7577973364	23.2019754213
17573	35.268491	-80.782044	35.135182	-81.010898	22.4553066262	26.7413682301
17574	35.265763	-80.794947	35.160859	-80.832764	9.30133684115	18.2711835994
17575	35.139403	-80.802641	35.198897	-80.820512	4.86904857266	9.64614286007
17576	35.377723	-80.754231	35.185101	-80.680586	18.8315480833	24.7346393393
17577	35.407245	-80.904941	35.150327	-80.684064	28.3922933347	38.706522133
17578	35.191459	-80.701873	35.460754	-80.864883	26.1700047202	33.4459173994
17579	35.200027	-80.836335	35.262096	-80.798364	6.30642157366	12.7819088514
17580	35.179298	-80.711049	35.146200	-80.782611	7.34854177765	15.2458002078
17581	35.478989	-80.896732	35.251070	-80.869422	19.4926437833	22.136919
17582	35.182167	-80.682806	35.235283	-80.816919	11.1087257035	18.9018896112
17583	35.330733	-80.783824	35.504352	-80.862987	15.3737684459	18.1024003206
17584	35.169706	-80.857568	35.267976	-80.894374	10.2051140577	17.2434621428
17585	35.230402	-80.831765	35.208722	-80.834749	2.17307240561	4.62730291425
17586	35.096057	-80.866795	35.394135	-80.898949	28.7131240309	30.3947483229
17587	35.398091	-80.885474	35.105904	-80.743573	28.2354955624	38.1441082599
17588	35.064507	-81.012053	35.023596	-80.845910	15.1102079521	23.9609349479
17589	35.199600	-80.720847	35.480023	-80.852664	27.0708812114	33.4678779424
17590	35.217057	-80.769264	35.223243	-80.808531	2.68421604671	6.21391247411
17591	35.242101	-80.682290	35.410453	-80.873956	24.0920823563	31.6441043009
17592	35.186690	-80.862566	35.122340	-80.870119	6.61545509581	13.2776840799
17593	35.123455	-80.830974	35.105150	-80.775337	8.31033366789	13.7611242197
17594	35.158720	-80.764772	35.409176	-80.815502	24.1777769218	32.3636095043
17595	35.044375	-80.809390	35.026469	-80.848867	3.7524369843	7.84383196529
17596	35.237784	-80.863526	35.132403	-80.992340	15.9532985703	22.0026247929
17597	35.463443	-80.890096	35.219552	-80.730513	26.4805775549	32.8675281004
17598	35.273152	-80.771377	35.418640	-80.907827	19.2522181773	24.472160437
17599	35.078789	-80.736980	35.066921	-81.048668	25.2788795068	31.6368758291
17600	35.076312	-80.770777	35.368661	-80.825807	31.5720381837	33.789718609
17601	35.093437	-80.733840	35.038587	-80.851759	10.6333494826	15.9126381187
17602	35.297273	-80.977174	35.471521	-80.790187	22.7513762665	28.3159880428
17603	35.270407	-80.924497	35.268854	-80.786536	10.1235961148	14.5102340268
17604	35.082487	-80.833247	35.475228	-80.801533	36.499237586	44.2621357143
17605	35.183464	-80.634109	35.423122	-80.905082	38.0042582375	42.8206061478
17606	35.345775	-80.776314	35.160087	-80.908042	20.032071155	24.9930125832
17607	35.312204	-80.751772	35.396350	-80.872472	12.867794108	19.5266449428
17608	35.193965	-80.721203	35.037939	-80.810681	19.4569892333	27.3821820012
17609	35.260625	-80.852502	35.235477	-80.760216	8.69526083346	14.0955341722
17610	35.321607	-80.788255	35.308457	-80.988536	14.687160127	23.6347183119
17611	35.307766	-80.705677	35.294330	-80.691282	2.61360652329	7.56125794915
17612	35.406453	-80.902862	35.440131	-80.902350	3.83346487789	7.62163077213
17613	35.383400	-80.773335	35.202391	-80.653703	20.3132944889	25.5408214902
17614	35.155514	-80.897164	35.148542	-80.662722	24.410195748	27.0422847138
17615	35.318527	-80.830440	35.338696	-80.953892	11.4147560552	17.1756923378
17616	35.244555	-80.754568	35.173917	-80.825347	7.59288801598	15.5562445644
17617	35.239915	-80.758064	35.148859	-80.786317	8.94423501615	17.9368521882
17618	35.203941	-80.750365	35.304191	-80.897404	13.3010920927	18.3660791901
17619	35.472606	-80.804024	35.162631	-80.922948	28.3179305169	36.4995339248
17620	35.143692	-80.719331	35.372143	-80.764227	21.1887945583	33.0336175778
17621	35.249678	-80.816914	35.184628	-80.717036	10.7543675049	18.7408227918
17622	35.360476	-80.757705	35.228596	-80.697756	13.933973983	22.8301736304
17623	35.270877	-80.689340	35.448080	-80.872913	20.2349374686	30.2110109764
17624	35.167227	-80.753861	35.179085	-80.798711	4.39900674709	8.33603650766
17625	35.289065	-80.867813	35.193981	-80.822589	9.16151915986	16.3093751603
17626	35.220710	-80.860330	35.190060	-80.714098	10.1235966526	16.8754546422
17627	35.372126	-80.777207	35.168399	-80.672997	21.722898155	26.8381586445
17628	35.308598	-80.895454	35.231766	-80.829827	7.8427745522	13.6358891427
17629	35.259969	-80.693291	35.445852	-80.879325	23.9541836452	29.816880579
17630	35.406692	-80.937824	35.122499	-80.657124	30.7922914996	44.2697852937
17631	35.204903	-80.848578	35.169643	-80.904722	5.76986877768	10.0861479807
17632	35.085734	-80.821361	35.310608	-80.954922	24.0592205739	28.9249373603
17633	35.115093	-80.787712	35.092546	-80.846380	5.27989853413	10.0135227376
17634	35.419599	-80.837899	35.141478	-80.680653	27.6811235889	36.7310925853
17635	35.327833	-80.865075	35.150512	-80.713869	18.0722490334	25.590108466
17636	35.288225	-80.951000	35.204184	-80.598070	25.2342309824	38.9301937886
17637	35.045583	-80.837204	35.267278	-80.947577	21.7134201178	26.0881763349
17638	35.338359	-80.852088	35.218638	-80.855787	9.19235776048	14.4847929705
17639	35.059365	-80.807581	35.075930	-80.715839	6.27625352936	11.6909934788
17640	35.308667	-80.830742	35.181123	-80.834929	11.6288142661	18.7086313592
17641	35.117049	-80.777244	35.222915	-80.851644	8.81018236702	16.5075819663
17642	35.196723	-80.791273	35.491191	-80.875974	23.5771992767	26.4928522641
17643	35.347246	-80.750423	35.414458	-80.833883	11.3173716975	20.1783145916
17644	35.235603	-80.818088	35.167605	-80.672915	13.6395000521	22.6099090991
17645	35.204899	-80.806431	35.228395	-80.834579	2.54522857047	6.47083839949
17646	35.139661	-80.805743	35.300334	-80.695068	16.6565127526	31.5884339391
17647	35.343690	-80.793164	35.172195	-80.811978	16.1013211607	24.5297250365
17648	35.150622	-80.846592	35.041595	-80.873066	10.5379903193	18.0074876821
17649	35.212146	-80.762754	35.050658	-80.859190	22.5681142853	32.4893300222
17650	35.363714	-80.825738	35.267525	-80.934930	13.7019291832	16.4345389183
17651	35.186483	-80.697305	35.054354	-81.032242	30.8139186004	40.5761455891
17652	35.162637	-80.987011	35.319774	-80.906012	16.2725761441	21.0079190662
17653	35.174035	-80.611482	35.066049	-81.029864	35.7715641221	39.6722967465
17654	35.228276	-80.768753	35.087483	-80.711625	13.7100463044	24.5485908743
17655	35.037637	-80.797987	35.229315	-80.991920	22.1860056333	27.2863001714
17656	35.174122	-80.890781	35.370307	-80.832637	16.021860296	17.8238004658
17657	35.071404	-80.815809	35.069768	-81.044970	20.3646120206	25.1253912689
17658	35.194176	-80.707374	35.112695	-80.750625	8.70090511213	15.3839820445
17659	35.218648	-80.607232	35.205349	-80.883669	18.843746046	28.7138303424
