ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
17501	35.293419	-80.843457	35.254417	-80.784494	6.7 mi	12 mins	6.701	11.1666666667	6.701	11.1666666667
17502	35.148847	-80.759742	35.101126	-80.755407	4.8 mi	12 mins	7.073	14.8833333333	7.073	14.8833333333
17503	35.468950	-80.883806	35.228157	-80.832779	19.5 mi	23 mins	19.361	24.0	19.361	24.0
17504	35.223882	-80.853618	35.290087	-80.777660	8.7 mi	13 mins	8.682	12.7833333333	8.682	12.7833333333
17505	35.249271	-80.686690	35.164066	-80.786416	10.5 mi	20 mins	10.472	21.1333333333	10.472	21.1333333333
17506	35.205118	-80.660885	35.077123	-80.852251	22.4 mi	26 mins	22.463	27.7833333333	22.463	27.7833333333
17507	35.214760	-80.684154	35.376669	-80.921501	23.6 mi	34 mins	23.667	33.35	23.667	33.35
17508	35.232291	-80.903621	35.103820	-80.992853	12.0 mi	21 mins	14.404	21.9166666667	14.404	21.9166666667
17509	35.232229	-80.720250	35.103383	-81.027799	26.1 mi	41 mins	26.08	38.2166666667	26.08	38.2166666667
17510	35.223541	-80.907166	35.197786	-80.859756	4.0 mi	9 mins	3.996	8.08333333333	3.996	8.08333333333
17511	35.096431	-80.860442	35.426380	-80.846806	27.7 mi	33 mins	27.722	32.7	27.722	32.7
17512	35.053753	-80.866458	35.507266	-80.853341	37.5 mi	42 mins	36.3	40.0666666667	36.3	40.0666666667
17513	35.250476	-80.913850	35.123343	-80.996670	12.6 mi	19 mins	12.639	21.1833333333	12.639	21.1833333333
17514	35.196744	-80.739423	35.069513	-80.765194	14.5 mi	23 mins	15.7	21.2666666667	15.7	21.2666666667
17515	35.321354	-80.893697	35.082854	-80.731189	22.7 mi	34 mins	22.911	32.3833333333	22.911	32.3833333333
17516	35.328081	-80.957513	35.118378	-80.963551	18.1 mi	21 mins	18.073	21.4166666667	18.073	21.4166666667
17517	35.498095	-80.887345	35.139110	-80.741808	29.6 mi	36 mins	30.267	37.75	30.267	37.75
17518	35.185742	-80.579776	35.220249	-80.917286	22.5 mi	35 mins	22.084	33.9333333333	22.084	33.9333333333
17519	35.269455	-80.914677	35.126639	-80.815923	15.1 mi	28 mins	16.213	26.9666666667	16.213	26.9666666667
17520	35.232008	-80.893325	35.340972	-80.753715	14.4 mi	18 mins	14.191	19.8	14.191	19.8
17521	35.297623	-80.702119	35.255682	-80.829684	10.1 mi	18 mins	9.735	16.4	9.735	16.4
