ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
12971	35.192644	-80.659030	35.133443	-80.805033	12.5108387947	22.2592275665
12972	35.150590	-80.933502	35.173768	-80.799059	10.7043044464	20.5807688292
12973	35.132697	-80.875299	35.228415	-80.890186	8.6833426562	13.6461374013
12974	35.146885	-80.950854	35.244660	-80.919883	11.8461458176	14.21981218
12975	35.028181	-80.810702	35.392676	-80.874060	35.3321640748	38.6865986944
12976	35.145797	-80.959486	35.276914	-80.945397	10.9496757765	14.6055736812
12977	35.090277	-80.810099	35.217471	-80.831258	11.0384288598	21.056688347
12978	35.212400	-80.686878	35.075965	-81.048135	30.8608749666	39.9496637629
12979	35.160960	-80.866124	35.171635	-80.720918	10.8839873565	22.1640900268
12980	35.230067	-80.808443	35.199133	-80.869016	5.86457193154	11.0425440088
12981	35.115388	-80.804649	35.088025	-80.914512	8.53063264266	16.0277742601
12982	35.251589	-80.672080	35.130176	-80.812284	14.9389555267	26.5622533794
12983	35.044107	-80.851937	35.421100	-80.829885	31.8957759868	37.6770326628
12984	35.113540	-80.859168	35.161076	-80.981262	10.9603017845	14.8359595438
12985	35.320029	-80.708078	35.295495	-80.963863	21.2692039098	26.6182219768
12986	35.199874	-80.752527	35.398472	-80.842169	19.5374053751	24.6270788278
12987	35.206656	-80.979018	35.294713	-80.932070	11.6910350482	15.1081193288
12988	35.106768	-80.978290	35.088812	-80.816425	13.235342662	20.5155764588
12989	35.247776	-80.823190	35.198123	-80.808006	5.68597110692	10.0590977448
12990	35.209983	-80.729847	35.112056	-80.971838	22.1084146455	29.3851366261
12991	35.402192	-80.889861	35.145766	-80.972514	21.9095935925	25.7220145242
12992	35.402327	-80.911323	35.293001	-80.731065	17.0673694251	26.2418057854
12993	35.163138	-80.840460	35.110570	-81.002454	14.6735651076	24.6350586101
12994	35.177816	-80.593406	35.173351	-80.706844	7.87676556153	14.3137550989
12995	35.082301	-80.796333	35.386852	-80.801955	31.6151458569	40.4634891948
12996	35.228975	-80.845141	35.308874	-80.683855	16.2050286466	25.9247824461
12997	35.229090	-80.776164	35.188622	-80.851555	7.14315043253	14.1043417013
12998	35.072365	-80.849888	35.306540	-80.794274	22.0636250785	28.9079552465
12999	35.233173	-80.906145	35.348914	-80.795878	12.7848217057	18.7473517401
13000	35.221936	-80.771277	35.266063	-80.891281	10.1520749896	15.270320929
13001	35.371503	-80.807407	35.287374	-80.922041	13.4344611333	16.4801633958
