ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
87501	35.449215	-80.891903	35.461152	-80.879463	1.6 mi	4 mins	1.555	4.21666666667	1.555	4.21666666667
87502	35.477418	-80.880372	35.127957	-80.663091	33.0 mi	41 mins	34.271	38.9833333333	34.271	38.9833333333
87503	35.328574	-80.720721	35.064230	-81.044565	32.4 mi	42 mins	30.622	45.8166666667	30.622	45.8166666667
87504	35.252519	-80.673693	35.250464	-80.656004	1.3 mi	4 mins	1.295	5.03333333333	1.295	5.03333333333
87505	35.104903	-80.735628	35.467355	-80.880001	31.3 mi	43 mins	32.307	42.6333333333	32.307	42.6333333333
87506	35.082729	-80.824721	35.452956	-80.854901	32.3 mi	39 mins	33.289	39.1666666667	33.289	39.1666666667
87507	35.454544	-80.930818	35.103088	-80.851011	34.5 mi	45 mins	34.526	48.8333333333	34.526	48.8333333333
87508	35.024650	-80.830751	35.371920	-80.749381	34.0 mi	39 mins	33.999	43.1833333333	33.999	43.1833333333
87509	35.475097	-80.881299	35.073667	-80.750989	39.9 mi	43 mins	32.899	42.15	32.899	42.15
87510	35.406096	-80.768759	35.059569	-80.790664	35.2 mi	42 mins	36.043	46.2666666667	36.043	46.2666666667
87511	35.446333	-80.908072	35.106504	-80.714349	32.4 mi	43 mins	31.402	37.6833333333	31.402	37.6833333333
87512	35.212742	-80.856643	35.220784	-80.837761	1.6 mi	4 mins	1.645	3.06666666667	1.645	3.06666666667
87513	35.138321	-80.851401	35.501015	-80.801985	33.4 mi	44 mins	33.81	44.0833333333	33.81	44.0833333333
87514	35.132963	-80.842125	35.124783	-80.846368	0.9 mi	2 mins	0.917	3.0	0.917	3.0
87515	35.020636	-80.824474	35.373063	-80.739261	34.1 mi	39 mins	36.647	43.45	36.647	43.45
87516	35.389567	-80.757914	35.100253	-80.993654	29.3 mi	35 mins	29.347	38.75	29.347	38.75
87517	35.055588	-80.796816	35.469164	-80.815410	38.8 mi	43 mins	38.874	43.2	38.874	43.2
87518	35.501348	-80.843607	35.039435	-80.862151	39.1 mi	46 mins	38.482	41.0	38.482	41.0
87519	35.470758	-80.859587	35.038151	-80.861136	35.8 mi	41 mins	37.694	41.5666666667	37.694	41.5666666667
87520	35.047994	-80.820329	35.506862	-80.852427	39.0 mi	44 mins	39.053	42.35	39.053	42.35
87521	35.033576	-80.825664	35.419077	-80.908232	34.9 mi	42 mins	34.874	41.5333333333	34.874	41.5333333333
87522	35.142425	-80.690714	35.073267	-81.041470	31.1 mi	39 mins	30.805	41.1166666667	30.805	41.1166666667
87523	35.129078	-80.996479	35.506619	-80.852982	33.6 mi	38 mins	33.343	38.8666666667	33.343	38.8666666667
87524	35.393911	-80.879942	35.408178	-80.874037	2.0 mi	5 mins	2.023	4.65	2.023	4.65
87525	35.152311	-80.766851	35.501702	-80.854685	28.6 mi	37 mins	30.017	36.25	30.017	36.25
87526	35.432375	-80.888208	35.093517	-81.037194	33.0 mi	37 mins	33.058	39.9166666667	33.058	39.9166666667
87527	35.188024	-80.619422	35.136315	-81.011259	32.4 mi	34 mins	33.682	38.6166666667	33.682	38.6166666667
87528	35.472670	-80.925275	35.127766	-80.820412	30.8 mi	43 mins	31.203	44.4666666667	31.203	44.4666666667
87529	35.210899	-80.813599	35.212435	-80.814098	0.1 mi	1 min	0.148	0.533333333333	0.148	0.533333333333
87530	35.234990	-80.633153	35.499098	-80.890250	33.1 mi	38 mins	31.187	40.7333333333	31.187	40.7333333333
87531	35.211600	-80.691647	35.093325	-81.039775	26.1 mi	39 mins	26.149	34.9833333333	26.149	34.9833333333
87532	35.405836	-80.871574	35.044622	-80.806204	32.1 mi	37 mins	31.965	35.0	31.965	35.0
87533	35.479205	-80.871216	35.116905	-81.029321	32.5 mi	36 mins	34.011	42.9833333333	34.011	42.9833333333
87534	35.116439	-80.755243	35.489214	-80.861099	30.2 mi	39 mins	31.621	37.9666666667	31.621	37.9666666667
87535	35.449676	-80.862116	35.124636	-80.998675	29.9 mi	33 mins	29.884	37.0166666667	29.884	37.0166666667
87536	35.414536	-80.833907	35.087440	-80.747212	28.0 mi	43 mins	28.34	41.5	28.34	41.5
87537	35.287099	-80.714083	35.093713	-81.037105	31.3 mi	38 mins	27.623	37.6833333333	27.623	37.6833333333
87538	35.081016	-81.050935	35.429868	-80.897656	37.2 mi	45 mins	37.592	48.55	37.592	48.55
87539	35.071320	-80.825134	35.459800	-80.865150	33.3 mi	39 mins	33.337	39.6833333333	33.337	39.6833333333
87540	35.071808	-80.821924	35.443171	-80.885530	33.2 mi	36 mins	34.244	35.8833333333	34.244	35.8833333333
