ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
83628	35.171191	-80.818812	35.493840	-80.835670	26.8 mi	34 mins	26.6803635771	34.7219498725	26.81	30.5
83629	35.401756	-80.882328	35.077753	-80.855405	29.3 mi	33 mins	29.1555697112	33.7575863521	29.3	33.3833333333
83630	35.424515	-80.882864	35.126404	-80.734729	26.7 mi	38 mins	26.893823958	38.6610900137	27.219	39.9666666667
83631	35.106213	-80.973639	35.445282	-80.781186	34.5 mi	39 mins	32.5270958352	39.6983216088	32.826	39.3166666667
83632	35.077968	-80.888554	35.458100	-80.885487	31.1 mi	37 mins	30.8417843685	36.6196488759	30.991	35.6333333333
83633	35.036435	-80.863441	35.430634	-80.898196	35.0 mi	42 mins	35.4250514345	42.2480535068	34.685	40.4333333333
83634	35.115986	-80.825750	35.506577	-80.851025	30.7 mi	40 mins	32.2342985612	39.4167870082	30.177	35.7166666667
83635	35.089654	-80.910509	35.331496	-80.708023	25.1 mi	34 mins	25.3955161081	33.2624172145	25.086	34.6
83636	35.277052	-80.724380	35.142334	-81.026044	28.4 mi	34 mins	27.9401311599	34.460173281	29.378	40.0166666667
83637	35.166967	-80.613078	35.471091	-80.866445	32.7 mi	40 mins	39.9172007562	43.2883395049	32.538	43.8166666667
83638	35.201888	-80.592812	35.382919	-80.918611	30.4 mi	41 mins	34.1064425258	40.9349026915	31.154	45.5666666667
83639	35.412085	-80.883638	35.074049	-80.800478	34.4 mi	42 mins	34.1841764312	41.9483037329	29.189	41.65
83640	35.485228	-80.893992	35.105942	-80.724765	32.1 mi	42 mins	32.0244809008	42.2552365801	32.166	40.25
83641	35.038202	-80.837996	35.482787	-80.884355	35.9 mi	39 mins	35.7362780503	38.8870472664	35.91	37.5
83642	35.436103	-80.881092	35.446178	-80.884375	4.0 mi	11 mins	1.70132933185	5.22773863907	1.717	6.75
83643	35.136187	-80.935304	35.482299	-80.881553	30.8 mi	31 mins	30.4404260175	30.5814755237	27.457	29.6833333333
83644	35.402125	-80.890316	35.159470	-80.684734	27.7 mi	37 mins	25.7770013582	37.3377204037	27.649	38.1
83645	35.345051	-80.818715	35.023539	-80.852485	28.6 mi	37 mins	28.4331486858	36.8750008536	30.945	36.55
83646	35.248734	-80.766576	35.067752	-81.035346	24.7 mi	35 mins	26.0495216706	34.9612824974	23.174	37.4833333333
83647	35.034542	-80.775127	35.489888	-80.824613	43.5 mi	49 mins	43.418351295	49.6943824085	37.972	48.0833333333
83648	35.398469	-80.838179	35.082397	-80.844280	28.1 mi	32 mins	28.0019361778	32.6864249677	28.127	31.8833333333
83649	35.305180	-80.980390	35.174961	-80.685020	22.1 mi	32 mins	22.029873532	31.9920815628	22.538	29.2833333333
83650	35.199563	-80.743019	35.206529	-80.742886	0.7 mi	3 mins	0.673939412579	2.4593866757	0.703	2.85
83651	35.484285	-80.849632	35.082255	-81.031361	36.4 mi	44 mins	37.8992177255	47.003035396	38.732	50.3166666667
83652	35.497657	-80.854291	35.126795	-81.033451	34.9 mi	39 mins	34.9070257453	41.038440664	36.378	47.45
83653	35.424652	-80.846742	35.076177	-80.730705	29.9 mi	41 mins	29.8593609772	41.4886890356	30.415	40.35
83654	35.225013	-80.660836	35.495200	-80.835935	27.9 mi	35 mins	32.0673781265	39.0145507662	32.87	36.85
83655	35.164994	-80.768070	35.481753	-80.859487	27.0 mi	32 mins	26.6571828721	32.5194858805	27.043	30.4833333333
83656	35.164893	-80.800922	35.478890	-80.829782	28.7 mi	38 mins	27.7601085529	39.6704122826	28.886	35.5
83657	35.072421	-80.823084	35.484718	-80.851475	36.6 mi	40 mins	36.5095661539	41.0124412041	36.678	39.3333333333
83658	35.481706	-80.853857	35.163266	-80.923538	26.2 mi	31 mins	26.1173612375	32.205454735	26.257	29.5833333333
83659	35.468560	-80.864539	35.177322	-80.707311	27.5 mi	34 mins	27.3135133116	35.0872173356	30.134	38.2166666667
83660	35.050881	-80.787820	35.411238	-80.899212	36.1 mi	44 mins	35.2122662887	41.1072977606	35.227	41.5166666667
83661	35.498095	-80.887345	35.256647	-80.679474	24.9 mi	35 mins	29.0178824359	36.8511811829	24.922	37.6833333333
83662	35.105171	-80.753882	35.105044	-80.772197	1.9 mi	4 mins	1.84322070788	4.70914678256	2.291	5.28333333333
83663	35.037939	-80.810681	35.424302	-80.882084	35.3 mi	43 mins	35.1660529079	41.8021108198	34.936	43.1
83664	35.202318	-80.857594	35.203641	-80.870870	1.1 mi	4 mins	1.1216592987	3.74194872412	1.284	3.35
83665	35.153789	-80.729293	35.076995	-81.054936	28.8 mi	40 mins	32.2209741057	38.6230304378	28.135	41.3833333333
83666	35.095629	-80.863680	35.474985	-80.815575	34.2 mi	38 mins	33.2132382797	39.1128842259	34.231	38.9333333333
