ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
87501	35.449215	-80.891903	35.461152	-80.879463	1.55426935722	3.08705185527
87502	35.477418	-80.880372	35.127957	-80.663091	34.2901133144	41.5805536121
87503	35.328574	-80.720721	35.064230	-81.044565	33.9634705598	42.0449360044
87504	35.252519	-80.673693	35.250464	-80.656004	1.2906230069	3.89391240594
87505	35.104903	-80.735628	35.467355	-80.880001	32.1315138773	45.1683960137
87506	35.082729	-80.824721	35.452956	-80.854901	32.1706700753	39.6014299509
87507	35.454544	-80.930818	35.103088	-80.851011	34.5117857104	45.7934600955
87508	35.024650	-80.830751	35.371920	-80.749381	38.121878095	42.9080676246
87509	35.475097	-80.881299	35.073667	-80.750989	39.7935403096	43.4072087959
87510	35.406096	-80.768759	35.059569	-80.790664	35.0661105294	41.2707238162
87511	35.446333	-80.908072	35.106504	-80.714349	31.3729961437	40.1038952148
87512	35.212742	-80.856643	35.220784	-80.837761	1.94539863373	3.90949117545
87513	35.138321	-80.851401	35.501015	-80.801985	33.1821224876	41.9320340052
87514	35.132963	-80.842125	35.124783	-80.846368	0.924537705448	2.36386571004
87515	35.020636	-80.824474	35.373063	-80.739261	36.4976545824	40.0928104255
87516	35.389567	-80.757914	35.100253	-80.993654	29.7250584725	35.472754389
87517	35.055588	-80.796816	35.469164	-80.815410	38.7179627929	44.2871796925
87518	35.501348	-80.843607	35.039435	-80.862151	39.4647216683	46.8531269893
87519	35.470758	-80.859587	35.038151	-80.861136	35.6844786941	41.7540337756
87520	35.047994	-80.820329	35.506862	-80.852427	38.8504160577	43.1058159375
87521	35.033576	-80.825664	35.419077	-80.908232	34.7196538116	41.9342610791
87522	35.142425	-80.690714	35.073267	-81.041470	30.7944323156	35.9938908388
87523	35.129078	-80.996479	35.506619	-80.852982	33.2479806321	37.9631647941
87524	35.393911	-80.879942	35.408178	-80.874037	2.03987028141	4.44445651756
87525	35.152311	-80.766851	35.501702	-80.854685	29.9199537986	37.3035361933
87526	35.432375	-80.888208	35.093517	-81.037194	32.9435036779	38.5605861223
87527	35.188024	-80.619422	35.136315	-81.011259	32.4684030075	33.8864900087
87528	35.472670	-80.925275	35.127766	-80.820412	32.4759752703	43.1598676199
87529	35.210899	-80.813599	35.212435	-80.814098	0.137663749583	0.665023383026
87530	35.234990	-80.633153	35.499098	-80.890250	38.4924552218	40.4522605491
87531	35.211600	-80.691647	35.093325	-81.039775	28.0696658903	38.1238412862
87532	35.405836	-80.871574	35.044622	-80.806204	31.9826443191	35.5286869057
87533	35.479205	-80.871216	35.116905	-81.029321	32.4828883369	37.3585510378
87534	35.116439	-80.755243	35.489214	-80.861099	30.9238809972	39.4196732638
87535	35.449676	-80.862116	35.124636	-80.998675	29.8098785143	34.6907510616
87536	35.414536	-80.833907	35.087440	-80.747212	29.2328705698	41.9584679547
87537	35.287099	-80.714083	35.093713	-81.037105	30.4912761732	37.6327115768
87538	35.081016	-81.050935	35.429868	-80.897656	36.0362742084	43.4162705852
87539	35.071320	-80.825134	35.459800	-80.865150	33.0419464842	39.8832111506
87540	35.071808	-80.821924	35.443171	-80.885530	33.1047679396	35.1543106361
87541	35.376053	-80.754111	35.123049	-80.987310	28.6164174677	34.4094725527
87542	35.473326	-80.896663	35.157468	-80.644354	33.0250896309	42.633724938
87543	35.209797	-80.702517	35.209841	-80.684108	1.36667012658	2.89102283241
87544	35.045513	-80.820704	35.452471	-80.851231	36.0839332026	41.1734246999
87545	35.478442	-80.858337	35.069780	-81.015902	36.2516660743	43.4024299941
87546	35.134236	-80.687635	35.499203	-80.860357	32.6255783512	39.2029215793
87547	35.446457	-80.894377	35.128372	-80.775484	29.2385729076	39.4619388759
87548	35.046957	-80.841074	35.453353	-80.856212	33.5691659102	39.9325574288
87549	35.103594	-80.829859	35.503531	-80.847858	35.8787567859	41.092955212
87550	35.500957	-80.885324	35.183714	-80.744004	26.7583280191	32.8809828242
87551	35.218442	-80.568328	35.036838	-80.861808	25.6216226327	29.4951954439
87552	35.341822	-80.747106	35.065351	-81.046896	33.4099392803	41.5256534368
87553	35.096899	-81.030815	35.218681	-80.660009	35.902687241	39.2483493586
87554	35.044846	-80.835683	35.033171	-80.829938	2.87822203865	7.77713105184
87555	35.166485	-80.612857	35.085619	-81.020940	33.1794580039	38.9527085746
87556	35.496118	-80.885507	35.073432	-81.018013	35.4656710628	41.4356793048
87557	35.370721	-80.779914	35.065796	-81.029847	32.5312799732	39.668035174
87558	35.490513	-80.887222	35.122861	-80.998223	32.074292362	36.2416222055
87559	35.499098	-80.890250	35.097005	-80.853015	33.8653347447	40.5864692323
87560	35.081492	-80.821401	35.494863	-80.880527	34.2656386822	38.9962724485
87561	35.115865	-80.784196	35.113738	-80.763086	1.90620784388	5.03291634169
87562	35.477966	-80.909213	35.082411	-80.983267	34.6921693374	40.2273972953
87563	35.091676	-80.968385	35.291141	-80.693213	29.5884785249	40.144395799
87564	35.075736	-80.882304	35.413107	-80.901247	29.7420285588	35.7184613138
87565	35.470242	-80.940372	35.044279	-80.775119	42.7351004846	49.6986270953
