ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
89921	35.381697	-80.876608	35.049734	-81.031706	28.9 mi	36 mins	29.616	44.7666666667	29.616	44.7666666667
89922	35.477932	-80.897050	35.036739	-80.860790	37.3 mi	42 mins	35.957	40.6833333333	35.957	40.6833333333
89923	35.449412	-80.879919	35.456188	-80.889880	1.1 mi	5 mins	1.487	5.23333333333	1.487	5.23333333333
89924	35.078671	-81.023691	35.207748	-80.599207	37.8 mi	45 mins	37.858	48.1833333333	37.858	48.1833333333
89925	35.480096	-80.883460	35.169663	-80.692266	30.2 mi	38 mins	30.262	36.1166666667	30.262	36.1166666667
89926	35.157128	-80.913240	35.159777	-80.909233	3.5 mi	8 mins	3.371	8.3	3.371	8.3
89927	35.464565	-80.891092	35.076074	-81.019544	34.2 mi	40 mins	34.3	43.8333333333	34.3	43.8333333333
89928	35.159948	-80.910367	35.144769	-80.919637	3.4 mi	7 mins	3.353	7.85	3.353	7.85
89929	35.122225	-80.743643	35.503479	-80.853792	31.0 mi	40 mins	32.548	38.95	32.548	38.95
89930	35.489153	-80.913223	35.170977	-80.663278	32.7 mi	41 mins	32.973	41.6	32.973	41.6
89931	35.482431	-80.858166	35.135399	-80.701183	31.4 mi	40 mins	31.494	38.85	31.494	38.85
89932	35.424733	-80.838394	35.033763	-80.851963	32.2 mi	39 mins	32.214	36.2166666667	32.214	36.2166666667
89933	35.089313	-81.001050	35.373336	-80.777904	30.5 mi	37 mins	30.38	40.3666666667	30.38	40.3666666667
89934	35.129763	-80.985035	35.488625	-80.864743	31.2 mi	34 mins	30.989	34.6333333333	30.989	34.6333333333
89935	35.092131	-80.984638	35.467317	-80.833890	34.7 mi	41 mins	34.566	42.4	34.566	42.4
89936	35.424515	-80.882864	35.086923	-80.708193	31.0 mi	41 mins	31.233	40.7	31.233	40.7
89937	35.422882	-80.874085	35.075806	-80.987750	29.8 mi	35 mins	29.756	35.4333333333	29.756	35.4333333333
89938	35.083587	-80.828561	35.454114	-80.879578	32.6 mi	39 mins	32.116	35.1833333333	32.116	35.1833333333
89939	35.118000	-80.673385	35.472268	-80.828085	35.0 mi	40 mins	33.043	41.5	33.043	41.5
89940	35.085436	-80.725919	35.478987	-80.817848	39.3 mi	46 mins	37.177	47.0	37.177	47.0
89941	35.247689	-80.752499	35.235929	-80.763109	1.3 mi	4 mins	1.315	3.43333333333	1.315	3.43333333333
89942	35.047462	-81.037850	35.481880	-80.853423	38.4 mi	47 mins	38.193	52.3	38.193	52.3
89943	35.473365	-80.917908	35.117577	-80.724948	32.3 mi	41 mins	32.609	42.7333333333	32.609	42.7333333333
89944	35.132834	-80.833064	35.130176	-80.812284	1.8 mi	6 mins	1.807	6.88333333333	1.807	6.88333333333
89945	35.415250	-80.834650	35.419599	-80.822062	1.0 mi	3 mins	1.016	3.81666666667	1.016	3.81666666667
89946	35.038272	-80.851149	35.427505	-80.850103	31.7 mi	37 mins	31.75	36.3	31.75	36.3
89947	35.163032	-80.791239	35.182438	-80.793785	1.9 mi	4 mins	1.943	4.4	1.943	4.4
89948	35.490144	-80.883308	35.177385	-80.654244	31.6 mi	41 mins	31.761	38.3666666667	31.761	38.3666666667
89949	35.436301	-80.898023	35.027240	-80.852327	34.9 mi	39 mins	34.977	37.7166666667	34.977	37.7166666667
89950	35.222753	-80.608044	35.467506	-80.885525	32.6 mi	40 mins	30.721	39.6333333333	30.721	39.6333333333
89951	35.083751	-80.847613	35.451862	-80.771371	35.5 mi	42 mins	36.085	40.7666666667	36.085	40.7666666667
89952	35.447829	-80.884070	35.026055	-80.847859	36.7 mi	45 mins	34.287	37.95	34.287	37.95
89953	35.483291	-80.904899	35.056978	-80.806414	38.1 mi	43 mins	38.141	43.9166666667	38.141	43.9166666667
89954	35.414389	-80.830776	35.036538	-80.795097	35.2 mi	43 mins	35.231	42.6333333333	35.231	42.6333333333
89955	35.073940	-80.989300	35.493736	-80.850519	36.5 mi	41 mins	36.003	40.3	36.003	40.3
89956	35.411990	-80.861914	35.045771	-80.834029	30.5 mi	36 mins	30.365	35.3833333333	30.365	35.3833333333
89957	35.466470	-80.880935	35.447608	-80.891233	1.8 mi	4 mins	1.819	5.1	1.819	5.1
89958	35.113115	-80.864004	35.480617	-80.887515	30.1 mi	35 mins	29.774	33.4	29.774	33.4
89959	35.137728	-80.681066	35.504352	-80.862987	32.4 mi	39 mins	32.811	36.0666666667	32.811	36.0666666667
89960	35.134421	-80.704108	35.447608	-80.891233	27.7 mi	35 mins	28.021	33.1666666667	28.021	33.1666666667
89961	35.499375	-80.882184	35.076890	-81.050130	37.4 mi	44 mins	38.08	49.0666666667	38.08	49.0666666667
89962	35.486032	-80.906073	35.045916	-80.752159	42.9 mi	48 mins	42.949	50.4166666667	42.949	50.4166666667
89963	35.220278	-80.831881	35.215047	-80.838764	2.0 mi	3 mins	2.02	3.01666666667	2.02	3.01666666667
89964	35.437027	-80.942205	35.077257	-80.984025	33.9 mi	43 mins	33.949	42.9166666667	33.949	42.9166666667
89965	35.110985	-80.970774	35.451662	-80.770778	35.0 mi	42 mins	33.894	40.2	33.894	40.2
89966	35.248273	-80.931732	35.244185	-80.912648	1.6 mi	4 mins	1.581	4.68333333333	1.581	4.68333333333
