ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
66474	35.544346	-75.471457	35.194632	-82.918392	510 mi	8 hours 16 mins	516.915862107	507.259942371	507.372	531.783333333
66475	36.042527	-79.382486	35.906927	-77.362500	138 mi	2 hours 5 mins	139.23755542	127.645258302	127.124	144.866666667
66476	35.846478	-82.496240	35.544845	-81.479655	97.2 mi	1 hour 37 mins	97.3157565364	97.535215705	97.68	103.716666667
66477	36.077227	-79.047880	36.236301	-81.105189	127 mi	2 hours 3 mins	131.652469326	131.612340309	131.119	144.133333333
66478	34.157150	-77.895311	34.923798	-79.769892	139 mi	2 hours 12 mins	137.636125955	137.409923153	138.01	147.166666667
66479	35.333298	-82.441301	35.439210	-83.437797	80.0 mi	1 hour 22 mins	80.0773674094	83.5616756592	80.12	88.75
66480	35.284039	-81.833099	35.476825	-79.631223	167 mi	2 hours 50 mins	166.726884921	174.392654589	156	179.883333333
66481	35.208576	-83.639064	35.398389	-83.626390	27.9 mi	41 mins	27.9376114731	40.1582030615	53.955	106.383333333
66482	35.991218	-80.460924	36.468824	-81.256839	75.6 mi	1 hour 34 mins	76.0923991633	91.8314282268	82.67	102.45
66483	35.868460	-80.120189	35.030667	-79.158941	99.4 mi	1 hour 54 mins	128.736542802	136.438633688	105.82	137.95
66484	35.601827	-79.338335	35.265598	-78.215059	80.0 mi	1 hour 34 mins	80.5067679152	95.9453202042	81.517	110.233333333
66485	34.915032	-77.525417	35.781077	-77.080010	84.5 mi	1 hour 32 mins	82.843471669	102.006042382	90.739	118.25
66486	35.140160	-83.365919	35.899567	-76.603803	446 mi	6 hours 47 mins	450.433450873	423.170379585	435.1199	447.133333333
66487	35.318327	-80.899149	35.364097	-81.678571	55.5 mi	1 hour 4 mins	58.0697679556	67.2679296343	56.844	74.1833333333
66488	35.906475	-81.153565	35.303678	-79.077909	160 mi	2 hours 30 mins	160.035619714	155.261457705	157.508	164.65
66489	35.843663	-79.118594	35.622605	-78.377054	57.7 mi	1 hour 6 mins	57.8369629843	68.6373590821	57.211	72.0833333333
66490	35.259435	-76.878102	35.046425	-83.823444	481 mi	7 hours 31 mins	488.939418733	475.741473059	478.6861	494.533333333
66491	36.231893	-76.694904	36.483947	-77.222384	53.1 mi	1 hour 7 mins	53.2728328015	71.9468838295	53.23	88.45
66492	36.395657	-78.038567	36.399867	-76.958755	68.7 mi	1 hour 26 mins	69.0340918459	89.6422794947	71.439	99.6833333333
66493	35.659763	-82.733306	35.393128	-83.478170	63.0 mi	1 hour 10 mins	62.6574204589	70.7918228114	73.812	84.8
66494	35.681321	-81.313669	35.219458	-82.442386	94.6 mi	1 hour 44 mins	110.6016422	107.478706232	104.939	109.516666667
66495	35.968997	-78.798565	36.341040	-76.928097	131 mi	2 hours 18 mins	152.143610535	156.618409247	135.342	155.55
66496	36.295338	-80.385955	34.889500	-79.002779	147 mi	2 hours 39 mins	154.175082535	167.923371021	151.31	172.866666667
66497	34.405741	-78.509417	35.818085	-77.079806	154 mi	3 hours 0 mins	197.439087219	185.377647859	197.575	207.116666667
66498	35.214260	-81.327860	35.668116	-82.036202	63.4 mi	1 hour 17 mins	65.7751362812	80.0420422571	67.346	85.1666666667
66499	35.963534	-78.367838	36.064989	-79.502945	68.7 mi	1 hour 14 mins	68.6232399076	73.5218908013	68.612	78.8666666667
66500	35.493982	-81.437268	36.510445	-79.773955	133 mi	2 hours 25 mins	138.166406678	150.357848987	138.7	163.516666667
66501	36.103619	-80.363504	35.277809	-81.362920	106 mi	1 hour 42 mins	105.904986044	105.256848752	106.18	109.083333333
66502	35.619149	-82.287097	35.207728	-82.180690	63.8 mi	1 hour 2 mins	63.600178134	63.9284438127	59.966	67.8
66503	36.419153	-79.347873	35.297364	-80.919921	133 mi	2 hours 8 mins	136.168982499	134.130017803	136.05	139.2
66504	35.651156	-76.311593	35.869348	-76.393844	35.0 mi	56 mins	61.0001769623	80.0361022702	34.897	60.1666666667
66505	34.002448	-78.280183	35.110598	-80.218873	159 mi	2 hours 31 mins	158.730115557	157.129211843	159.044	188.05
66506	35.668751	-82.139003	35.351155	-80.251725	143 mi	2 hours 27 mins	143.184984168	149.535618221	138.88	156.083333333
66507	35.966397	-76.952477	36.241249	-76.430578	41.0 mi	41 mins	40.9459800429	44.5127708511	41.604	47.8666666667
66508	36.125542	-75.831510	35.966512	-77.968896	158 mi	2 hours 39 mins	158.03608388	163.627690356	158.446	169.45
66509	35.113494	-82.820756	36.310729	-80.975881	161 mi	3 hours 9 mins	191.733502082	195.136555642	188.976	205.7
66510	35.822276	-78.902282	36.331135	-78.478000	49.7 mi	51 mins	50.5296541197	52.346211872	50.991	54.3333333333
66511	35.265585	-80.047544	35.243509	-79.399663	49.5 mi	58 mins	49.5149852277	58.9619333534	52.99	71.8666666667
66512	36.228761	-80.594195	35.447383	-79.555479	98.6 mi	1 hour 43 mins	98.1639423349	106.64890427	98.247	124.433333333
66513	35.670357	-79.819906	35.287885	-79.427136	40.7 mi	53 mins	41.3154737592	51.6952191722	41.379	58.1666666667
66514	36.029868	-79.070177	35.613903	-80.312129	100 mi	1 hour 33 mins	99.2487240998	93.9345372913	99.366	114.5
66515	35.405513	-80.756331	35.913597	-80.955005	46.8 mi	51 mins	47.1113679436	53.2335772837	42.759	59.0833333333
66516	35.194597	-81.072031	35.336576	-78.854392	148 mi	2 hours 55 mins	184.714571435	184.435370913	158.302	190.866666667
66517	36.189297	-81.986282	35.816057	-82.533829	61.9 mi	1 hour 15 mins	60.1563688396	75.6964721826	61.142	81.4666666667
66518	36.398059	-81.432026	35.449466	-82.282841	109 mi	2 hours 33 mins	139.871496662	169.088011595	115.63	159.233333333
66519	36.121019	-78.651871	35.301810	-77.973726	86.5 mi	1 hour 30 mins	99.3099477872	97.0236516323	87.892	105.116666667
66520	36.172128	-76.457891	35.039007	-76.695369	118 mi	2 hours 6 mins	117.716409449	127.756201196	117.975	146.516666667
66521	35.260640	-75.541490	34.452101	-77.568049	245 mi	4 hours 31 mins	262.681661732	290.478274247	247.173	293.516666667
66522	35.172301	-76.716121	36.169970	-76.227020	133 mi	2 hours 27 mins	132.013957986	152.964327445	132.944	181.15
66523	36.179332	-80.196619	36.401161	-79.077388	75.4 mi	1 hour 33 mins	93.6184544126	108.921974179	76.888	101.533333333
66524	36.074612	-78.964370	34.904132	-79.413460	105 mi	1 hour 47 mins	111.114187642	118.433086105	107.043	128.35
66525	35.875459	-81.573647	35.400907	-82.295104	72.7 mi	1 hour 37 mins	77.2479634993	111.284224583	76.689	106.183333333
66526	33.946514	-78.396762	35.093399	-80.152362	149 mi	2 hours 27 mins	147.969851698	157.272290395	149.953	182.066666667
66527	35.004303	-80.720531	36.126023	-78.933217	159 mi	2 hours 30 mins	159.328638761	153.266363908	159.518	161.1
66528	35.677286	-82.025723	35.939456	-82.248282	31.7 mi	45 mins	31.0342604666	44.6593720384	31.635	50.8333333333
66529	36.435975	-77.061690	36.533953	-77.857249	50.4 mi	1 hour 5 mins	53.3773137582	67.3780070031	53.097	80.7166666667
66530	36.147202	-80.373292	35.457939	-80.453855	63.9 mi	1 hour 13 mins	63.7694555301	73.4270909138	68.055	91.3833333333
66531	35.844958	-77.051597	35.986020	-79.077297	134 mi	1 hour 57 mins	134.289789827	121.494988755	134.407	125.883333333
66532	36.014514	-77.767676	34.743315	-79.336730	137 mi	2 hours 12 mins	152.037599467	136.693632404	153.005	149.7
