ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
45001	35.345271	-83.765978	36.085566	-76.418778	490.752327274	466.754126383
45002	35.586415	-75.462347	35.137788	-83.494041	540.558591056	514.474200581
45003	36.015724	-80.168913	35.643001	-79.954052	45.7627714861	47.2844916565
45004	34.757554	-77.097766	35.084520	-83.928640	491.043152821	484.564283017
45005	36.203373	-80.762357	35.903329	-80.688999	29.1850582061	34.5245094772
45006	35.457735	-83.008385	36.194008	-76.207923	450.935531802	422.049199116
45007	35.204447	-81.396608	35.298496	-81.699013	23.0676710866	30.5014727127
45008	35.540973	-80.439274	35.580957	-80.426424	4.27561309622	7.24527527863
45009	35.555985	-75.466789	35.028471	-83.889255	573.603962706	555.096192005
45010	35.253635	-81.147428	35.196934	-81.386505	17.0170905661	17.2053846382
45011	35.451698	-83.057693	36.259813	-76.203020	453.947035976	419.867231406
45012	36.118255	-78.939340	35.941331	-79.342200	37.3921795836	43.5122741852
45013	36.304270	-78.396111	36.383042	-78.615514	18.1607125678	24.9202184593
45014	35.445967	-83.365701	35.465370	-76.441507	467.647220671	439.533457732
45015	35.679513	-81.294090	35.914569	-81.192363	24.2114805041	33.5764309755
45016	35.433518	-77.737582	35.412950	-78.053865	21.6888817049	28.0751673519
45017	36.168456	-75.839849	35.021226	-83.747989	559.834015932	546.523709454
45018	34.977404	-79.783020	35.206230	-80.100363	32.7490796318	37.0427660601
45019	36.139462	-79.458275	36.504718	-79.370407	32.1310099216	41.5391690989
45020	35.204583	-83.826617	36.225937	-76.639261	493.493530499	466.414967117
45021	35.004170	-83.668474	36.254200	-77.021315	468.163083097	445.808889833
45022	35.227293	-77.639358	34.995887	-77.280491	31.7657746756	37.0969775067
45023	35.565115	-82.182865	35.359138	-82.185278	25.3663088604	45.8362975589
45024	35.326128	-80.867491	35.550983	-80.844531	17.5648091004	21.2838493231
45025	36.487049	-76.340107	36.334566	-76.586734	31.6719320049	38.3083366275
45026	36.087123	-76.365718	35.390342	-83.624642	484.277351305	463.630632737
45027	35.141773	-79.825014	35.175778	-79.785410	4.34981403905	10.5005206873
45028	36.118743	-80.189775	36.182088	-80.199847	6.84584685913	11.5080127875
45029	35.125226	-80.335715	35.267956	-80.379708	13.266891901	21.9182712082
45030	35.244699	-80.647717	35.415548	-80.977802	38.4063678613	45.4784053819
45031	35.830951	-81.596245	36.213978	-81.640276	36.0388777518	51.3128828272
45032	35.466668	-76.036463	35.132037	-83.351281	505.877187308	489.934141002
45033	35.396413	-83.209768	35.959921	-76.086678	459.728760325	433.872177602
45034	34.707801	-77.585746	35.006505	-77.498268	28.7026664078	36.9279030806
45035	34.138164	-78.786685	34.135096	-78.831385	2.61037953064	3.09433663279
45036	36.079995	-76.435475	36.165482	-76.217339	29.3718684055	48.3916906898
45037	36.267356	-79.508738	36.481376	-79.796145	26.7392614117	34.4632486089
45038	35.372216	-83.506120	35.281613	-83.737190	22.7469179128	31.7592047218
45039	35.064780	-83.901199	35.507873	-76.447608	511.469181809	487.848180575
45040	35.208599	-83.123647	35.203247	-82.742585	36.1020665988	58.3350534938
45041	36.243151	-78.290371	35.876626	-78.189863	32.8505726992	44.9231393547
45042	36.284431	-76.082899	35.332189	-83.423708	500.89655405	479.110006016
45043	35.576850	-82.951709	35.387143	-83.352340	40.7290147621	49.6204943576
45044	34.582585	-79.099587	34.760016	-79.399162	24.5308906806	27.9688638288
45045	35.883549	-77.528354	35.984177	-77.756148	17.7034783323	18.5266535181
45046	36.230925	-76.697380	35.155440	-84.082065	515.324984881	504.831926344
45047	35.823591	-77.065445	35.808252	-76.866582	13.4899468697	14.8753573085
45048	35.934762	-75.693455	35.287167	-83.784101	532.103574263	506.034439856
45049	35.426189	-77.642173	35.378036	-77.326659	28.8541227208	37.9585173022
45050	35.324509	-83.261402	35.109149	-83.003693	39.7743309192	60.5918403148
45051	36.056422	-80.070575	36.202221	-79.823170	22.9018383291	30.0959368903
45052	35.684063	-81.148023	35.899055	-80.788602	32.9323496781	40.2632862908
45053	35.455621	-77.670595	35.063988	-77.461611	33.9768466103	43.232042365
45054	36.017375	-76.564500	36.083811	-76.419388	17.4197032063	29.8822029391
45055	35.399885	-81.220594	35.507958	-81.442653	19.1221680763	27.933426321
