ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
87914	35.367036	-77.149279	35.310706	-82.585044	394.002746242	386.91512379
87915	34.341906	-78.631621	35.224532	-81.038048	176.478482544	184.838214153
87916	35.386222	-77.125902	36.501119	-76.656049	103.765528268	118.220347946
87917	35.522782	-82.900335	36.137170	-80.865749	154.237882657	145.264892015
87918	35.440106	-77.678145	35.568263	-80.603928	208.955593333	195.60902056
87919	35.053778	-83.931595	35.206850	-82.022250	153.773592704	163.056965087
87920	35.578845	-79.108809	35.601565	-80.285717	104.412117121	109.200667621
87921	35.632511	-82.470826	34.937438	-79.777403	202.233038311	208.629812907
87922	35.915411	-82.555418	35.912645	-77.878477	331.471334756	305.731954775
87923	36.136318	-78.968561	35.892130	-77.883791	90.4125246643	92.7055920694
87924	35.451088	-81.008857	35.073750	-83.815700	210.590991377	217.630135189
87925	35.723388	-82.757070	35.719825	-76.110681	440.557428321	424.63423502
87926	35.878728	-78.449712	35.819996	-78.711042	22.6972997392	29.8645234552
87927	36.444282	-81.403810	36.410888	-77.684797	252.308837972	255.99580115
87928	35.645461	-81.752293	36.276016	-78.399582	216.099185405	201.735466822
87929	35.660155	-81.140767	36.281868	-78.801163	162.172281763	168.245082595
87930	35.284039	-81.833099	35.829374	-76.772296	345.805246566	323.616375053
87931	36.018828	-82.191118	35.317031	-82.114249	67.1293948926	90.5316021537
87932	35.500571	-76.963298	35.455544	-81.884755	328.142871097	310.272358425
87933	34.566911	-78.905894	35.479131	-79.759918	108.360671887	112.467224126
87934	36.277283	-76.622928	35.416250	-79.577737	221.793686718	214.58272856
87935	35.354781	-79.824487	36.355286	-78.493383	140.097403135	131.211277112
87936	35.861939	-81.595543	35.526785	-80.871878	71.6932950975	75.9413551134
87937	34.988905	-84.067202	36.431727	-81.147701	283.388431103	292.57698562
87938	34.145974	-77.873949	36.317540	-81.768030	333.954604993	322.244491303
87939	36.327840	-81.493005	34.910504	-78.245403	258.05421237	245.223829874
87940	35.735034	-78.896041	35.188838	-83.825609	336.267675729	326.115626895
87941	35.404895	-77.836954	35.076623	-78.471601	54.6799448046	70.2457880883
87942	35.035366	-80.190275	35.765074	-80.462106	89.4043028631	104.053752023
87943	35.543564	-80.520476	35.886986	-76.694358	263.02556723	241.998116027
87944	35.552898	-82.471846	35.454072	-83.406200	66.5574453145	70.1506080439
87945	36.333822	-78.725354	35.647675	-80.851957	168.708537586	161.972510039
87946	36.390122	-81.508885	35.801170	-81.329830	63.9466407475	86.7236059971
87947	35.427225	-76.687032	35.776398	-76.896007	47.8824354477	61.7125479065
87948	35.496136	-76.042900	36.448585	-80.363868	319.396786159	317.556128982
87949	35.368309	-82.511995	36.446436	-77.559017	361.649749031	331.792004079
87950	36.502861	-79.365561	36.468826	-76.801791	174.949285814	194.068477366
87951	35.513821	-80.556432	34.809835	-79.542756	112.618926594	122.857398851
87952	36.522447	-80.237710	35.140261	-76.787577	258.966935303	270.933636362
87953	34.153160	-77.883728	36.517123	-81.002246	301.320859789	287.47564664
87954	34.205587	-78.557526	35.453078	-83.049050	359.559439189	337.482285726
87955	36.537603	-81.577789	34.676066	-79.023980	270.820835925	277.700743442
87956	35.768874	-78.452807	35.801409	-81.314786	189.445113893	181.85875888
87957	36.142927	-78.723736	36.403560	-79.000821	41.2703493364	51.7004918103
87958	36.249854	-81.115486	36.160818	-80.876598	27.6486090608	36.8120611966
87959	35.274989	-79.853264	36.516692	-78.409615	160.824995695	163.928747735
87960	36.238141	-76.971324	35.484884	-80.288050	268.566617769	256.037522465
87961	35.010792	-80.808135	35.400729	-77.763735	255.996091752	247.390820258
87962	34.762955	-77.488570	35.213183	-82.741032	397.824261938	379.614245889
87963	35.436191	-83.359938	35.902476	-82.164077	100.673218346	107.576657103
87964	35.905107	-77.494141	36.351730	-80.585755	207.753641861	192.959132377
87965	35.811432	-79.575580	35.904571	-77.812862	131.15805263	122.33347245
87966	35.470189	-78.181500	34.987951	-79.049681	72.4161586683	74.1493277857
87967	36.032667	-82.003198	35.050176	-78.390244	279.522534015	289.996000649
87968	36.028940	-77.907966	36.499608	-80.634311	191.808361663	181.131831639
87969	35.084080	-77.957540	35.060248	-77.661656	19.1400730819	39.0016448331
87970	35.439483	-80.996127	35.492505	-80.692352	22.4808916087	32.4478886214
87971	36.102428	-75.825161	34.956722	-79.822929	335.749310655	320.157123242
87972	34.150742	-77.863498	36.048461	-80.619291	261.359253415	243.416845994
87973	35.597013	-79.333032	36.278699	-76.251126	214.903043391	202.347121963
87974	35.415539	-80.743368	35.271387	-81.736685	69.6056542434	78.1297886543
87975	35.977879	-79.021982	35.484230	-77.880772	94.8501520639	94.0839272104
87976	34.755233	-77.333201	35.413650	-83.447238	435.776218096	420.246846045
87977	36.165891	-80.352849	35.436826	-83.495176	215.413464625	214.378588959
87978	35.519790	-77.331670	35.438791	-83.360589	397.329720051	370.719319795
87979	35.691617	-81.156514	35.285430	-83.788847	181.056751755	184.947192409
87980	36.445529	-77.748880	36.214986	-81.590538	241.702191859	236.267442083
87981	35.670267	-77.106284	36.073630	-82.069891	359.748754957	355.191200733
87982	36.300873	-81.385764	35.554077	-82.088820	97.5301710542	124.234064122
87983	36.093198	-79.345456	35.318313	-77.634960	133.0720011	133.618512275
87984	35.020849	-80.768833	35.186182	-80.265673	45.3181970687	56.5166125376
