ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
5743	36.299462	-77.987303	36.136387	-81.849823	245.985152615	248.759607178
5744	36.024045	-79.386455	35.691062	-81.812111	149.684416604	138.288377549
5745	36.318452	-78.415848	35.138876	-76.821368	178.33119197	178.242569359
5746	36.107893	-76.448015	36.012880	-81.969300	369.217480945	365.669408582
5747	36.277783	-76.511678	35.918544	-76.244486	47.1443355347	53.3571084129
5748	35.639524	-81.242475	34.810008	-79.515766	145.359433488	157.753394518
5749	34.573276	-78.836898	35.919215	-76.602957	212.684933643	199.406395347
5750	35.779023	-79.544503	36.559011	-81.353550	140.59211267	153.774526636
5751	35.042741	-83.813505	35.680494	-81.316104	179.314617523	181.657329001
5752	35.134686	-77.112134	36.525753	-81.298199	297.042569957	299.335368417
5753	35.743063	-77.627148	35.426107	-79.786229	155.901294303	153.648288722
5754	35.494608	-80.105303	35.014639	-83.953421	294.248105286	307.018521049
5755	35.715020	-81.418599	35.315806	-81.772981	60.3317118478	68.8901197452
5756	35.505722	-80.726309	35.627154	-81.896306	95.5969028936	104.527353692
5757	35.359997	-81.394965	35.348605	-81.350118	3.68229549443	5.372890495
5758	35.507498	-76.665757	35.398972	-79.159946	181.449972612	185.285832319
5759	35.633510	-80.112975	36.206994	-80.863207	79.9041963125	84.9268484157
5760	36.327274	-77.089484	35.456772	-77.550621	83.1101117424	101.988051361
5761	35.453786	-81.021399	36.520481	-79.696307	124.462901326	137.526053891
5762	35.241052	-77.612699	34.391817	-77.641970	68.4956526522	76.5713043557
5763	35.947684	-79.322158	36.500274	-81.091077	132.206669541	137.047223684
5764	35.334672	-80.718301	35.592174	-78.077251	201.046740204	187.021787572
5765	35.360303	-75.500262	36.316832	-76.264761	102.73355033	126.267583326
5766	35.499384	-80.504558	34.745473	-79.497467	121.806305829	136.929156332
5767	35.874581	-80.842865	36.405383	-76.726775	295.727786215	289.050572792
5768	34.126440	-77.885260	35.715144	-77.461852	182.909564791	171.676369422
5769	36.159133	-80.216638	36.153090	-81.863311	107.887676549	121.500327889
5770	35.958659	-78.373058	36.476696	-77.836209	56.0241802704	68.9964858357
5771	35.862272	-78.559654	36.139443	-79.660946	79.821196333	77.9566474245
5772	35.700960	-79.472051	35.138352	-77.996263	125.706928115	128.72600697
5773	35.982003	-81.015007	36.215896	-76.039674	364.579361267	364.885158716
5774	35.052688	-78.656534	34.744134	-77.563929	94.5328407608	105.682549255
5775	35.485683	-80.722259	36.541666	-80.303457	106.781440166	124.570589571
5776	34.524253	-78.601903	34.551478	-77.373669	92.4087450329	102.282693344
5777	34.671445	-77.647211	36.147874	-80.679428	250.240019954	229.681711059
5778	36.391731	-78.670754	35.362872	-80.387619	167.605019721	169.643015156
5779	34.769464	-79.096883	35.953069	-76.471123	210.130354079	203.429157571
5780	35.439931	-80.756941	34.817223	-77.455221	262.826436877	251.098502878
5781	35.133787	-80.449739	36.271599	-76.081312	348.771070666	339.135987046
5782	35.020872	-76.989058	35.440996	-78.083496	74.347724276	78.0630491094
5783	33.934581	-78.277322	36.117443	-82.189366	416.584128149	397.051632017
5784	35.502328	-80.705117	35.950256	-81.080289	60.5141780214	73.1682978662
5785	35.312582	-79.034399	35.885668	-78.313091	84.0954780035	84.1401233407
5786	34.693864	-76.554029	36.492261	-77.908120	197.606958917	208.401630641
5787	35.415953	-76.601123	35.313301	-77.568439	77.9754650123	95.8718220008
5788	35.095653	-82.859736	35.060721	-83.749712	83.7233137023	131.935727015
5789	34.706433	-77.593190	35.284278	-80.732485	285.359036029	262.885312331
5790	35.552547	-80.622845	36.133150	-80.571679	67.1675351103	65.7426155276
5791	35.272655	-80.988628	35.271387	-81.736685	51.1001000535	58.3510089334
5792	36.082281	-78.952050	36.524684	-81.054904	145.748150629	147.661063179
5793	36.213135	-76.708406	34.772408	-78.057920	196.998112249	197.019837639
5794	35.321553	-82.617288	35.672267	-80.364263	172.447884827	171.199693966
5795	36.103815	-75.825636	36.363483	-81.527316	405.612985744	399.332674149
5796	35.807284	-81.579680	35.669411	-78.410335	213.904852362	207.488973839
5797	34.801373	-78.469948	36.169309	-79.125023	124.625771785	130.912694722
5798	35.046062	-83.781096	35.429805	-77.511064	434.876503447	413.94775038
5799	36.012783	-80.064245	35.614984	-81.974714	123.115547069	113.142581506
5800	36.422776	-81.562266	36.087642	-82.191984	86.5188626109	131.030727754
5801	35.364628	-80.582572	35.823591	-77.065445	250.688658422	229.141296003
5802	36.335654	-81.461813	35.110476	-75.984809	453.670385258	488.127783129
5803	36.351530	-76.177633	36.358406	-80.337294	299.370159678	293.833899445
5804	35.303391	-80.079338	35.084366	-76.665060	281.18789872	280.433487936
5805	35.246649	-78.390115	35.891598	-76.249495	168.827316236	159.876776648
5806	34.314020	-78.634801	35.308541	-79.239134	111.528626638	113.693427101
5807	35.087582	-77.029645	35.846478	-82.496240	386.654044573	363.534078956
5808	35.081165	-83.751906	34.107034	-77.921922	459.839824156	441.046665022
5809	35.633848	-79.693261	35.572990	-79.981446	26.8303044437	38.0390821761
5810	35.980622	-80.444227	35.765074	-80.462106	24.2557683038	35.7781888753
5811	34.157858	-78.728550	35.798320	-82.585974	323.587912319	314.397788432
5812	34.997850	-83.970070	35.954998	-76.292956	521.656661363	503.777323115
5813	35.759751	-79.662930	36.102118	-78.905099	63.7781008653	75.9863352299
5814	34.760059	-76.829405	34.758429	-77.333632	35.2728790544	45.2943411264
5815	36.151684	-78.724309	35.303643	-79.752840	121.373404481	112.866844158
5816	36.277688	-76.113190	36.193832	-81.607806	364.407545332	350.264483339
5817	34.834450	-78.133196	35.980720	-77.887242	95.421702225	93.1047166692
5818	35.976960	-77.289275	36.535381	-77.883411	72.0569518248	89.1235194889
5819	35.482534	-83.008980	36.417685	-78.312888	301.205806388	275.223780738
5820	35.530785	-82.944752	36.211477	-76.708542	423.13896965	393.096801872
5821	34.698579	-77.069693	35.532905	-82.971280	413.875415473	398.274940643
5822	35.651225	-81.853074	36.502519	-79.736196	147.511092223	153.958959953
5823	35.630174	-80.885895	35.233343	-80.064286	73.7248006774	105.801315423
5824	36.334422	-76.166533	36.301220	-80.809435	334.956059375	312.164115618
5825	36.066329	-81.979957	35.224568	-80.130514	181.625176907	200.929143427
5826	35.902656	-79.818753	35.652392	-78.122884	132.667734092	125.359469673
5827	35.688398	-81.841082	35.272680	-82.155703	45.9928364581	56.2212199417
5828	35.427241	-80.729661	35.385791	-77.703292	226.482321863	221.46983612
5829	36.021674	-78.382751	36.243243	-78.330695	19.8688823676	26.5307405062
5830	36.079766	-78.975318	35.771131	-78.058051	69.1139075395	67.0637962204
5831	35.232533	-80.569632	36.059686	-81.964130	153.041765102	161.276961777
5832	35.690508	-81.726893	35.096681	-80.146153	135.665357734	146.368124519
5833	36.491278	-78.544833	35.347567	-82.550320	289.860608782	275.038866361
5834	36.020509	-79.487011	36.153527	-78.673398	54.1244959304	54.3168212874
5835	35.807242	-79.421207	35.504394	-79.227410	28.6985554802	32.6015262746
5836	36.138865	-76.794479	35.294431	-77.876963	119.027594592	134.209943333
5837	35.440329	-80.248577	36.364711	-76.210581	316.880633769	316.280947036
5838	34.424856	-78.378115	35.320800	-81.039904	195.755708843	214.257399096
5839	33.898982	-78.552507	35.847328	-77.146085	205.545676599	225.103198912
5840	36.320192	-78.961568	36.216228	-81.585246	171.253774672	169.542728081
5841	34.401458	-78.952127	36.292635	-81.819641	272.203779232	275.701097967
5842	35.907695	-81.512560	35.927854	-82.036602	49.6154538157	75.1841699518
5843	35.897040	-82.841462	34.317411	-77.747187	416.451875297	383.518685904
5844	35.908775	-81.612797	35.306159	-78.683240	213.295229173	217.525407684
5845	35.046425	-83.823444	35.944804	-80.399413	237.79048055	235.035617749
5846	36.220994	-78.396946	35.542569	-82.846473	280.686773762	268.935514687
5847	35.925330	-80.533535	35.909868	-82.086568	114.314645791	117.568499481
5848	35.908092	-78.600679	35.963637	-80.684560	134.203381437	129.163455906
5849	36.244264	-75.866340	35.013014	-77.224200	158.935795741	175.220440991
5850	35.517133	-79.847110	35.474396	-81.184810	121.334945887	126.75054094
5851	35.647675	-80.851957	36.242926	-81.493817	78.7104759315	79.0562964547
5852	34.258605	-78.056360	35.189127	-82.623564	343.325402141	324.626392176
5853	34.921479	-79.774383	36.050837	-81.311898	172.23451303	164.963912118
5854	35.612467	-79.164757	36.028263	-79.442369	41.0481339487	52.7758140376
5855	35.765948	-81.835616	36.243291	-77.091348	324.489003441	307.87977942
5856	35.181925	-81.815453	36.107894	-80.803163	125.604592791	121.942645024
5857	35.360444	-83.207020	35.298444	-79.254185	285.699421481	273.50720426
5858	36.367022	-79.875996	35.016787	-83.822940	279.652696993	281.766713391
5859	36.176175	-80.333628	36.198659	-79.890383	34.4966413826	48.598944268
5860	35.503034	-80.390529	35.338356	-80.962898	52.050296467	58.0302169616
5861	36.471341	-79.422144	35.066435	-80.299229	158.982744846	163.733023889
5862	35.335576	-81.638388	35.443635	-80.269772	90.0196778327	106.92204106
5863	36.535023	-79.351908	35.421531	-77.996883	133.606220008	142.792756572
5864	35.757641	-78.612763	36.366996	-80.813802	167.901111508	154.516375519
5865	35.743133	-81.518656	35.072203	-78.761226	208.736163874	210.87479063
5866	35.904668	-80.096094	36.403763	-76.629979	259.122310991	247.75602209
5867	36.022281	-80.065466	35.287814	-77.657664	174.810357172	173.506538623
5868	35.478698	-79.833882	34.718223	-78.935133	111.096737801	116.550533498
5869	35.566703	-76.228303	35.143850	-76.818811	75.0790218612	106.417888509
5870	36.506542	-76.097347	35.312517	-80.258378	340.818218628	342.813348146
5871	34.640165	-78.311463	36.450857	-79.466421	204.406285077	205.733963725
5872	35.926471	-81.051588	35.517506	-79.229882	137.282073453	137.529887763
5873	35.031013	-79.159578	35.792127	-76.875798	171.8017322	167.163764097
5874	35.118498	-79.780677	35.726726	-80.467374	88.472268425	93.0446899868
5875	33.986146	-78.387523	36.134499	-79.374240	221.503954181	206.317484285
5876	36.001439	-76.740827	36.381567	-78.657106	172.626019047	171.339210713
5877	35.101385	-84.025229	36.178099	-78.710691	346.846534918	336.991879252
5878	35.999782	-80.438964	35.204043	-81.899891	129.99189688	133.977423533
5879	36.186987	-79.081205	35.968660	-78.010750	88.4239290729	92.368719448
5880	34.143216	-77.879735	35.424993	-79.590353	181.915295239	183.007055461
