ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
80001	36.477272	-76.042901	36.492142	-76.338714	25.2450323635	36.4774150352
80002	35.735073	-82.695362	35.357536	-83.534557	84.4307652608	95.2089770504
80003	35.988263	-77.933125	35.192575	-78.330764	72.6553036511	69.0282036676
80004	35.928206	-82.678779	35.797276	-82.650339	13.2532146929	30.6895060431
80005	36.167876	-80.353498	35.197044	-80.542615	98.6445254231	101.514750995
80006	35.852038	-79.181480	35.506819	-79.856650	61.2448835681	77.1856356592
80007	35.331307	-80.586724	36.022346	-78.547484	152.064270982	153.103841895
80008	35.079366	-77.040307	36.434682	-76.890792	106.905523194	119.924452048
80009	35.516307	-80.917480	36.448541	-80.565002	88.3722601002	84.5870003351
80010	34.845727	-80.143620	35.438061	-80.247694	50.7202641328	66.5718586964
80011	34.494488	-78.674704	34.703200	-76.580986	166.747929586	192.008009974
80012	35.813819	-81.312045	35.228833	-82.745200	117.476009109	124.747244942
80013	36.203280	-78.504003	36.404549	-79.005568	37.0052774945	59.0919956438
80014	35.828073	-79.772380	35.226430	-80.227981	58.7716243072	71.9958270734
80015	36.021235	-78.447377	36.398405	-76.767549	134.67446314	145.347686996
80016	35.090679	-77.145823	35.832687	-76.821923	66.9581716327	77.1574838749
80017	36.546090	-81.077462	35.263141	-82.504130	195.997575618	200.748755875
80018	35.142278	-80.503594	35.268115	-81.588880	78.2284382696	82.1337178533
80019	35.811077	-79.207185	35.435256	-80.698769	117.078396451	117.045093771
80020	35.700941	-81.447683	35.181126	-82.738953	106.277481407	110.758001734
80021	36.370350	-80.270218	36.253409	-81.615933	107.848179074	125.09997758
80022	35.956687	-77.571227	35.657547	-77.862919	33.9636453225	41.635592478
80023	35.009140	-76.991125	35.978229	-76.159350	121.811868836	138.603284384
80024	35.345898	-82.455678	35.022670	-83.664415	109.304012398	115.715945937
80025	35.344858	-83.815407	35.258027	-83.101746	61.5269949121	75.1684176272
80026	35.746301	-79.086847	35.243017	-77.526784	108.265395787	116.897872667
80027	34.997736	-83.383670	35.418006	-83.445119	48.7517712578	56.7276266081
80028	34.458052	-78.096386	34.869558	-79.625405	114.368662048	114.956104668
80029	35.431412	-81.560311	35.265876	-81.543917	13.4025982501	21.8950154735
80030	35.947029	-79.317625	35.902228	-80.689734	91.0382714689	89.0123039501
80031	35.355919	-80.744355	35.611523	-79.137646	134.422936746	134.66067214
80032	35.265997	-80.986840	35.374070	-80.238098	50.4941506813	64.2247471585
80033	34.043479	-78.236165	34.316235	-78.224561	29.0641964251	30.8276403468
80034	35.291726	-78.029119	35.938897	-78.240486	60.7087740478	60.7934904096
80035	35.816877	-81.428933	35.517405	-79.231907	158.133779525	153.25351142
80036	36.031121	-77.864415	35.882449	-79.132092	88.5338462352	88.8825316205
80037	35.671817	-80.583981	35.209664	-79.625753	97.4403173601	99.6578642138
