ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
57977	36.134499	-79.374240	36.503718	-81.500861	153 mi	2 hours 41 mins	152.378547413	163.781675594	153.316	175.716666667
57978	35.500571	-76.963298	35.716104	-77.573199	44.3 mi	55 mins	42.6650853984	54.2732840003	42.583	60.7
57979	36.225414	-78.327642	36.240288	-76.613151	143 mi	2 hours 25 mins	144.22392853	151.185611901	144.312	167.983333333
57980	35.554516	-82.680854	36.206947	-76.365664	419 mi	6 hours 12 mins	423.304042381	388.137053574	407.974	408.5
57981	34.838231	-78.162328	35.387644	-79.787022	126 mi	2 hours 23 mins	166.584179092	163.889290207	121.443	157.233333333
57982	34.919910	-79.776544	36.492965	-80.622088	137 mi	2 hours 7 mins	142.386196517	136.738454022	137.183	136.116666667
57983	34.369218	-77.666443	36.334369	-80.303216	253 mi	3 hours 53 mins	252.875969442	240.801505957	259.086	262.533333333
57984	35.292879	-78.322170	35.828889	-76.779074	132 mi	2 hours 0 mins	132.463583036	122.823639797	130.538	136.383333333
57985	35.013097	-78.896807	36.064688	-80.735089	153 mi	2 hours 38 mins	156.090501044	161.011243858	156.807	169.333333333
57986	35.762720	-81.378272	36.158063	-80.735929	64.2 mi	1 hour 5 mins	64.1403018942	66.4852805097	64.269	71.05
57987	36.241247	-79.377423	35.750927	-78.457989	77.9 mi	1 hour 25 mins	79.3885595712	84.938128479	77.652	94.3333333333
57988	36.240159	-76.803308	34.957646	-79.028722	198 mi	3 hours 10 mins	198.555721842	195.599621486	200.716	220.733333333
57989	35.869963	-80.110807	35.374609	-81.042478	81.7 mi	1 hour 22 mins	83.2314603574	85.3268337311	81.765	92.8833333333
57990	35.931048	-75.697029	36.282645	-77.018462	110 mi	1 hour 54 mins	106.408533513	116.162694896	109.505	123.066666667
57991	35.368713	-81.048136	34.758055	-77.336932	266 mi	4 hours 44 mins	299.366203835	296.938494458	279.172	315.416666667
57992	35.047821	-77.097936	35.827486	-82.562904	386 mi	5 hours 57 mins	390.022931239	370.284533813	386.45	391.066666667
57993	35.762652	-78.883529	36.255503	-77.936753	75.9 mi	1 hour 24 mins	85.331395695	85.631269923	75.251	99.2333333333
57994	35.013938	-79.150359	36.491347	-80.342730	155 mi	2 hours 50 mins	171.188771019	188.748564748	157.155	193.25
57995	35.969533	-79.261103	35.101567	-78.601079	97.3 mi	1 hour 39 mins	99.4911800481	106.614930605	100.973	118.933333333
57996	36.428630	-81.342733	36.169510	-78.367891	203 mi	3 hours 34 mins	199.799209388	217.720118242	200.281	247.266666667
57997	35.255447	-79.023940	36.346125	-78.215281	121 mi	1 hour 57 mins	118.266295486	125.178955484	112.448	130.916666667
57998	34.738022	-76.854370	35.033454	-79.146234	165 mi	3 hours 3 mins	148.747983698	187.715008226	150.844	186.283333333
57999	35.065346	-78.814985	35.390342	-83.624642	342 mi	5 hours 30 mins	345.575633915	342.044258666	342.831	353.5
58000	35.382486	-78.831289	36.217368	-76.711463	178 mi	2 hours 52 mins	176.505295505	178.175315937	182.501	196.483333333
58001	35.504222	-80.177702	35.205713	-81.810316	110 mi	2 hours 3 mins	113.494968366	122.133801576	109.761	125.833333333
58002	35.234692	-81.040333	34.694024	-76.546044	340 mi	5 hours 30 mins	339.426167278	338.140931553	313.023	376.15
58003	35.231315	-77.302029	35.826594	-76.770520	64.1 mi	1 hour 13 mins	67.7701950651	74.8392334947	75.453	100.95
58004	35.962647	-78.721181	36.021235	-78.447377	19.8 mi	27 mins	20.2914118443	28.2045766511	19.063	30.6666666667
58005	34.741021	-76.747070	36.291737	-76.142138	159 mi	2 hours 51 mins	159.15176099	176.834955141	160.292	192.45
58006	35.162019	-82.590686	34.274413	-77.777776	359 mi	5 hours 35 mins	355.921330752	355.243185876	359.769	358.3
58007	36.097490	-79.097558	35.110255	-78.501981	93.2 mi	1 hour 33 mins	93.0258248656	96.9424621043	96.266	109.05
58008	35.379867	-80.331957	35.919341	-82.277328	159 mi	2 hours 53 mins	159.060187829	175.942079916	158.946	181.4
58009	35.185740	-83.849241	35.290907	-83.785156	19.8 mi	31 mins	20.6328773569	28.1166559312	20.114	33.2666666667
58010	36.514019	-78.071901	36.472936	-76.632425	97.8 mi	2 hours 1 min	98.116525888	125.231405042	103.335	143.35
58011	35.141693	-77.017190	36.338191	-78.483101	147 mi	2 hours 36 mins	172.139686884	176.228402413	145.242	184.166666667
58012	36.184570	-79.768221	35.450989	-77.597893	164 mi	2 hours 35 mins	164.578851615	160.056667198	161.753	185.616666667
58013	35.349371	-82.478310	35.440753	-80.246931	142 mi	2 hours 29 mins	157.97030323	164.137885289	142.981	158.533333333
58014	35.260661	-81.087433	35.381796	-77.187227	280 mi	4 hours 16 mins	280.504123209	265.644612698	277.583	291.433333333
58015	35.987727	-80.262761	35.831773	-78.012116	153 mi	2 hours 24 mins	153.46076324	151.259352979	153.488	167.383333333
58016	35.712967	-81.630759	35.799979	-79.421738	145 mi	2 hours 17 mins	145.013288651	137.553691573	153.397	156.983333333
58017	35.983707	-78.313351	35.321773	-83.798955	349 mi	5 hours 32 mins	358.613340852	346.999928215	349.472	365.666666667
58018	35.752536	-81.734556	35.706570	-77.992532	241 mi	3 hours 36 mins	241.202531406	221.692111421	237.058	236.816666667
58019	35.066659	-77.355607	35.881378	-77.181352	79.4 mi	1 hour 30 mins	81.8575383137	91.164613546	83.161	102.25
58020	35.319501	-78.795486	35.643907	-77.339969	102 mi	1 hour 38 mins	103.295300326	105.663892999	102.47	117.066666667
58021	35.237878	-83.473248	36.395657	-78.038567	359 mi	5 hours 44 mins	367.152210054	360.69619496	358.799	373.1
58022	35.690465	-81.167662	35.675745	-82.023413	53.7 mi	52 mins	53.6720135569	53.8869737703	53.76	57.1833333333
58023	36.059661	-79.112567	34.811698	-79.547911	102 mi	1 hour 57 mins	105.329002223	122.009562226	103.733	135.583333333
58024	35.177655	-78.531393	35.931328	-76.337514	176 mi	2 hours 45 mins	175.442596854	167.758309306	178.63	182.066666667
58025	35.595522	-81.967342	35.901687	-82.691506	75.1 mi	1 hour 33 mins	75.5133655795	93.453818868	76.267	101.966666667
58026	36.498869	-77.874958	36.275262	-81.760566	248 mi	4 hours 3 mins	248.36552536	252.330812307	250.318	266.916666667
58027	36.042357	-78.196276	35.982350	-82.098030	261 mi	4 hours 20 mins	273.234730225	276.434354323	264.186	288.65
58028	36.198915	-79.811850	35.995690	-82.137339	172 mi	2 hours 57 mins	169.746381448	179.357307169	169.193	193.466666667
58029	35.072203	-78.761226	35.142248	-76.826636	127 mi	2 hours 14 mins	140.442748869	140.521212134	140.467	161.516666667
58030	35.692576	-81.764688	35.210933	-79.619785	158 mi	2 hours 36 mins	190.856681093	177.404014555	165.696	180.633333333
58031	36.464720	-76.294457	35.220436	-78.239081	179 mi	3 hours 6 mins	197.197277421	193.703327431	181.965	211.433333333
58032	34.828237	-78.023072	36.025476	-82.321348	337 mi	5 hours 24 mins	340.696944921	335.070895875	337.371	349.05
58033	36.357256	-76.684595	35.815657	-80.964678	273 mi	4 hours 36 mins	312.606727028	294.220204749	296.129	306.766666667
58034	35.755078	-78.891591	34.846151	-79.587406	90.8 mi	1 hour 35 mins	94.6115929978	100.272709854	97.156	115.55
58035	36.502481	-79.370857	35.442897	-80.039963	102 mi	1 hour 45 mins	102.918973969	105.593725139	103.43	118.433333333
58036	35.245761	-83.289509	34.415912	-79.095266	337 mi	5 hours 4 mins	336.317326045	313.396422907	333.888	333.133333333
58037	35.843493	-78.404655	35.398550	-83.481849	327 mi	4 hours 59 mins	328.095242684	310.408037475	324.044	325.966666667
