ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
95001	35.104007	-82.991766	35.187804	-82.714558	26.0790926434	43.6652221974
95002	35.913424	-77.802174	36.317109	-76.261126	112.337431768	114.793502246
95003	35.389985	-81.366945	36.160143	-81.829933	92.8822620368	120.278997956
95004	35.267630	-78.037304	36.208251	-76.176029	176.745563939	174.361257284
95005	35.535498	-78.353602	35.524600	-79.005332	68.5675965528	70.7043318189
95006	35.731075	-79.489642	35.930154	-76.583173	187.124554929	181.253693885
95007	36.414013	-78.910941	35.922069	-75.705835	246.613661341	250.376135409
95008	36.036662	-80.116345	35.375648	-80.262751	75.4733324212	83.2096735967
95009	35.975579	-81.946291	35.445662	-83.426681	124.73237591	135.876390782
95010	35.922309	-76.542229	35.382638	-77.818312	109.026211576	120.637839072
95011	35.616133	-79.096551	35.849908	-76.370115	174.44055566	162.817866248
95012	35.241399	-80.069328	35.881396	-76.353066	276.96309689	277.968309459
95013	36.311107	-77.021634	35.253217	-82.030525	370.387364827	361.333080081
95014	34.996415	-79.104319	36.284340	-80.658519	170.788842195	187.69662771
95015	35.449940	-77.667196	36.100112	-75.711118	169.782372115	183.41253071
95016	35.409565	-77.830915	35.708428	-81.921504	270.962986055	261.576527095
95017	36.168785	-80.180851	36.093037	-81.970787	119.303322401	138.833990419
95018	36.471509	-81.299341	35.421100	-83.437909	235.404394134	236.059465442
95019	36.438905	-81.292295	35.159183	-79.819266	170.837043558	182.778847166
95020	34.335336	-78.830239	36.389803	-80.532686	210.004239943	201.815137793
95021	35.744543	-81.445870	35.885620	-80.597418	55.3654199386	52.8201672847
95022	35.250457	-78.379622	35.011062	-78.476790	23.5257406505	30.8102937047
95023	36.425273	-79.932892	36.278843	-76.224270	270.572854989	265.504999957
95024	35.666870	-81.193633	35.396446	-83.203320	131.353820026	126.520028212
95025	36.497743	-76.059149	35.994566	-80.635576	319.843891832	314.980582204
95026	35.479725	-77.587616	34.418850	-77.884718	88.5118587122	98.9557711042
95027	35.328838	-82.382808	35.362342	-80.259380	152.121874539	157.266494949
95028	35.435027	-77.407392	36.089489	-80.748031	229.222297082	216.038411044
95029	36.444056	-80.438630	34.696599	-78.916446	184.663515387	199.986921825
95030	35.345612	-80.909005	35.419464	-77.432807	263.169745969	247.181118842
95031	35.704332	-79.471289	34.910006	-79.808641	77.1382253824	82.9021933769
95032	36.029511	-76.578267	35.460896	-77.776161	106.632726452	118.428389046
95033	35.202530	-81.991413	34.980074	-78.438826	261.670470446	279.532219084
95034	34.730456	-77.331568	34.308570	-77.742620	48.3075503804	55.8251568234
95035	36.015445	-82.111145	36.347174	-77.550528	347.352939142	344.652612864
95036	35.373417	-79.908172	35.409849	-80.149383	24.6085447014	34.6784418862
95037	35.781057	-78.085853	35.069638	-77.286235	85.2528445175	92.1128252288
95038	34.955616	-79.814196	36.484364	-79.802511	121.354399835	121.722956334
95039	35.783332	-81.367007	35.851570	-76.421148	325.73711718	304.46681917
95040	35.307436	-83.188070	35.859089	-82.304226	92.5551255065	103.182977003
95041	35.447080	-83.065722	36.484505	-80.223953	212.848102715	215.989764673
95042	35.183373	-84.280195	35.482768	-79.171980	363.155150386	370.128416764
95043	36.240159	-76.803308	35.559720	-82.656140	399.510699594	373.000360354
95044	35.003740	-83.671033	35.322760	-82.113889	133.737600332	141.7098086
95045	35.980763	-79.353909	34.678223	-77.210982	184.359201495	194.106726476
95046	35.385217	-78.830330	35.628985	-80.885188	163.129893457	165.026267157
95047	35.925366	-82.649397	36.465826	-81.087606	172.558833617	204.159020796
95048	35.334240	-81.658314	34.883932	-79.491646	152.831487489	172.029689641
95049	35.450600	-76.702674	34.936525	-79.139063	182.317267502	181.14430454
95050	36.199379	-80.711117	35.007997	-78.897847	154.905686634	162.331238093
95051	36.172941	-78.255945	34.775566	-79.534166	137.7479966	157.292757019
95052	36.440498	-78.968053	35.573046	-77.297739	144.791526616	153.420472849
95053	35.865496	-80.846345	35.690934	-80.354769	41.20590325	50.757116731
95054	35.814799	-80.967113	35.446756	-79.826137	95.3211064654	113.682803274
95055	36.082854	-78.536510	36.117893	-79.426351	62.515875378	68.4419985008
95056	36.165891	-80.352849	35.808877	-80.318840	38.7546578491	44.1851131945
95057	34.915813	-79.757184	35.382481	-83.879323	304.152481346	322.067736772
95058	35.924846	-81.397873	34.977409	-77.567851	287.429629264	274.924431078
95059	35.482745	-77.021058	36.019532	-76.576982	69.6217274302	81.0185526458
95060	36.520415	-81.591534	35.347038	-79.654553	179.890357627	195.386575462
95061	35.050792	-80.215265	35.731982	-77.832105	195.082546206	191.264239201
95062	35.670360	-82.115080	36.442448	-79.006898	208.175140091	208.784675409
95063	35.747936	-81.448655	36.443247	-79.261110	155.569303024	154.072760307
