ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
62777	35.212897	-75.687318	35.810761	-82.544642	514 mi	8 hours 9 mins	517.553358898	504.500828723	511.136	526.566666667
62778	34.966495	-78.889332	35.793424	-76.894621	157 mi	2 hours 17 mins	157.364457309	140.037201458	157.551	151.483333333
62779	35.155289	-83.433136	35.827408	-76.513678	453 mi	6 hours 58 mins	457.257305968	429.385812679	442.0769	459.433333333
62780	35.159168	-81.145646	36.025566	-80.149806	97.3 mi	1 hour 38 mins	99.1719098256	103.683869818	100.997	108.6
62781	36.200338	-78.846307	35.272063	-80.740729	144 mi	2 hours 20 mins	148.803917406	146.722174453	145.712	159.416666667
62782	35.354747	-76.870026	35.243786	-77.753254	75.2 mi	1 hour 21 mins	71.4238976343	80.4965801566	74.891	96.3333333333
62783	36.495718	-77.862344	35.854519	-76.208726	127 mi	2 hours 22 mins	126.304156816	146.045261381	151.994	161.016666667
62784	34.994618	-84.254131	35.413940	-83.447754	63.1 mi	1 hour 13 mins	63.0818946639	76.3246551328	63.244	80.5166666667
62785	36.156523	-80.698376	35.838489	-80.549846	25.8 mi	36 mins	25.6221938896	37.7510724995	25.842	44.5666666667
62786	35.696075	-81.348626	35.802159	-80.930556	28.4 mi	29 mins	28.3886045813	29.2022788184	28.406	32.8
62787	35.938355	-80.848207	35.931446	-82.069726	100 mi	1 hour 46 mins	100.344807148	109.208161711	100.533	114.9
62788	35.512960	-79.213570	35.472159	-79.220438	3.6 mi	6 mins	4.04540148474	6.15548541567	4.643	6.56666666667
62789	36.241675	-77.856122	34.272351	-77.836840	157 mi	2 hours 21 mins	156.19674699	144.281988541	157.551	167.133333333
62790	36.410145	-77.614206	36.435837	-77.127628	33.0 mi	44 mins	33.4311496424	42.5728638614	33.308	48.0666666667
62791	35.064168	-83.998774	36.281818	-76.764455	478 mi	7 hours 50 mins	508.410628949	482.898797597	485.171	509.166666667
62792	35.952746	-76.791525	36.395250	-78.529395	136 mi	2 hours 28 mins	170.580727644	174.78974898	140.442	174.366666667
62793	36.408934	-79.464401	35.858634	-80.093417	61.1 mi	1 hour 1 min	60.7928246852	62.8444529441	61.314	71.7
62794	34.509539	-78.530750	35.319252	-77.605597	100 mi	1 hour 58 mins	120.725971648	139.369431096	102.162	141.65
62795	35.929965	-77.736676	34.725218	-79.016850	126 mi	1 hour 51 mins	125.111554361	113.304743312	125.329	126.366666667
62796	35.983707	-78.313351	35.128717	-77.656365	88.7 mi	1 hour 38 mins	95.5327583075	100.268872468	96.04	112.633333333
62797	35.811022	-81.274385	35.993235	-82.132949	84.5 mi	1 hour 42 mins	81.8323595769	102.815555782	87.331	116.433333333
62798	36.480184	-76.327061	35.447548	-77.891046	138 mi	2 hours 29 mins	176.472808019	166.617500593	148.865	165.533333333
62799	36.242956	-81.853326	36.135638	-80.690675	74.3 mi	1 hour 25 mins	73.9817631138	88.0231350592	74.378	91.1333333333
62800	34.365653	-78.386511	35.926352	-77.903268	143 mi	2 hours 21 mins	149.904103661	146.141256636	148.287	169.316666667
