ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
62501	35.680376	-81.174704	35.075321	-80.279989	88.3 mi	1 hour 38 mins	88.0345953741	97.9376528788	79.635	108.85
62502	34.616609	-78.603846	35.696158	-77.976546	92.9 mi	1 hour 38 mins	110.054351323	104.134971037	111.9	114.916666667
62503	36.502935	-79.195956	34.886561	-78.951876	154 mi	2 hours 33 mins	152.820202124	155.845089344	146.965	173.45
62504	34.105958	-77.896178	35.937547	-77.792681	147 mi	2 hours 21 mins	163.705810622	154.497249661	143.922	154.466666667
62505	35.956353	-82.715089	35.940038	-82.403287	42.7 mi	1 hour 3 mins	42.5903233028	59.3322205072	42.675	64.5
62506	36.069667	-81.452572	36.448036	-81.102217	55.4 mi	1 hour 24 mins	58.1405712963	83.7696720202	58.141	96.7833333333
62507	36.336496	-80.077629	36.113946	-80.518071	40.3 mi	47 mins	41.0150913549	49.5025282803	39.92	48.6666666667
62508	35.794064	-82.685026	36.563228	-81.070813	138 mi	3 hours 9 mins	189.948741933	195.389349953	139.988	197.016666667
62509	35.914950	-79.523776	35.787346	-78.203967	91.7 mi	1 hour 35 mins	99.6587490665	97.0639564604	95.601	111.95
62510	35.781077	-77.080010	35.657867	-77.312960	19.9 mi	26 mins	19.982725431	28.4795611212	28.332	41.75
62511	35.266222	-82.405686	35.409482	-80.723860	113 mi	1 hour 51 mins	127.168952192	120.112073279	113.354	117.166666667
62512	35.811071	-77.065359	35.082532	-78.342192	128 mi	1 hour 58 mins	127.77733496	120.340489951	128.025	131.95
62513	33.920261	-78.268226	34.465452	-78.064714	51.5 mi	57 mins	51.6552761481	57.2538859037	53.246	70.05
62514	35.528981	-80.911492	35.681643	-82.025887	94.7 mi	1 hour 34 mins	94.6329054209	93.0042739584	91.957	100.25
62515	35.499310	-77.058284	34.985801	-78.987334	151 mi	2 hours 22 mins	153.633463825	145.461190788	148.829	162.716666667
62516	35.309842	-83.184183	35.177333	-83.348438	25.9 mi	34 mins	26.1723468498	34.9301618796	23.356	33.2166666667
62517	34.935007	-79.971083	35.303442	-79.079243	69.6 mi	1 hour 22 mins	69.5221381663	83.3413235783	75.703	99.6166666667
62518	35.974384	-76.205647	35.025831	-83.666485	496 mi	7 hours 35 mins	499.898338069	476.961416424	493.1501	496.366666667
62519	35.735138	-79.796762	35.113777	-78.358207	127 mi	2 hours 9 mins	140.331513863	141.87776051	127.361	145.333333333
62520	35.039325	-80.222984	35.522284	-81.467026	103 mi	1 hour 53 mins	101.232973778	112.855718012	99.656	122.783333333
62521	36.384862	-76.060032	35.373018	-83.699512	504 mi	7 hours 45 mins	524.056210277	503.185432318	501.416	501.083333333
62522	36.112074	-78.285724	35.018046	-78.407120	92.1 mi	1 hour 45 mins	95.135042197	108.28458958	99.322	116.833333333
62523	36.243536	-77.153065	35.517993	-78.691445	131 mi	2 hours 14 mins	139.435686592	135.757703641	138.521	146.683333333
62524	35.639718	-82.143326	36.264092	-81.292796	83.4 mi	1 hour 39 mins	103.512502749	116.482179956	87.883	113.716666667
62525	34.216109	-77.992180	34.158096	-77.897433	12.0 mi	20 mins	11.9397462453	19.3919358342	12.682	20.9333333333
62526	36.195286	-79.858621	36.110599	-78.282550	104 mi	1 hour 56 mins	103.633783776	117.134929331	108.431	126.416666667
