ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
35001	35.446302	-77.675310	36.357893	-78.479024	110.732318426	119.077896143
35002	35.844049	-79.125013	35.641224	-80.898092	132.930892117	138.899874203
35003	35.685135	-81.173702	35.521834	-81.277235	18.4476882852	27.0220047925
35004	36.432620	-79.647460	35.231803	-80.295069	129.918745992	138.36789831
35005	35.662468	-81.158611	35.225997	-82.640260	124.790113192	127.622828883
35006	36.255927	-78.461184	35.427588	-80.263651	149.963593965	152.165544603
35007	35.112637	-75.975310	34.160656	-77.881274	319.329577678	392.707244551
35008	34.899564	-79.124671	35.227066	-79.403240	32.3207352059	44.5491589362
35009	35.645523	-82.512937	35.810322	-81.318301	90.3690967173	97.6702342272
35010	36.476925	-81.465432	35.453878	-81.722182	104.031061545	142.77409566
35011	35.096511	-83.686974	35.639407	-81.998830	137.577675541	149.896011675
35012	35.401441	-78.826138	36.289293	-79.709161	99.1706514685	104.016882511
35013	35.473447	-80.785133	35.122871	-79.987439	76.6198018451	91.1721887756
35014	35.339109	-82.513928	35.216514	-83.494615	93.3520653314	113.561949089
35015	36.171808	-76.127487	35.930154	-76.583173	54.4288230502	68.5711420999
35016	36.463367	-79.349723	36.466742	-77.684361	131.060151035	142.249704318
35017	35.702097	-76.108036	35.876083	-76.643087	43.2588290751	51.1456137245
35018	36.291185	-78.620982	35.453778	-79.282429	86.5084949168	90.980216399
35019	35.947942	-77.908485	36.349862	-79.653401	146.214060406	139.967661459
35020	35.750854	-80.800059	36.424121	-78.838005	149.750833312	159.810918633
35021	35.245896	-80.897731	36.525332	-80.640983	99.2271478782	96.3005764539
35022	35.587098	-80.574352	35.443839	-81.497922	83.7765222767	88.577140811
35023	36.142661	-80.378554	35.340524	-79.911406	80.6008496327	86.4415751225
35024	35.126146	-77.965208	36.506354	-78.946414	138.046718536	160.528619431
35025	36.433310	-76.818073	36.386673	-76.920456	10.7886656229	14.786223302
35026	36.003345	-80.184004	36.348318	-78.308619	122.132104277	117.29516651
35027	35.040335	-83.787875	35.434919	-83.455074	59.4855656175	73.584011705
35028	35.880629	-81.362915	35.994502	-80.062487	89.8173339297	92.6771246359
35029	36.288961	-81.784111	35.190358	-82.763475	143.970219619	174.946684511
35030	36.170576	-80.830866	35.344379	-79.543707	120.044500226	126.932199445
35031	34.830642	-79.398483	35.101567	-78.601079	61.2548307369	82.0577601924
35032	35.802962	-78.891532	36.494630	-80.693199	136.752741916	132.754800111
35033	35.343828	-81.159142	34.968955	-79.298454	137.864820766	155.507697184
35034	35.092749	-84.249932	35.201134	-82.020552	172.394220877	190.738966454
35035	35.442466	-77.091364	35.290565	-76.755375	24.8854344653	29.1113737813
35036	35.206362	-82.509789	35.297641	-80.676790	132.430885536	135.830168142
35037	35.969663	-80.085378	36.447499	-78.996970	92.62898849	100.536317532
35038	34.173708	-78.717580	36.148037	-78.003216	189.271667982	184.404006746
35039	35.848044	-78.591647	35.442631	-80.230591	138.072996064	133.953896492
35040	34.197663	-78.739315	35.670034	-77.880169	157.605509081	146.752938224
35041	35.240836	-82.160633	36.498654	-81.307975	185.852303852	197.440809621
35042	36.166181	-80.177358	35.250265	-78.943727	118.807238916	129.294791102
35043	35.661137	-81.171604	34.976198	-79.273699	146.403583389	174.303508382
35044	35.905645	-75.687576	35.768732	-77.246314	106.061296534	113.177199767
35045	36.452927	-76.551552	35.229328	-77.519112	135.81288381	151.943304567
35046	35.814998	-81.303395	35.480556	-81.982313	60.847996186	64.2691965779
35047	36.236089	-80.595673	35.122871	-79.987439	128.775634221	136.059550025
35048	35.807216	-78.207645	36.378006	-76.184997	151.850640389	155.427201323
35049	36.541142	-79.206035	35.553969	-78.298300	108.794047264	113.978033712
35050	35.938716	-75.705469	35.606920	-77.477420	128.771196795	132.551314469
35051	35.704332	-79.471289	35.197427	-78.875257	69.1520481992	81.3442679771
35052	35.288996	-77.104340	36.315339	-78.289710	130.082341786	147.738604966
35053	36.441421	-76.295804	35.357976	-83.201187	478.119854227	458.178291734
35054	36.123743	-79.628806	34.667000	-78.957967	136.887548681	147.295626878
35055	35.655999	-79.662930	34.851901	-77.995773	161.918449097	156.827964801
35056	35.327406	-82.114282	36.206994	-80.863207	130.63614041	133.979325847
35057	35.596756	-79.317540	35.425788	-80.338147	72.8433847901	86.0268835701
35058	35.345373	-82.457125	35.638218	-82.144187	48.9949097258	49.0285603722
35059	35.481666	-77.762107	34.694772	-78.996935	113.345158284	115.486371504
35060	34.895672	-78.057830	35.405942	-78.872465	73.9149825877	75.5577219382
35061	36.215638	-76.708418	35.689529	-77.463879	81.2828227774	90.1188237721
35062	35.821248	-79.793984	35.477494	-81.898370	149.081398349	146.947985935
35063	35.224227	-77.303144	35.432698	-79.163165	144.221756936	149.202000999
35064	34.955810	-80.104159	35.468806	-79.585294	66.4417397643	74.0040955324
35065	36.446436	-77.559017	35.058159	-77.590176	129.145205851	124.879581761
35066	36.202147	-77.411345	35.504222	-78.032835	78.9324355585	80.0441382428
35067	34.613300	-78.619174	35.305912	-76.591695	158.555629214	189.172722653
35068	35.825710	-81.576746	35.887714	-80.114355	107.39792472	111.647412018
35069	35.192105	-81.139046	35.223185	-82.336241	92.9189268408	95.7051380094
35070	36.405623	-77.635619	35.928983	-76.343152	105.969210076	123.188664098
35071	36.448547	-80.996945	35.918622	-82.157386	107.777413889	156.721903462
35072	36.151236	-78.742797	34.760899	-77.301822	160.076107672	177.540387942
35073	34.761779	-77.996776	36.395028	-76.933010	178.057312364	178.309567115
35074	35.324413	-80.755366	35.793835	-82.039511	111.58254071	109.888054206
35075	35.537116	-82.858782	35.243748	-81.442866	116.249108694	118.742396963
35076	35.784052	-77.670958	34.864629	-79.455606	136.559681574	147.740039688
35077	35.810363	-80.322931	35.590047	-82.419645	133.103727198	133.397231583
35078	36.221951	-76.376246	35.416139	-83.428506	468.078029922	436.938935348
35079	35.039361	-83.964136	36.389825	-76.936737	490.834680834	473.855098521
35080	34.780625	-76.896750	35.146090	-76.687177	52.434772197	66.5949975674
35081	34.280623	-77.770222	35.646950	-77.866625	118.77486075	111.900850606
35082	35.286530	-82.441498	35.304784	-83.788869	113.337999809	121.203087009
35083	36.216299	-76.710587	35.158244	-77.492533	121.229604385	143.736941725
35084	36.543746	-77.740006	34.978189	-77.253078	151.40349628	156.896010497
35085	36.203444	-78.678698	35.224111	-78.556466	77.7775490107	86.913352036
35086	35.408817	-79.903451	35.594202	-78.483142	109.798218619	118.772134355
35087	34.279569	-77.835710	34.731634	-78.939424	89.9050397897	105.553023092
35088	36.040352	-78.818475	36.119092	-77.388845	114.827033464	115.494340803
35089	35.128699	-80.329247	34.574256	-78.712553	114.56377506	122.447876408
35090	35.975108	-79.606066	34.814027	-79.543095	112.910735878	109.316801776
35091	36.332885	-80.418645	35.970089	-81.260661	89.3422534891	94.1021796564
35092	35.034590	-83.810573	35.985996	-82.299516	139.807339133	151.235594044
35093	36.337591	-77.665407	36.311107	-77.021634	50.1080269168	62.7827722971
35094	34.999866	-77.210665	36.392032	-78.497032	166.804758732	181.831293721
35095	35.221216	-81.338730	35.913932	-82.456740	131.748325184	125.54242488
35096	36.423015	-77.674580	36.170625	-76.345104	91.6631149258	114.656577793
35097	35.700941	-81.447683	35.453645	-81.020335	38.5663011095	41.9141904443
35098	36.490875	-76.341956	36.501462	-77.901403	132.808629992	146.080402898
