ODIndex	originLat	originLng	destinationLat	destinationLng	ArcGISMile	ArcGISMin
70001	35.800907	-82.657845	35.251292	-82.312192	51.218454268	53.713851816
70002	36.126265	-78.983237	35.574356	-77.335259	120.651887802	121.331112373
70003	35.179095	-77.289737	35.124293	-77.839089	39.310664235	47.8845210115
70004	35.286147	-82.147841	36.196167	-80.742950	136.576777395	143.660726854
70005	36.006565	-81.408421	35.080947	-78.281771	235.541892506	223.362472608
70006	34.542842	-78.580784	34.921125	-79.766901	87.7218090852	99.3814994263
70007	35.446679	-82.974746	36.175189	-81.984389	110.55720581	125.900200735
70008	36.332942	-78.433452	34.446727	-79.111746	153.074813692	155.528548182
70009	35.868001	-81.540570	34.992942	-80.175882	122.816993184	132.91486313
70010	35.863967	-78.417967	35.296093	-78.666076	60.1501200757	59.5178477257
70011	36.476696	-77.836209	36.526985	-81.219912	232.543643362	234.429530975
70012	35.765028	-81.725213	35.786470	-77.860688	250.147197818	237.754051698
70013	36.328669	-78.372142	35.929358	-76.539493	172.876282801	168.616463523
70014	34.924025	-79.832630	35.321300	-83.601146	277.989668583	283.425204876
70015	36.048531	-81.421100	34.927666	-78.030664	253.427399657	235.563317138
70016	35.933473	-76.945131	36.308370	-81.055043	283.929946121	267.938181669
70017	36.024298	-76.582314	35.466664	-80.814184	296.23854721	280.850830346
70018	35.293294	-76.691073	36.100120	-77.068918	78.5991241825	89.6738067862
70019	35.723131	-78.967003	35.381998	-83.141278	272.072515063	258.519899509
70020	35.176161	-83.417629	36.058814	-82.018421	133.367942113	150.774605937
70021	35.253640	-81.359726	36.008266	-81.094316	79.7275482272	94.4089827935
70022	34.707163	-77.590453	35.108357	-80.154526	211.17877464	212.518315072
70023	36.028263	-79.442369	35.483227	-78.731113	81.2561473054	86.5428072132
70024	35.795911	-79.551425	35.542848	-82.873417	212.91180114	202.08072263
70025	36.420619	-78.957908	36.467469	-78.213915	56.9759279053	66.8229926601
70026	35.963534	-78.367838	36.529198	-78.032347	48.8167012379	65.9763679537
70027	35.007488	-78.896167	35.424641	-80.981871	171.170100653	189.945114131
70028	35.267935	-79.069639	35.029547	-77.624459	119.986421007	126.419609799
70029	35.928608	-80.265080	36.445957	-76.326953	287.988814139	268.030143568
70030	34.738446	-76.772147	35.572153	-77.134851	72.1563519983	87.0705073358
70031	35.403427	-77.838692	34.952709	-80.269735	196.262258053	198.476054887
70032	36.265549	-79.823642	34.684790	-77.135727	235.359479952	243.063384639
70033	35.635753	-82.078161	35.416877	-80.352148	131.195095769	135.068583232
70034	36.447469	-76.297727	34.781705	-77.364299	166.018867181	179.694106557
70035	36.078747	-82.035070	35.557302	-82.872063	85.8817223001	104.91021709
70036	36.287136	-80.126383	34.895768	-78.028567	187.142820934	177.117367184
70037	35.101520	-83.091497	35.865516	-76.610711	453.512541345	433.963961976
70038	35.447074	-77.689682	35.565166	-77.273135	30.247243555	41.5690859357
70039	35.090679	-77.145823	35.006467	-77.610903	35.4220829247	41.1213681164
70040	35.759002	-79.299004	35.015317	-80.719701	145.964531487	142.314261716
70041	36.317212	-76.175729	35.000551	-83.890233	528.958135161	506.717246619
70042	35.811432	-79.575580	36.137875	-76.297673	233.313041493	221.136291823
70043	34.457625	-78.419647	36.471044	-79.796298	188.360188026	203.268153466
70044	34.146311	-77.876679	36.041234	-77.747138	170.663808942	156.091953021
70045	36.130072	-81.821572	35.054938	-77.749051	297.684316877	285.619917497
70046	35.987000	-77.015923	35.750438	-82.750883	397.430749702	375.356087309
70047	35.334672	-80.718301	36.026180	-82.042293	137.098109735	145.838195949
70048	35.319303	-82.660563	36.017627	-76.930327	394.407122173	363.813623917
70049	35.168407	-83.246818	36.284658	-78.345274	345.978091139	333.392521851
70050	35.899279	-79.663345	34.888862	-77.561208	185.903563503	176.478930081
70051	36.205646	-79.828446	35.458280	-79.071824	78.3177460159	85.8031591332
70052	35.280880	-77.649297	35.630639	-80.704257	217.45651229	211.239671349
70053	35.830487	-77.222694	35.635699	-80.631446	228.574393916	211.469412317
70054	35.013346	-80.726266	36.029511	-76.578267	326.900865074	308.032879443
70055	35.559429	-80.645596	35.701696	-81.969945	94.9606949756	99.016029309
70056	36.169309	-79.125023	35.212882	-82.783392	253.11041076	245.142341028
70057	36.201132	-78.724015	35.561934	-77.325772	117.941862439	121.721113558
70058	35.766155	-78.020363	35.107848	-78.144630	51.8557367672	53.1843771624
70059	34.419364	-78.467760	36.035975	-80.609243	204.366032317	211.771357633
70060	35.888428	-82.722644	35.533611	-77.595998	355.409540526	335.38900696
70061	34.898921	-79.790810	35.713131	-76.110238	271.923924292	270.168833272
70062	35.921605	-82.715073	35.392996	-81.816214	100.33257789	111.693962986
70063	35.963589	-77.755106	34.919691	-79.787963	157.757708848	156.327394734
70064	35.347307	-81.160151	36.195015	-79.033465	159.798437691	156.771908431
70065	35.831701	-81.361824	35.253003	-83.439216	151.752087152	171.267624233
70066	35.414375	-80.723165	36.034599	-78.503483	153.32051428	147.910477546
70067	35.647486	-79.405385	36.110204	-78.919650	55.656702851	69.0011658952
70068	36.047705	-81.295978	36.512958	-76.806128	298.668665113	288.53304944
70069	35.806355	-79.808218	34.160564	-78.847312	155.395351921	152.029444097
70070	36.220164	-76.459679	36.000403	-82.358383	412.024333658	402.270426433
70071	35.814127	-78.209520	35.293075	-81.480178	235.914087819	221.485544735
70072	35.901264	-78.609179	35.267935	-79.069639	72.2109701293	70.7465799297
70073	35.597155	-82.399361	34.671869	-79.167534	240.593979368	244.730747707
70074	35.964254	-80.430572	35.454209	-78.134440	162.646247474	152.656413104
70075	35.064266	-77.086213	36.287413	-78.480535	172.159472232	175.729555442
70076	34.454963	-78.387044	35.588452	-78.556388	104.426712298	103.655467231
70077	35.652150	-79.532423	36.211768	-81.675410	150.795598869	160.890679406
70078	36.015841	-76.772335	36.396746	-79.000623	179.879142324	177.216230218
70079	35.835156	-79.676200	35.096681	-80.146153	75.567666303	94.2687766629
70080	35.027189	-83.717329	36.319225	-78.897209	328.266549261	322.55044572
70081	35.698706	-82.633673	36.450099	-80.391570	192.885720307	188.540939955
70082	35.810416	-78.573958	35.019419	-78.301479	63.425324581	64.6893789741
70083	34.899576	-76.929420	35.791138	-78.521986	137.163195125	131.883871981
70084	35.696113	-81.810632	36.281868	-78.801163	196.794562079	193.744154514
70085	36.475792	-76.041314	35.055057	-79.697191	325.036121883	314.670145076
70086	36.435281	-76.298850	35.613617	-79.730386	268.465836967	264.239940269
70087	34.696944	-77.508965	35.114898	-82.819966	401.630971452	399.799631004
70088	34.776447	-76.932296	35.616130	-82.064872	362.19473765	352.399531147
70089	35.850852	-81.552527	36.073960	-81.911320	47.8807325625	68.4908405139
70090	35.864281	-81.548148	35.953311	-77.927308	239.791010461	225.30244878
70091	35.022955	-84.099335	34.993594	-76.974427	487.62488671	475.079283014
70092	36.041336	-78.881753	35.924055	-78.401344	33.4208757236	42.6839345194
70093	34.742269	-78.735442	36.518654	-78.307569	141.239652979	145.22230882
70094	36.071076	-81.825672	35.376508	-79.599091	185.545368044	196.917509883
70095	36.121091	-76.760922	36.278786	-77.620691	71.3845774926	82.17647053
70096	35.112597	-75.972594	36.393151	-77.026550	198.786322666	257.833246589
70097	35.742980	-82.557549	36.004723	-81.946709	50.8797811515	66.1272508301
70098	36.165376	-77.246068	34.801986	-79.439300	196.332045393	202.323372445
70099	36.037502	-81.924757	35.465789	-79.116878	197.073652488	203.657636085
70100	36.375291	-77.209119	35.620707	-76.559507	79.4669982205	92.7880500507
70101	36.123775	-81.944031	36.083767	-78.587714	213.325277281	227.112808311
70102	35.192094	-81.142102	35.883545	-78.418758	199.877426461	196.541974291
70103	35.903732	-76.299016	35.857558	-76.216323	7.97783779018	11.9133492867
70104	35.416711	-80.713574	35.662468	-81.158611	43.9684743006	58.7747641718
70105	36.541417	-81.530426	35.161273	-79.897222	197.280891555	207.899823819
70106	36.206445	-77.290275	35.452978	-80.235302	244.934341519	240.381318168
70107	35.704081	-79.475511	35.415739	-76.240146	225.357703626	226.377585284
70108	36.506714	-80.925677	36.004163	-82.275148	171.911530894	182.762407496
70109	36.203841	-78.370285	35.168234	-83.370421	330.967690487	324.135610977
70110	35.724093	-77.691939	34.584097	-79.005384	126.431634834	120.828271703
70111	35.879090	-82.322450	35.360048	-83.200917	85.5230911535	93.933359138
70112	35.428724	-76.705891	34.980486	-77.232500	72.6414257428	87.8890300714
70113	35.758560	-80.792217	35.679821	-78.058586	193.067626053	180.080191563
70114	36.484164	-78.044940	35.835555	-82.163486	281.465886567	284.541176697
70115	35.667224	-81.315876	34.674351	-79.467004	158.49129949	171.791446013
70116	35.474712	-82.494843	35.186173	-82.793731	29.0240136429	41.3952604733
70117	36.349113	-78.363335	36.522825	-76.788948	114.448177286	120.14723784
70118	35.219933	-81.378036	34.998400	-77.715025	296.777578809	275.668187461
70119	36.180137	-76.707766	34.265605	-78.837981	255.259528962	239.559731532
70120	35.163076	-81.163834	35.064649	-78.695062	196.272519198	211.276882516
70121	35.906621	-77.806193	35.412275	-76.335919	111.33130891	117.737806314
70122	36.234886	-78.367663	35.472662	-82.938414	297.586106164	286.062211934
70123	35.341155	-83.029507	35.425068	-83.477071	41.0304221427	65.9927249754
70124	34.886155	-76.772349	34.699776	-77.499755	67.9378982033	87.1697041981
70125	36.028763	-79.358378	36.331073	-78.339440	71.9588069269	71.8697448645
70126	36.438059	-81.219135	36.024266	-76.573021	323.73504611	314.671848348
70127	36.160073	-80.477397	36.015210	-82.290540	154.667518644	164.595866965
70128	35.713961	-81.710207	36.286978	-77.769376	270.476674581	246.393367676
70129	34.722043	-76.673649	34.992008	-77.204961	49.2641266789	62.1040630242
70130	35.918787	-80.396587	35.619227	-82.183114	114.867861304	107.215906713
