ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
55054	36.168647	-75.846659	35.483230	-83.011841	475 mi	7 hours 16 mins	491.458392365	470.448861763	472.369	468.466666667
55055	35.387215	-83.492123	36.277965	-76.364943	472 mi	7 hours 9 mins	480.722349001	447.718698928	464.6079	470.916666667
55056	35.356496	-83.837876	36.250290	-76.258421	504 mi	7 hours 43 mins	510.350599023	482.764246486	493.2019	512.65
55057	35.192746	-84.220108	36.487258	-76.072521	560 mi	9 hours 6 mins	567.485155064	567.579765589	554.4611	603.5
55058	35.660576	-82.734506	35.112597	-75.972594	533 mi	9 hours 24 mins	532.521458951	552.813552065	517.91	579.333333333
55059	35.154220	-83.954395	35.830164	-76.775506	468 mi	7 hours 8 mins	472.035776355	444.137301058	456.761	462.8
55060	36.473546	-76.041465	35.363413	-83.836124	526 mi	8 hours 10 mins	535.486715234	519.377112013	523.477	537.316666667
55061	36.342340	-76.655944	35.433942	-83.439453	437 mi	7 hours 7 mins	474.566545746	444.536059845	464.7371	466.45
55062	36.399005	-76.931699	35.371568	-83.679647	431 mi	6 hours 55 mins	459.593185387	437.431170674	454.5081	453.9
55063	35.015887	-83.861737	35.821595	-77.110372	448 mi	6 hours 48 mins	452.728101629	423.429793032	437.5309	444.05
55064	35.029415	-83.666526	35.899490	-76.379429	484 mi	7 hours 21 mins	487.837283972	459.160089175	472.913	480.733333333
55065	34.769143	-76.673332	35.451120	-83.436937	461 mi	7 hours 17 mins	465.088977452	452.294428395	461.6411	479.933333333
55066	35.424664	-83.453801	35.492549	-76.322878	469 mi	7 hours 22 mins	478.87696242	450.974430453	468.938	489.85
55067	35.024986	-84.030766	35.905810	-75.682500	550 mi	8 hours 35 mins	553.422023565	532.134869623	538.555	563.183333333
55068	35.354537	-83.744766	35.769072	-76.194372	498 mi	7 hours 38 mins	503.231687342	472.902168719	486.7169	506.9
55069	35.133418	-83.149420	36.234465	-76.252076	470 mi	7 hours 34 mins	489.289028515	472.20000871	458.451	491.15
55070	35.188838	-83.825609	36.422290	-76.885941	451 mi	7 hours 24 mins	481.168893088	465.291240842	454.982	479.716666667
55071	35.839201	-76.719711	35.037757	-83.757481	468 mi	7 hours 8 mins	471.464043506	444.58458998	465.075	462.733333333
55072	35.448107	-83.370188	36.441427	-76.606630	434 mi	7 hours 1 min	462.577523892	441.057675297	431.383	460.0
55073	36.319672	-76.133323	35.527671	-82.995305	445 mi	6 hours 44 mins	452.342386389	422.624405065	443.025	435.3
55074	35.544346	-75.471457	35.432051	-83.361595	522 mi	8 hours 2 mins	525.97186751	499.007318553	519.353	519.433333333
55075	36.203926	-76.694217	35.289776	-83.785054	487 mi	7 hours 27 mins	491.669681697	465.493411735	484.562	487.15
55076	35.445167	-83.006663	35.928903	-76.247651	432 mi	6 hours 26 mins	435.878533398	401.983121555	420.564	421.75
55077	35.735073	-82.695362	35.920973	-75.681406	454 mi	7 hours 2 mins	458.691932583	434.534731125	453.892	468.166666667
55078	35.175239	-83.373436	35.963403	-76.465670	454 mi	6 hours 59 mins	459.840008995	433.618401953	443.371	455.8
55079	35.491780	-76.448054	35.138416	-83.486067	470 mi	7 hours 17 mins	480.305859578	453.852880507	469.883	477.483333333
55080	36.103815	-75.825636	35.233355	-83.386978	516 mi	8 hours 0 mins	532.259446258	516.458886702	513.381	518.35
55081	35.071082	-84.244435	35.920973	-75.681406	562 mi	8 hours 54 mins	566.83357617	550.987898802	551.612	578.766666667
55082	35.365001	-75.505191	35.446175	-83.379911	536 mi	8 hours 21 mins	540.269483181	515.833694269	533.695	540.566666667
55083	36.488448	-76.188261	35.443637	-82.987523	434 mi	7 hours 11 mins	464.63484613	444.701267886	461.0251	472.0
55084	35.908432	-75.670180	35.898172	-82.654947	463 mi	7 hours 10 mins	466.848198256	447.056491517	460.044	467.2
55085	35.020878	-84.232444	35.903210	-75.677191	558 mi	8 hours 39 mins	562.380174504	538.898186544	547.298	561.8
55086	35.138819	-84.131796	36.267762	-76.077107	542 mi	8 hours 34 mins	567.095884294	562.080908311	530.707	567.05
55087	35.184664	-83.210098	36.067512	-75.735092	524 mi	8 hours 21 mins	544.925360608	545.688938885	513.027	546.483333333
55088	34.705806	-76.568630	35.354342	-83.827288	503 mi	8 hours 3 mins	506.526344478	498.94924971	503.254	539.933333333
55089	36.017142	-76.585646	35.124266	-83.372059	460 mi	7 hours 5 mins	463.250697748	442.273123798	459.851	458.383333333
55090	36.488554	-75.913505	35.261810	-83.735280	530 mi	8 hours 35 mins	536.099912978	530.954847906	537.103	564.6
55091	36.261602	-76.201459	35.393128	-83.478170	479 mi	7 hours 15 mins	485.976659925	453.988517787	476.091	467.783333333
55092	35.155440	-84.082065	36.198623	-76.909830	498 mi	7 hours 53 mins	499.709329974	488.559496371	485.311	520.416666667
55093	35.165939	-83.940004	36.250102	-75.872852	543 mi	8 hours 29 mins	556.691388075	543.976104939	532.351	550.9
55094	36.371687	-76.084276	35.292528	-83.111156	480 mi	7 hours 28 mins	499.67018838	485.561034548	477.023	479.6
55095	35.035558	-83.831764	36.182469	-77.135568	456 mi	7 hours 0 mins	463.200978457	436.087457003	448.812	459.183333333
55096	35.041463	-83.756140	36.503225	-75.928805	536 mi	8 hours 37 mins	540.776161911	531.027036821	541.8069	568.016666667
55097	35.528600	-82.954721	35.494410	-75.998707	453 mi	7 hours 2 mins	463.227621115	437.356551634	454.01	470.45
55098	35.057092	-83.814288	36.080307	-76.423136	499 mi	7 hours 40 mins	503.108874206	481.010224955	487.947	510.683333333
55099	35.435354	-83.454436	35.953069	-76.471123	451 mi	6 hours 54 mins	456.641053129	428.295780588	440.453	450.466666667
55100	36.320030	-75.903668	35.209445	-83.360219	501 mi	7 hours 42 mins	516.014097203	495.930822365	496.387	497.166666667
55101	35.322471	-83.791034	35.134568	-76.889176	461 mi	7 hours 11 mins	464.612856012	444.29138925	461.451	476.833333333
55102	35.288892	-83.283295	35.946586	-76.307527	459 mi	6 hours 57 mins	463.598408845	434.22455654	447.7799	452.383333333
55103	36.194008	-76.207923	35.322471	-83.791034	503 mi	7 hours 43 mins	509.931018648	485.09053137	500.401	516.316666667
55104	35.517274	-83.128232	35.872337	-76.264408	437 mi	6 hours 37 mins	441.565850643	412.039986692	426.175	431.366666667
55105	35.432311	-83.398553	36.196007	-76.098461	480 mi	7 hours 23 mins	490.13912607	463.636675123	477.996	490.333333333
55106	35.353694	-76.767504	35.322028	-83.792157	473 mi	7 hours 21 mins	486.369023494	465.626827692	472.0891	491.933333333
55107	36.473546	-76.041465	35.266611	-83.473612	506 mi	7 hours 57 mins	518.540091454	507.823808873	500.896	518.066666667
55108	35.173495	-83.177714	36.310834	-76.084165	492 mi	7 hours 46 mins	515.322873192	509.602554646	481.077	507.883333333
55109	35.237878	-83.473248	35.834643	-76.733211	441 mi	6 hours 49 mins	449.098921221	429.345110562	429.938	446.816666667
55110	35.316211	-83.820082	36.238437	-76.320303	497 mi	7 hours 38 mins	503.793985614	474.07810516	491.756	504.1
55111	36.446339	-76.338443	35.434083	-83.438924	452 mi	7 hours 19 mins	490.222674364	454.606389584	480.484	469.966666667
55112	35.183861	-83.894068	35.119667	-75.975146	618 mi	10 hours 53 mins	617.090632113	641.06485847	602.7409	667.2
55113	34.738446	-76.772147	35.118940	-83.956541	497 mi	7 hours 56 mins	501.270372818	494.362495201	507.7801	532.833333333
55114	35.019138	-84.214812	36.071354	-75.732648	574 mi	9 hours 0 mins	595.135531768	588.263306165	563.371	586.8
55115	34.988905	-84.067202	35.872704	-76.390999	508 mi	7 hours 48 mins	511.883650749	486.937437212	497.133	506.566666667
55116	35.503639	-76.986813	35.208387	-83.817148	451 mi	6 hours 57 mins	454.584661274	433.660366073	448.542	452.283333333
55117	35.243509	-75.611134	35.580024	-82.944867	516 mi	8 hours 5 mins	520.266066067	500.426465258	513.588	521.666666667
55118	35.038528	-83.403071	35.971782	-76.074406	489 mi	7 hours 37 mins	493.113724143	471.504787717	477.805	499.466666667
55119	35.425875	-83.429590	35.951843	-76.127344	468 mi	7 hours 7 mins	472.542870663	443.202463887	457.051	466.583333333
55120	35.371129	-83.301821	36.087972	-76.355487	456 mi	6 hours 56 mins	459.522222139	436.912067711	444.8189	466.133333333
55121	35.740785	-77.075711	35.008465	-83.825923	455 mi	6 hours 53 mins	459.365451286	430.116595478	452.47	445.883333333
55122	35.138712	-83.494398	36.342340	-76.655944	450 mi	7 hours 19 mins	485.055347974	454.57300708	452.455	483.116666667
55123	36.460165	-76.273740	34.999910	-83.913369	501 mi	8 hours 18 mins	540.495646863	530.666901049	529.032	537.1
55124	35.424015	-83.369229	36.169071	-76.229081	475 mi	7 hours 16 mins	480.783708047	456.973622309	463.7559	489.033333333
55125	36.084169	-76.382490	35.024123	-83.743126	498 mi	7 hours 40 mins	501.364426376	484.665046258	494.9231	510.6
55126	35.987000	-77.015923	35.354342	-83.827288	458 mi	6 hours 59 mins	462.24002169	434.068134304	455.482	461.25
55127	35.197776	-83.863872	36.268248	-76.274099	504 mi	7 hours 44 mins	510.432481852	482.134749221	493.344	503.85
55128	35.288918	-83.181230	36.241249	-76.430578	452 mi	6 hours 50 mins	456.357278065	427.181549473	441.838	446.216666667
55129	35.028017	-83.803746	35.118212	-75.973565	621 mi	10 hours 52 mins	620.108653397	642.354929666	605.8059	673.666666667
55130	35.355216	-83.191526	35.914000	-76.245996	446 mi	6 hours 42 mins	450.668294054	417.238152202	435.3799	435.65
55131	36.349469	-76.073040	35.897183	-82.840618	461 mi	7 hours 8 mins	480.851553929	467.045538144	458.208	460.466666667
55132	34.961077	-76.946461	35.319001	-83.798585	462 mi	7 hours 12 mins	464.424830893	447.125157792	462.68	476.383333333
55133	35.151558	-84.061600	36.165998	-76.072727	540 mi	8 hours 34 mins	548.71635938	540.156045121	532.253	567.583333333
55134	35.111965	-75.978685	35.767863	-82.870440	551 mi	9 hours 55 mins	550.150689042	583.750607811	544.3659	611.9
55135	36.375716	-76.149347	35.438436	-83.361014	477 mi	7 hours 15 mins	501.169682869	478.311922926	474.182	467.783333333
55136	35.227018	-83.442351	36.244623	-76.224794	481 mi	7 hours 26 mins	492.831468311	471.520224862	473.9189	492.9
55137	35.324509	-83.261402	36.086269	-76.381697	453 mi	6 hours 51 mins	456.896865789	433.383657951	441.665	461.183333333
55138	35.870820	-76.659402	34.989057	-83.825905	477 mi	7 hours 18 mins	481.647741078	456.31382486	474.84	474.116666667
55139	35.297239	-83.773795	35.151815	-76.664697	481 mi	7 hours 40 mins	484.929801136	475.035310138	481.89	509.4
55140	36.364169	-76.199682	35.389730	-83.218438	465 mi	7 hours 8 mins	484.871528061	465.407755939	462.872	460.95
55141	35.118977	-83.892398	35.456271	-76.089129	534 mi	8 hours 36 mins	544.493301204	533.357387021	534.59	575.766666667
55142	35.088516	-84.258130	35.112911	-75.972878	646 mi	11 hours 25 mins	645.481150488	675.051264802	631.116	709.366666667
55143	35.063677	-84.015152	36.249653	-76.259203	521 mi	8 hours 5 mins	526.723346759	503.864987212	509.642	527.1
55144	36.310399	-76.250837	35.031581	-83.808670	512 mi	7 hours 51 mins	519.553607159	490.928702563	510.077	509.5
55145	35.023216	-83.982942	35.260438	-75.521133	598 mi	9 hours 29 mins	600.606140045	585.339224251	587.439	621.05
55146	35.364904	-75.500821	35.843703	-82.552043	498 mi	7 hours 44 mins	501.746562222	479.401099961	495.1429	499.933333333
55147	36.446607	-76.315593	35.222135	-83.356085	453 mi	7 hours 23 mins	492.950459736	471.58499149	482.301	474.216666667
55148	35.352255	-75.510529	35.317396	-83.785339	568 mi	8 hours 56 mins	572.620369147	552.004560922	565.563	583.35
55149	35.267556	-83.299491	35.785569	-76.398571	454 mi	6 hours 58 mins	452.483700862	429.187475567	443.5029	459.166666667
55150	35.315611	-83.902960	36.293937	-76.223002	514 mi	8 hours 9 mins	519.944896137	499.752824401	506.541	531.7
55151	35.185740	-83.849241	36.270269	-76.672479	494 mi	7 hours 41 mins	498.829092009	477.209017911	483.048	503.35
55152	36.211516	-76.041378	35.075625	-83.782478	534 mi	8 hours 23 mins	541.042474607	524.356408786	528.73	550.35
55153	35.190199	-83.920956	35.920501	-76.360572	494 mi	7 hours 39 mins	498.511781259	477.625785978	486.761	497.966666667
55154	35.805415	-77.092537	35.075646	-83.839487	454 mi	6 hours 59 mins	458.251234868	434.292023203	449.278	456.116666667
55155	35.113145	-84.013233	36.464872	-77.248028	442 mi	7 hours 11 mins	470.159891361	452.08996014	446.629	468.916666667
55156	35.917631	-76.549018	35.031581	-83.808670	484 mi	7 hours 27 mins	488.066307435	461.970738739	480.5421	482.833333333
55157	35.451698	-83.057693	36.294849	-76.131044	453 mi	6 hours 51 mins	475.633132801	457.391090398	442.33	446.733333333
55158	35.046641	-83.816519	35.830291	-77.077844	448 mi	6 hours 49 mins	452.084089397	424.883331432	436.848	444.783333333
55159	35.475932	-83.023696	35.712147	-76.114092	447 mi	6 hours 48 mins	451.004498044	421.940944564	435.703	450.733333333
55160	36.351451	-76.163253	35.447007	-83.005294	450 mi	6 hours 50 mins	457.062672205	429.138361285	447.322	441.0
55161	35.873165	-76.449855	35.336109	-83.892456	489 mi	7 hours 36 mins	493.492423047	473.009370487	485.675	497.466666667
55162	35.078876	-83.344710	35.872704	-76.390999	469 mi	7 hours 9 mins	472.768769809	445.142325437	457.934	469.216666667
55163	35.921582	-75.678045	35.102849	-83.394430	509 mi	7 hours 47 mins	513.137434996	486.252974417	506.117	505.283333333
55164	35.841021	-75.621268	35.803160	-82.512070	457 mi	6 hours 56 mins	460.970225742	432.551667684	454.124	453.483333333
55165	35.024986	-84.030766	36.447469	-76.297727	536 mi	8 hours 19 mins	539.938395496	531.881193783	524.8879	547.1
55166	35.290907	-83.785156	36.443783	-76.795721	457 mi	7 hours 24 mins	485.11240486	467.775279893	459.823	482.85
55167	35.392363	-83.474889	36.148722	-76.194021	482 mi	7 hours 22 mins	488.6775249	464.438599916	471.5789	494.7
55168	35.205290	-83.835634	35.558540	-75.467878	558 mi	8 hours 42 mins	561.859283633	540.065671323	546.7319	562.133333333
55169	34.737864	-76.874919	35.354342	-83.827288	482 mi	7 hours 36 mins	485.420391929	473.28084742	482.278	505.133333333
55170	36.288330	-75.797038	35.433942	-83.439453	530 mi	8 hours 20 mins	551.785179909	542.219281008	527.6819	537.583333333
55171	35.898011	-75.767010	35.345997	-83.195254	476 mi	7 hours 15 mins	480.643146385	450.692236572	473.783	466.866666667
55172	35.841168	-75.637925	35.895847	-82.474101	448 mi	7 hours 2 mins	468.587771248	438.194132322	460.184	455.416666667
55173	35.453176	-82.973187	36.278312	-76.223507	446 mi	6 hours 43 mins	451.589289176	420.435703931	434.274	441.966666667
55174	36.452927	-76.551552	35.322471	-83.791034	466 mi	7 hours 33 mins	492.110184862	474.362848052	489.5561	500.016666667
55175	36.175842	-76.688322	35.373018	-83.699512	472 mi	7 hours 7 mins	476.129582035	444.420827152	469.185	467.366666667
55176	35.985707	-76.207974	35.341105	-83.395598	477 mi	7 hours 26 mins	481.185915428	464.98491857	474.31	488.983333333
55177	36.290764	-76.146965	35.437069	-83.438835	481 mi	7 hours 22 mins	488.361938602	459.717374787	478.639	475.95
55178	36.086269	-76.381697	35.046710	-83.962222	512 mi	7 hours 56 mins	513.916866013	500.416800179	509.277	526.983333333
55179	35.473419	-76.016839	35.206930	-82.783468	456 mi	7 hours 19 mins	472.452004841	457.218579488	455.736	479.716666667
55180	35.482301	-76.035418	35.454072	-83.406200	484 mi	7 hours 34 mins	494.475583601	472.39792432	479.077	501.3
55181	35.261810	-83.735280	36.290615	-76.134549	508 mi	7 hours 57 mins	530.942132365	522.637407219	497.515	510.866666667
55182	36.324923	-76.116529	35.330869	-83.211262	469 mi	7 hours 13 mins	475.646566417	451.691860274	466.426	467.45
55183	35.029781	-84.051465	35.066521	-76.734728	501 mi	8 hours 5 mins	504.005437806	498.422555482	503.997	529.633333333
55184	35.000431	-84.266561	35.933130	-76.249641	526 mi	8 hours 7 mins	529.83371629	505.937314553	514.786	527.75
55185	36.297499	-76.263269	35.028337	-83.707817	504 mi	7 hours 42 mins	512.038824138	480.801109269	502.411	499.1
55186	35.028471	-83.889255	36.085162	-76.437693	501 mi	7 hours 42 mins	505.274408416	482.589103407	490.128	510.966666667
55187	35.046641	-83.816519	36.159116	-77.064348	464 mi	7 hours 10 mins	469.068081268	443.53100178	456.745	471.683333333
55188	36.231893	-76.694904	35.028555	-83.954401	509 mi	7 hours 54 mins	511.00541453	493.184149099	506.2751	518.283333333
55189	35.325449	-83.830644	35.713131	-76.110238	511 mi	7 hours 59 mins	515.39931043	492.377404432	500.3159	532.0
55190	35.046710	-83.962222	36.193441	-76.819091	490 mi	7 hours 38 mins	501.514943121	476.05717386	487.205	504.0
55191	35.101385	-84.025229	35.642463	-76.208157	526 mi	8 hours 7 mins	530.803859164	504.211352968	515.858	533.833333333
55192	35.009018	-83.801193	35.559190	-75.464513	566 mi	8 hours 52 mins	570.091875633	548.925815398	555.114	578.516666667
55193	36.478218	-76.037577	35.535107	-83.039524	462 mi	7 hours 6 mins	471.618564688	451.876616387	459.425	460.516666667
55194	36.106798	-75.826814	35.353622	-83.829024	543 mi	8 hours 28 mins	559.816491599	543.373935743	540.9371	552.35
55195	36.510382	-76.161024	35.437081	-83.450406	466 mi	7 hours 38 mins	493.318026014	470.387240138	489.835	493.15
55196	35.027466	-83.753383	36.433729	-76.701686	467 mi	7 hours 35 mins	492.998233681	478.251042813	468.705	497.216666667
55197	36.085630	-76.376884	35.436127	-83.438652	464 mi	7 hours 6 mins	468.570553693	448.76884764	461.597	472.416666667
55198	36.382974	-76.164069	35.132037	-83.351281	491 mi	7 hours 37 mins	515.106215054	500.424449586	488.572	493.8
55199	36.535365	-76.062559	35.041197	-83.224924	517 mi	8 hours 20 mins	520.297358107	520.607840691	498.663	545.333333333
55200	35.094223	-84.033961	36.348709	-76.667164	481 mi	7 hours 58 mins	520.052581366	498.298203929	483.6821	522.5
55201	35.161923	-84.034418	35.834103	-76.403745	510 mi	8 hours 2 mins	513.11038478	500.40603015	499.0099	530.95
55202	35.046425	-83.823444	36.339650	-76.228881	517 mi	7 hours 57 mins	532.852526434	518.230403872	505.446	519.116666667
55203	35.124261	-83.411007	36.086269	-76.381697	472 mi	7 hours 12 mins	476.356545212	456.885185566	461.229	486.833333333
55204	35.196769	-83.810694	36.513011	-76.633237	471 mi	7 hours 45 mins	482.097100186	473.024430362	485.834	502.916666667
55205	36.549901	-76.067327	35.199129	-83.340672	498 mi	7 hours 51 mins	499.23735152	484.717359832	495.643	518.45
55206	35.364258	-75.498746	35.055933	-83.815378	579 mi	9 hours 7 mins	583.539398992	565.230277109	577.049	590.116666667
55207	35.288519	-83.902769	36.473982	-77.132709	445 mi	7 hours 27 mins	472.373035032	463.880594237	451.653	490.95
55208	34.706780	-76.565094	35.380318	-83.614294	487 mi	7 hours 48 mins	491.381191985	484.856868921	487.692	519.666666667
55209	36.226039	-76.656459	35.446437	-83.465146	459 mi	6 hours 56 mins	463.229358986	431.637435949	456.155	454.6
55210	34.780625	-76.896750	35.118110	-83.939589	490 mi	7 hours 46 mins	494.3230268	484.427218271	501.932	522.766666667
55211	35.208599	-83.123647	35.769072	-76.194372	478 mi	7 hours 28 mins	483.364972001	461.895033975	462.8359	480.05
55212	36.507910	-76.173138	35.363780	-83.181571	451 mi	7 hours 28 mins	478.435936328	459.260223642	474.863	482.716666667
55213	35.039361	-83.964136	36.476346	-76.037177	543 mi	8 hours 28 mins	549.308577659	535.344678809	532.6219	556.566666667
55214	35.159170	-83.918416	36.309430	-76.254472	512 mi	7 hours 51 mins	518.832063053	490.748871843	501.585	513.066666667
55215	35.155440	-84.082065	36.360954	-76.582578	495 mi	8 hours 20 mins	528.828005436	514.45737573	496.088	549.666666667
55216	35.559547	-76.944015	35.081547	-83.928969	467 mi	7 hours 18 mins	471.224103716	456.072057021	467.846	478.883333333
55217	36.506203	-77.054162	35.054567	-83.892950	454 mi	7 hours 21 mins	482.65432299	465.045071372	458.963	489.683333333
55218	35.330471	-82.502835	36.007789	-75.676918	464 mi	7 hours 13 mins	505.024337443	495.096175867	457.416	471.3
55219	36.215896	-76.039674	35.015887	-83.861737	533 mi	8 hours 19 mins	539.902616098	521.021610885	530.822	542.483333333
55220	35.432569	-76.480868	35.166091	-83.435758	473 mi	7 hours 28 mins	482.975318492	461.977069483	473.43	492.166666667
55221	35.365056	-83.766521	36.547945	-76.756496	462 mi	7 hours 33 mins	476.807458198	462.222505612	464.6541	502.35
55222	35.486382	-76.976625	35.138819	-84.131796	477 mi	7 hours 34 mins	480.334364341	469.969346191	480.409	510.316666667
55223	36.243130	-77.092536	35.318370	-83.793726	452 mi	6 hours 57 mins	458.857951566	432.499723146	452.801	458.383333333
55224	36.376892	-75.989265	35.048608	-83.734123	527 mi	8 hours 13 mins	543.147577871	527.60714458	524.025	528.916666667
55225	35.497468	-82.952789	35.509940	-75.998905	455 mi	7 hours 3 mins	465.145036308	439.560415541	455.064	471.616666667
