ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
52501	34.989626	-83.824682	36.501119	-76.656049	478 mi	7 hours 52 mins	495.240359055	486.504997486	480.524	516.233333333
52502	35.265691	-83.057826	36.249653	-76.259203	474 mi	7 hours 21 mins	480.349576357	457.866193299	463.209	478.05
52503	35.201864	-84.199907	36.280742	-75.889313	567 mi	9 hours 12 mins	582.043854405	582.400835655	556.082	614.066666667
52504	36.503967	-76.089798	35.176223	-83.349430	498 mi	7 hours 42 mins	501.386633805	487.515090627	495.526	500.85
52505	35.437669	-83.377789	35.931058	-76.539804	444 mi	6 hours 43 mins	448.404597618	416.171892137	432.964	439.333333333
52506	36.280052	-76.609523	35.435348	-83.382996	460 mi	6 hours 57 mins	464.028884838	433.187724246	457.225	459.433333333
52507	35.046710	-83.962222	35.895469	-76.703649	484 mi	7 hours 24 mins	487.366258448	461.272041798	473.1169	484.966666667
52508	36.075736	-76.522187	35.024410	-83.948642	503 mi	7 hours 44 mins	505.344237692	479.480456322	500.246	500.833333333
52509	36.506542	-76.097347	35.391756	-83.180869	476 mi	7 hours 17 mins	476.453044901	458.252442614	471.889	472.65
52510	35.029415	-83.666526	36.300964	-76.253403	503 mi	7 hours 41 mins	509.46091537	476.637235554	492.4149	501.966666667
52511	36.342337	-75.953878	35.347325	-83.206882	479 mi	7 hours 23 mins	495.67688459	476.33606	476.456	473.033333333
52512	35.623383	-76.689787	35.206747	-83.818415	468 mi	7 hours 23 mins	474.175841963	457.69693026	471.421	481.9
52513	35.316601	-83.061486	36.248192	-76.341659	468 mi	7 hours 17 mins	474.074290156	452.966539915	456.793	478.666666667
52514	36.206791	-76.708489	35.051498	-84.065656	506 mi	7 hours 47 mins	509.639982918	488.884843368	509.011	516.6
52515	35.287167	-83.784101	36.107893	-76.448015	489 mi	7 hours 30 mins	492.750401228	466.753911026	477.93	492.85
52516	36.166392	-76.068798	35.372484	-83.567455	495 mi	7 hours 36 mins	506.184056226	482.657549111	496.945	498.35
52517	36.298645	-76.042808	35.026432	-83.694905	519 mi	8 hours 3 mins	541.627189406	524.929902735	517.363	525.766666667
52518	35.035558	-83.831764	36.362481	-76.291746	517 mi	7 hours 53 mins	528.685669978	512.157841838	506.215	514.783333333
52519	35.060721	-83.749712	35.431752	-76.240644	509 mi	8 hours 4 mins	519.040424928	500.110922223	510.891	537.216666667
52520	35.191288	-83.912011	35.733414	-76.130705	515 mi	8 hours 1 min	519.026047985	496.575881939	503.8069	525.366666667
52521	34.696985	-76.558131	35.036195	-83.877057	514 mi	8 hours 15 mins	518.035391851	512.272077429	514.765	547.916666667
52522	35.204943	-83.827697	36.198623	-76.909830	474 mi	7 hours 20 mins	477.5062051	456.858403734	462.447	477.916666667
52523	35.120423	-83.475626	36.163722	-75.745965	533 mi	8 hours 18 mins	553.205189783	543.652347878	522.574	542.633333333
52524	36.107011	-77.050824	35.296173	-83.776353	452 mi	7 hours 8 mins	460.416687429	443.607718433	463.6361	463.85
52525	35.210942	-83.361051	35.471697	-76.074071	485 mi	7 hours 33 mins	495.690114965	469.097862932	485.288	502.433333333
52526	35.455158	-83.467399	36.433729	-76.701686	436 mi	7 hours 4 mins	461.951192728	445.956173775	437.364	465.916666667
52527	35.499332	-82.948321	36.365321	-76.205793	448 mi	6 hours 47 mins	462.336501391	444.034207887	436.79	444.566666667
52528	34.762967	-76.834449	35.350665	-83.788295	481 mi	7 hours 36 mins	484.683737212	473.682626178	481.4861	505.483333333
52529	36.315431	-76.162434	35.452420	-83.058340	449 mi	6 hours 45 mins	456.117751683	423.507241452	446.613	435.833333333
52530	35.776398	-76.896007	35.339782	-83.746683	448 mi	6 hours 49 mins	452.274022295	423.607790237	445.53	446.683333333
52531	35.435701	-83.463033	36.248192	-76.341659	470 mi	7 hours 5 mins	476.047329454	442.62368983	458.786	465.266666667
52532	34.798196	-76.928140	34.999165	-83.883475	490 mi	7 hours 47 mins	496.352396763	491.122429486	493.496	518.483333333
52533	35.002113	-83.825596	35.359134	-75.501515	581 mi	9 hours 5 mins	584.881809055	563.598370825	569.859	592.516666667
52534	35.037440	-83.818553	36.278643	-76.111938	523 mi	8 hours 4 mins	547.918374622	533.348372975	511.747	527.533333333
52535	35.210075	-83.408445	35.245424	-76.592429	460 mi	7 hours 12 mins	463.713016748	450.735680539	458.863	481.116666667
52536	34.739988	-76.731086	35.024755	-83.682596	487 mi	7 hours 42 mins	490.86865727	480.786689427	488.827	504.1
52537	35.412605	-76.501240	35.442801	-83.442802	468 mi	7 hours 28 mins	478.960422403	462.086826257	468.0891	489.766666667
52538	36.487258	-76.072521	35.317396	-83.785339	520 mi	8 hours 3 mins	529.295872439	509.735963512	516.712	529.9
52539	36.240564	-75.874009	35.401539	-83.193236	485 mi	7 hours 26 mins	501.363792797	480.826251122	482.067	480.566666667
52540	34.698892	-76.569421	35.445662	-83.426681	473 mi	7 hours 33 mins	477.539336081	467.622890033	474.004	501.766666667
52541	36.478455	-76.043618	35.413650	-83.447238	495 mi	7 hours 39 mins	504.795653968	485.845070462	492.727	496.316666667
52542	35.919751	-75.673289	35.047967	-83.123880	498 mi	8 hours 17 mins	519.670520272	511.301614425	495.6879	522.733333333
52543	35.072358	-84.144370	35.410908	-76.305378	527 mi	8 hours 24 mins	536.79588473	521.052891749	527.424	555.55
52544	35.343381	-83.409184	35.931328	-76.337514	469 mi	7 hours 14 mins	472.997449003	449.096549052	457.567	475.0
52545	36.280591	-76.112851	35.526713	-82.950988	445 mi	6 hours 44 mins	452.053404205	421.274739589	442.776	435.916666667
52546	36.053905	-76.568894	35.424015	-83.369229	445 mi	6 hours 42 mins	448.068986277	417.827403053	442.182	434.1
52547	35.355107	-83.409917	35.905258	-76.399059	465 mi	7 hours 8 mins	468.904089019	446.528537498	453.5049	470.3
52548	36.279624	-76.250998	35.319763	-83.798887	501 mi	7 hours 40 mins	507.523804809	477.911105078	498.4951	503.1
52549	36.267762	-76.077107	35.021857	-83.705689	517 mi	8 hours 2 mins	524.05640947	501.299573081	515.033	521.433333333
52550	35.259860	-75.582228	35.077866	-83.400188	563 mi	8 hours 55 mins	567.124271122	552.424353737	560.579	576.5
52551	36.245813	-76.326255	35.081165	-83.751906	505 mi	7 hours 47 mins	511.601930246	485.39843787	504.522	509.483333333
52552	35.118115	-75.975042	35.004170	-83.668474	614 mi	10 hours 50 mins	613.333399947	638.801632313	607.6629	666.283333333
52553	36.320596	-76.958456	35.393661	-83.720695	453 mi	6 hours 57 mins	459.138635181	441.056508313	454.11	457.716666667
52554	35.911816	-75.685944	35.442627	-82.999246	469 mi	7 hours 7 mins	472.975139159	445.076457741	465.989	463.516666667
52555	36.464720	-76.294457	35.030207	-83.959807	506 mi	8 hours 24 mins	542.932560763	533.433634609	534.414	543.433333333
52556	36.310732	-77.025876	35.321134	-83.800630	456 mi	7 hours 0 mins	461.605938378	442.36834498	462.64	461.966666667
52557	35.243509	-75.611134	35.760844	-82.656270	507 mi	8 hours 1 min	511.493865234	496.646477567	507.1401	519.883333333
52558	36.526006	-75.911126	35.334901	-83.213813	488 mi	7 hours 47 mins	493.791161487	483.49293645	494.556	518.316666667
52559	35.072358	-84.144370	35.113745	-75.967551	640 mi	11 hours 15 mins	638.840938228	665.818561954	624.587	695.666666667
52560	35.553457	-77.016886	35.018509	-83.855684	458 mi	7 hours 4 mins	462.322302789	440.595212558	455.514	460.483333333
52561	34.780848	-76.893577	35.311928	-83.887421	486 mi	7 hours 48 mins	489.923034147	483.87242869	485.6851	515.733333333
