ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
62861	35.164323	-80.205960	35.285373	-79.107764	77.7 mi	1 hour 38 mins	76.5064012723	102.994956112	83.33	128.1
62862	35.021578	-80.800589	36.267511	-80.722120	102 mi	1 hour 42 mins	101.461251966	102.963102406	101.852	106.2
62863	36.073458	-78.560945	35.424993	-79.590353	96.3 mi	1 hour 42 mins	97.5487830024	110.755682044	97.742	114.966666667
62864	35.951012	-81.150297	36.541417	-81.530426	66.5 mi	1 hour 26 mins	60.2302519824	86.0656275253	65.592	95.8
62865	36.045245	-78.845160	35.995576	-78.348374	34.7 mi	47 mins	34.5562563588	45.8674118321	36.569	52.45
62866	35.333299	-82.423923	35.526475	-80.596830	126 mi	2 hours 7 mins	140.148946176	137.326073671	128.797	136.633333333
62867	35.939200	-81.309772	36.317832	-79.725961	107 mi	1 hour 56 mins	107.635958354	120.38445884	109.543	128.45
62868	35.904898	-82.382248	35.431341	-81.290156	102 mi	1 hour 54 mins	102.149312058	116.297541328	102.43	119.433333333
62869	35.425853	-78.250147	36.440498	-78.968053	98.1 mi	1 hour 48 mins	95.0914897648	115.475003977	98.577	125.516666667
62870	35.478307	-76.012115	35.065659	-76.643641	93.1 mi	2 hours 24 mins	98.3216999161	136.991450264	126.168	179.25
62871	35.975399	-79.042171	35.598389	-78.023625	87.5 mi	1 hour 24 mins	83.2499002195	85.1740561117	83.777	93.5333333333
62872	36.226039	-76.656459	36.520740	-76.983205	47.8 mi	55 mins	47.7818244392	55.5784956423	47.942	68.1333333333
62873	36.141493	-78.652740	36.528585	-79.109014	48.7 mi	1 hour 5 mins	56.8826360926	77.3841321729	56.208	85.9333333333
62874	36.058238	-82.029122	35.795642	-80.937570	88.1 mi	1 hour 48 mins	100.230781686	111.68134654	100.399	114.733333333
62875	36.442969	-81.457452	35.817735	-81.402213	67.3 mi	1 hour 28 mins	65.7141015865	89.6214409549	67.355	93.6166666667
62876	34.629339	-78.607452	35.435133	-78.637212	70.9 mi	1 hour 13 mins	74.2327871949	78.725215207	74.501	87.9666666667
62877	35.467564	-78.159140	35.428602	-80.119337	151 mi	2 hours 35 mins	181.092231696	175.830781915	147.95	171.283333333
62878	36.281479	-80.450330	35.838908	-80.837282	54.7 mi	1 hour 2 mins	59.9515613615	67.0621246739	61.855	71.7833333333
62879	35.800558	-77.603464	35.055057	-79.697191	168 mi	2 hours 40 mins	168.767857721	173.592200102	163.184	189.916666667
62880	34.564791	-78.583644	34.402752	-77.937184	50.4 mi	59 mins	47.5550967884	58.351825508	50.953	77.7666666667
62881	35.065305	-80.291907	35.664711	-82.120919	152 mi	2 hours 32 mins	150.880439406	151.479509241	142.48	162.9
62882	36.453069	-81.000552	35.623813	-80.278673	94.9 mi	1 hour 50 mins	94.7031483644	111.610447521	99.089	135.7
62883	35.305587	-82.477430	36.096324	-81.948520	84.7 mi	1 hour 52 mins	99.9491097863	117.973174025	87.472	115.966666667
62884	36.315264	-80.266073	35.785237	-78.130721	160 mi	2 hours 31 mins	157.241829102	155.251766153	154.414	170.6
62885	34.748897	-76.628068	34.486749	-77.828455	85.4 mi	1 hour 50 mins	97.245738874	123.857501302	97.541	128.983333333
62886	35.057968	-83.812243	35.308013	-83.136264	63.0 mi	1 hour 16 mins	66.4133544065	82.1113099177	63.973	85.5166666667
62887	35.911998	-77.594148	36.420320	-77.914677	55.1 mi	57 mins	56.4669981926	58.4728021557	57.119	74.0
62888	35.335180	-76.937394	35.808682	-79.085630	157 mi	2 hours 37 mins	163.775453185	162.24440711	164.037	181.6
62889	34.185013	-78.866493	35.793740	-79.550212	149 mi	2 hours 39 mins	156.42039873	166.809845069	147.765	178.05
62890	35.216869	-81.379195	35.831935	-82.676046	112 mi	1 hour 54 mins	125.315703766	123.126985192	113.23	123.683333333
62891	36.230925	-76.697380	36.466395	-76.034068	52.1 mi	1 hour 7 mins	52.3805854531	72.7346477659	60.822	88.5333333333
62892	34.994467	-78.941200	35.684404	-77.644497	101 mi	1 hour 38 mins	96.5671913307	98.7729060498	99.186	109.416666667
62893	35.616130	-82.064872	35.218401	-82.047929	36.7 mi	52 mins	39.4687026623	55.7846951168	49.668	65.4333333333
62894	35.854741	-77.910675	36.329983	-79.130459	109 mi	1 hour 52 mins	109.676984963	116.092535224	106.09	129.1
62895	35.047392	-80.319652	34.913632	-79.764109	39.7 mi	49 mins	36.9730922443	46.8628132362	36.909	55.2333333333
62896	35.165292	-81.159519	35.431225	-83.074194	137 mi	2 hours 21 mins	151.651367	152.507931483	137.942	149.733333333
62897	36.195286	-79.858621	36.222835	-81.925215	134 mi	2 hours 33 mins	134.098663491	152.654090785	132.049	157.783333333
62898	34.770075	-78.000495	36.304560	-78.403658	128 mi	2 hours 2 mins	127.085396698	126.165667995	124.817	134.116666667
62899	35.407871	-79.769481	34.980074	-78.438826	95.4 mi	1 hour 56 mins	111.85410726	135.022712226	101.847	128.65
62900	35.540769	-76.999898	36.240288	-76.613151	71.1 mi	1 hour 19 mins	69.8710813004	79.6887994784	72.974	92.1166666667
62901	34.400615	-78.337538	34.545294	-79.262433	67.3 mi	1 hour 10 mins	65.389151383	72.5573886969	65.426	86.2666666667
62902	34.141872	-78.821581	35.221290	-77.634053	121 mi	2 hours 21 mins	147.53221247	156.354110197	123.314	169.516666667
62903	35.832918	-77.999818	35.470450	-79.776952	131 mi	2 hours 6 mins	135.528378986	134.571864698	133.055	145.7
62904	35.812478	-80.983527	35.794833	-82.649566	119 mi	1 hour 53 mins	119.439596318	117.055983612	122.192	121.233333333
62905	36.278045	-81.571320	35.417671	-83.464547	160 mi	3 hours 6 mins	175.771087419	199.644611598	160.54	194.266666667
62906	36.499392	-81.086541	35.490076	-81.476701	113 mi	2 hours 4 mins	112.776057494	124.724047445	113.056	137.9
62907	35.309157	-80.913461	36.267583	-80.145594	97.1 mi	1 hour 34 mins	97.6597825776	98.506595238	96.712	98.9666666667
62908	35.297182	-82.113352	36.078747	-82.035070	72.9 mi	1 hour 39 mins	72.903332606	100.325309575	78.971	109.766666667
62909	33.912158	-78.488161	34.415912	-79.095266	59.7 mi	1 hour 11 mins	57.8375447793	70.680405951	68.169	93.55
62910	36.005462	-78.861614	35.301681	-79.731542	90.5 mi	1 hour 34 mins	110.019795771	100.800499489	109.583	106.466666667
62911	35.833617	-81.431439	35.420660	-80.332759	99.2 mi	1 hour 51 mins	98.8109434801	111.313071837	100.131	117.7
62912	35.895467	-78.043328	36.440498	-78.968053	79.1 mi	1 hour 41 mins	96.0031126662	106.669086087	93.333	114.966666667
62913	34.927497	-79.299329	36.514456	-79.786506	140 mi	2 hours 32 mins	143.396062087	156.53941271	141.807	173.583333333
62914	35.483383	-77.764868	35.642463	-76.208157	125 mi	2 hours 17 mins	136.116653487	141.3065321	136.265	157.15
62915	35.528410	-78.855584	35.606286	-77.476073	98.7 mi	1 hour 36 mins	99.5933858867	100.686977676	91.631	108.316666667
62916	36.360981	-78.561327	34.680524	-78.968954	150 mi	2 hours 22 mins	140.577103173	146.708438331	141.453	156.85
62917	35.960189	-81.084717	34.815735	-79.553942	161 mi	2 hours 42 mins	149.61308306	173.375870193	148.188	170.666666667
62918	36.423583	-80.067588	35.012133	-80.724643	130 mi	2 hours 14 mins	129.45713247	140.080191464	130.467	144.2
62919	35.539933	-77.703821	35.745192	-77.965286	26.3 mi	36 mins	24.999182496	34.7583102526	24.584	36.9666666667
62920	36.305967	-78.473054	34.915813	-79.757184	140 mi	2 hours 22 mins	148.07964396	152.61952837	143.876	159.583333333
62921	36.081340	-80.105558	35.659336	-81.163237	71.8 mi	1 hour 7 mins	71.8855075329	71.1591076048	71.92	75.9333333333
62922	35.124293	-77.839089	36.345828	-77.478823	119 mi	1 hour 57 mins	117.245291646	118.236892199	120.148	137.033333333
62923	36.117484	-78.310071	35.718135	-76.648902	116 mi	1 hour 57 mins	117.736254492	120.514550217	121.048	137.4
62924	35.489309	-79.780418	35.461100	-81.417491	119 mi	2 hours 16 mins	143.816637914	148.424647062	119.409	145.5
62925	35.311281	-80.904245	35.041868	-79.125433	128 mi	2 hours 31 mins	132.05990001	159.03388219	130.518	157.383333333
62926	35.094212	-78.573262	35.075740	-76.901743	117 mi	2 hours 10 mins	122.083148314	140.801443361	122.629	163.5
62927	35.523758	-82.413942	36.211768	-81.675410	85.7 mi	1 hour 46 mins	100.687132219	115.392240393	86.9	110.316666667
62928	35.416500	-83.465318	36.308360	-76.228860	476 mi	7 hours 11 mins	482.153338046	449.157557855	464.9539	469.05
62929	35.046710	-83.962222	35.831717	-82.534863	130 mi	2 hours 15 mins	129.818686895	138.984318614	130.369	148.366666667
62930	35.694169	-82.518377	36.037502	-81.924757	58.8 mi	1 hour 17 mins	59.8934012257	79.3959721782	61.941	89.3666666667
62931	36.141304	-77.599166	36.533509	-77.874991	46.6 mi	1 hour 2 mins	48.2849229115	65.6291806014	48.578	87.3833333333
62932	35.346504	-81.025891	35.955658	-81.198210	54.9 mi	1 hour 7 mins	54.7492166315	68.5802699107	54.976	72.9
62933	35.296751	-78.012249	36.441230	-76.314346	162 mi	2 hours 38 mins	176.71296308	169.476918974	177.425	183.4
62934	35.483960	-76.808750	35.562588	-77.189792	25.6 mi	32 mins	25.525953947	33.472450029	25.58	38.3666666667
62935	36.448547	-80.996945	35.903585	-82.424874	119 mi	2 hours 43 mins	163.197215056	177.044620049	120.694	166.6
62936	35.809962	-81.315064	35.254841	-80.645266	70.8 mi	1 hour 24 mins	81.7137445291	87.1093056602	78.557	90.8
62937	35.830596	-81.386029	35.753473	-80.498172	70.9 mi	1 hour 15 mins	69.3742981179	80.6551754424	67.015	90.1666666667
62938	35.765662	-77.487644	35.684404	-77.644497	16.5 mi	22 mins	15.46577139	19.6448346407	16.295	26.3666666667
62939	35.948070	-78.311026	35.675142	-78.037128	33.1 mi	36 mins	33.0836719356	40.6134068506	33.128	47.05
62940	36.217961	-81.059881	36.311130	-81.619017	41.4 mi	57 mins	47.8671555804	64.2443671719	47.963	69.0666666667
62941	35.718706	-79.544881	36.366592	-80.929837	111 mi	1 hour 50 mins	111.747339767	112.230085737	110.814	120.05
62942	34.744597	-76.819262	35.520605	-78.723294	136 mi	2 hours 28 mins	145.64391557	154.946996723	144.735	170.75
62943	35.244699	-80.647717	35.235416	-80.083651	43.7 mi	55 mins	43.5990543335	58.9327859546	43.765	65.5333333333
62944	35.822779	-78.890621	35.547569	-80.988818	156 mi	2 hours 29 mins	158.764141878	155.092638111	151.631	164.45
62945	35.295276	-80.634642	35.186173	-82.793731	149 mi	2 hours 32 mins	165.536949337	164.624869558	142.749	159.483333333
62946	34.789996	-77.129148	34.883133	-76.786681	36.7 mi	45 mins	43.7796128274	53.6572472239	46.104	65.2333333333
62947	35.924220	-80.523018	35.085888	-80.238276	79.2 mi	1 hour 43 mins	92.1159268361	111.431312018	85.135	125.966666667
62948	35.717815	-80.558105	35.425979	-79.521018	81.1 mi	1 hour 31 mins	81.561283467	94.2432786981	80.999	102.15
62949	35.067719	-77.018468	35.214481	-77.648284	41.3 mi	43 mins	41.2465081177	41.9329725147	41.673	48.9
62950	34.971873	-79.087206	34.952035	-79.272597	13.1 mi	19 mins	13.5228465535	21.872805681	12.601	31.3
62951	35.971376	-78.798663	34.920735	-79.905517	112 mi	1 hour 53 mins	118.174508989	125.891933674	117.156	137.483333333
62952	35.322474	-82.612486	36.338166	-80.649877	167 mi	2 hours 45 mins	176.475579977	173.709680405	169.268	179.25
62953	35.516508	-80.670250	35.397856	-79.611436	71.0 mi	1 hour 29 mins	94.8827147538	96.3062237152	70.824	107.4
62954	35.327495	-83.200413	35.105209	-82.907838	39.4 mi	1 hour 2 mins	39.2949262848	61.653384399	39.497	62.7333333333
62955	36.495718	-77.862344	34.604420	-78.227449	168 mi	2 hours 40 mins	158.425326275	160.937824129	167.338	195.633333333
62956	35.977879	-79.021982	36.389444	-78.857547	37.6 mi	50 mins	43.285371612	62.8127337424	44.589	68.7666666667
62957	36.108467	-77.036697	35.110255	-78.501981	157 mi	2 hours 27 mins	156.716842235	152.236975368	159.718	168.083333333
62958	34.385143	-77.642503	35.326391	-76.608665	111 mi	2 hours 24 mins	111.240987868	135.612463043	111.76	157.383333333
62959	35.241264	-77.617873	36.462331	-76.811640	105 mi	1 hour 57 mins	120.904835901	137.895391291	105.33	124.083333333
62960	36.017172	-76.838844	36.396480	-78.146522	95.9 mi	1 hour 53 mins	94.752494663	116.505791123	110.689	128.383333333
62961	36.028635	-79.461743	35.901947	-79.072976	29.9 mi	37 mins	29.8582543985	37.6566548348	29.932	43.7
62962	33.893870	-78.486171	35.212821	-76.991387	150 mi	2 hours 45 mins	149.659708893	173.423510364	150.093	180.033333333
62963	35.707716	-81.278469	35.390744	-80.262381	79.3 mi	1 hour 35 mins	96.3730519993	107.421707418	80.26	102.116666667
62964	35.643178	-79.368240	35.654567	-79.785324	35.0 mi	44 mins	33.9964049455	42.6656226741	34.553	45.9333333333
62965	35.368112	-81.324341	35.424206	-79.569796	116 mi	2 hours 12 mins	139.448184971	144.996041059	115.67	140.733333333
62966	36.230633	-80.980251	35.331981	-79.359987	130 mi	2 hours 15 mins	151.009856437	149.239603954	138.566	157.416666667
62967	35.788644	-77.487790	35.950765	-79.465408	147 mi	2 hours 15 mins	146.333320138	139.602909706	142.661	151.983333333
62968	35.124400	-77.694276	36.425714	-78.369437	125 mi	2 hours 12 mins	148.534727305	152.004054931	129.695	164.85
62969	35.370130	-81.283831	36.046822	-81.294779	64.3 mi	1 hour 14 mins	64.1800926259	74.2398459057	64.484	84.2166666667
62970	36.109601	-76.948440	35.707670	-77.951539	78.7 mi	1 hour 30 mins	97.0043248143	95.3044577616	98.291	105.883333333
62971	36.020147	-80.222572	35.257382	-79.440324	89.6 mi	1 hour 30 mins	89.542049193	92.006169399	92.879	103.766666667
62972	35.354781	-79.824487	35.461030	-81.277708	110 mi	2 hours 0 mins	143.251968401	145.590033778	104.762	122.566666667
62973	36.353765	-79.716739	36.311695	-80.349650	47.1 mi	1 hour 3 mins	48.3946918636	64.8435498723	47.404	72.0666666667
62974	35.802962	-78.891532	35.812412	-77.727844	85.1 mi	1 hour 27 mins	88.6036217919	86.1776350213	86.513	105.133333333
62975	35.351263	-79.195391	35.220222	-80.038033	60.4 mi	1 hour 14 mins	59.5787244488	79.0572821658	59.644	90.3666666667
62976	35.929965	-77.736676	35.879801	-79.150919	95.0 mi	1 hour 32 mins	95.0039459238	97.3875130256	95.069	102.75
62977	35.901264	-78.609179	36.359808	-77.012484	128 mi	2 hours 0 mins	130.472214369	128.609000554	129.315	136.183333333
62978	35.102849	-83.394430	35.947920	-82.143098	119 mi	2 hours 15 mins	119.57721394	136.857904544	119.635	145.483333333
62979	34.885597	-76.332932	35.136159	-78.053943	129 mi	2 hours 23 mins	133.057848333	150.241713613	128.917	174.15
62980	36.490110	-78.340570	35.013950	-78.604745	121 mi	2 hours 9 mins	128.131912905	135.959739235	128.791	145.816666667
62981	34.536057	-77.387536	34.735277	-79.537808	155 mi	2 hours 32 mins	154.951895995	157.527249099	155.771	179.133333333
62982	35.693770	-81.176627	35.031680	-80.687558	66.3 mi	1 hour 14 mins	66.6342503939	74.9691596441	61.348	77.1166666667
62983	35.599052	-82.957393	36.016308	-82.107988	89.4 mi	1 hour 45 mins	85.2274929357	108.32654531	89.603	115.583333333
62984	33.930806	-78.335161	35.573893	-78.576100	150 mi	2 hours 19 mins	153.914912445	149.947169139	149.877	164.566666667
62985	35.777253	-78.239912	35.580805	-77.613929	42.8 mi	42 mins	42.6913711922	42.7316616518	43.727	50.1833333333
62986	35.675421	-81.720071	36.498676	-80.454715	122 mi	2 hours 0 mins	129.161916337	122.662013764	123.425	130.466666667
62987	34.737912	-77.227842	35.319252	-77.605597	56.4 mi	1 hour 14 mins	57.8177110262	77.7446496461	65.395	86.1166666667
62988	34.151607	-77.880268	34.278900	-77.795117	12.6 mi	22 mins	12.5493858205	22.9602435486	12.686	22.0
62989	35.908190	-80.119218	34.894131	-78.960730	120 mi	2 hours 13 mins	124.633828083	138.203303578	123.222	143.133333333
62990	36.305582	-81.486759	35.346516	-82.475641	122 mi	2 hours 30 mins	153.963248124	169.933871745	115.407	148.966666667
62991	34.989239	-79.055362	36.401719	-79.655249	126 mi	2 hours 21 mins	127.823523373	143.621491301	126.1	154.583333333
62992	36.042407	-77.878987	36.373929	-78.296110	45.6 mi	58 mins	45.5046724756	56.6078008987	50.178	83.25
62993	36.032014	-78.551012	36.151503	-77.628333	67.7 mi	1 hour 16 mins	68.6685492551	82.5660433693	68.792	93.1
62994	35.908512	-81.137721	35.435266	-82.038389	82.2 mi	1 hour 29 mins	82.0720963871	89.3457444805	82.266	97.1
62995	35.832868	-77.318658	36.363217	-76.308826	84.0 mi	1 hour 21 mins	83.8963615477	82.8788907294	84.059	88.5166666667
62996	35.467826	-80.742003	34.810037	-79.514227	95.6 mi	1 hour 54 mins	108.413258839	122.370486906	112.264	132.016666667
62997	35.832730	-77.297624	34.569900	-77.399596	109 mi	2 hours 2 mins	108.269806606	124.899779758	108.791	136.15
62998	35.018268	-78.904140	36.232115	-77.096306	160 mi	2 hours 31 mins	157.663162588	147.462047421	158.287	156.233333333
62999	36.294199	-79.498359	36.425339	-78.972516	40.3 mi	52 mins	41.4902426684	51.5315676758	40.332	62.0166666667
63000	35.771613	-80.342542	35.291418	-81.238532	73.9 mi	1 hour 9 mins	73.8132089272	73.2146898298	74.135	73.6
63001	35.578997	-77.709564	36.357828	-78.298424	91.4 mi	1 hour 33 mins	90.7212912756	99.1307983166	89.365	110.866666667
63002	36.299234	-76.261810	36.503717	-76.828705	43.5 mi	51 mins	46.9262748447	52.5257600934	47.045	58.85
63003	35.554557	-77.031472	36.406551	-78.380929	119 mi	2 hours 8 mins	149.339446387	150.721351281	134.487	157.55
63004	35.580866	-78.477991	36.412877	-78.300557	71.2 mi	1 hour 19 mins	70.9841367844	82.2284997197	71.296	84.1666666667
63005	36.136793	-81.834220	35.283194	-81.855455	77.0 mi	1 hour 39 mins	76.1952565636	98.3657476974	77.097	103.766666667
63006	35.655569	-79.836230	35.656802	-81.974918	137 mi	2 hours 16 mins	160.610143586	149.979983979	136.672	149.7
63007	35.691617	-81.156514	36.203540	-80.581041	63.6 mi	1 hour 8 mins	67.6776640282	72.4723697096	66.154	80.1333333333
63008	36.426336	-77.052424	36.319225	-78.897209	115 mi	2 hours 13 mins	152.536870993	163.145929968	121.518	159.583333333
63009	35.090679	-77.145823	35.881399	-78.521387	119 mi	1 hour 58 mins	127.023878869	122.982635492	125.356	136.016666667
63010	36.313870	-79.407010	35.881666	-80.142455	58.1 mi	1 hour 4 mins	58.2863987128	64.3286025696	66.909	86.65
63011	34.174163	-78.690784	35.519810	-78.114423	126 mi	2 hours 13 mins	141.715839914	140.241932638	142.399	159.333333333
63012	35.586643	-79.121151	35.454562	-79.530021	37.2 mi	44 mins	37.1926900746	43.2859814475	39.406	52.8333333333
63013	34.991125	-77.896196	35.854722	-76.625233	115 mi	2 hours 10 mins	121.774639317	140.721872857	113.607	144.9
63014	35.702097	-76.108036	35.325396	-83.807429	507 mi	7 hours 52 mins	511.312545511	488.139301686	504.8081	521.416666667
63015	36.471509	-81.299341	36.348802	-81.371638	17.3 mi	32 mins	16.198107516	26.4036137578	19.38	33.6333333333
63016	36.280820	-80.405760	35.976582	-79.024011	93.2 mi	1 hour 31 mins	93.1674098393	94.2422422621	93.291	101.916666667
63017	34.925333	-78.883343	35.445772	-77.532368	99.7 mi	1 hour 52 mins	114.945218675	116.016118223	108.294	130.983333333
63018	35.275326	-80.719326	35.534880	-80.522230	25.7 mi	29 mins	25.7159537464	29.9020457689	25.728	31.0166666667
63019	35.654243	-82.084011	35.892539	-82.037761	22.9 mi	36 mins	22.8522456888	37.0818350785	22.973	40.6833333333
63020	34.924051	-78.022428	36.503719	-76.722266	151 mi	2 hours 47 mins	195.73718793	192.060990669	149.743	185.533333333
63021	35.301215	-82.158277	35.913237	-82.433845	71.3 mi	1 hour 10 mins	71.1550146503	72.7644638349	71.484	77.5833333333
