ODIndex	originLat	originLng	destinationLat	destinationLng	GoogleMile	GoogleMin	ArcGISMile	ArcGISMin	OSMMile	OSMMin
57501	35.221960	-77.055647	36.367740	-80.181035	232 mi	3 hours 48 mins	234.752836714	240.538297868	227.86	255.95
57502	35.117497	-75.975848	35.276891	-83.451498	591 mi	10 hours 27 mins	595.190713109	623.162725561	584.399	643.166666667
57503	35.487706	-78.785939	35.435089	-83.437769	319 mi	5 hours 6 mins	321.734598769	313.822266268	319.425	331.016666667
57504	33.929095	-78.274790	35.137162	-84.268230	443 mi	7 hours 23 mins	444.798174363	460.217355933	434.166	481.616666667
57505	34.699919	-77.509292	36.412768	-76.604264	160 mi	2 hours 53 mins	167.886792637	184.487149552	160.139	196.883333333
57506	35.328062	-77.636768	34.340990	-77.814907	87.6 mi	1 hour 34 mins	90.3637409016	100.656223052	93.634	110.716666667
57507	36.550298	-81.531516	36.518117	-77.818171	264 mi	4 hours 31 mins	270.987474061	276.284944927	266.664	308.083333333
57508	35.972614	-81.455504	36.453093	-81.300330	53.8 mi	1 hour 18 mins	53.9480412705	73.1951824186	53.94	87.6
57509	35.318055	-77.545670	35.551450	-77.386101	21.4 mi	24 mins	21.3365768011	25.5625289871	21.375	29.25
57510	35.754004	-79.454832	35.519458	-80.660629	94.7 mi	1 hour 30 mins	93.816358244	94.9821702923	92.179	101.316666667
57511	35.253450	-81.176516	35.430136	-81.350664	19.8 mi	28 mins	19.2247653766	27.9519760935	22.752	32.0333333333
57512	35.576540	-82.979387	35.786470	-77.860688	324 mi	4 hours 52 mins	329.522418984	305.749939327	327.814	325.3
57513	35.899901	-78.622711	35.746258	-78.254403	35.0 mi	35 mins	30.0761633899	34.7576921606	30.994	41.9833333333
57514	36.077531	-81.779527	34.733190	-79.230132	215 mi	4 hours 7 mins	222.145205694	257.731104793	221.191	260.6
57515	35.982626	-81.439765	35.125768	-83.402890	150 mi	2 hours 37 mins	152.374349931	165.188851968	151.665	170.716666667
57516	36.487047	-80.516034	35.189296	-80.494900	114 mi	2 hours 4 mins	116.860058922	131.12075402	119.904	142.966666667
57517	36.414179	-77.612091	35.506485	-83.077053	343 mi	5 hours 22 mins	347.111800277	335.085936257	343.451	351.166666667
57518	34.758569	-77.334094	35.914407	-80.541042	249 mi	3 hours 53 mins	246.659660808	242.148675349	255.129	261.166666667
57519	35.762652	-78.883529	34.929696	-79.955760	99.3 mi	1 hour 44 mins	100.025004196	112.785607282	103.825	126.766666667
57520	35.345609	-81.323461	35.160611	-77.699495	274 mi	4 hours 26 mins	282.583284607	274.610557775	256.094	289.55
57521	34.837721	-78.116601	36.041945	-80.629196	212 mi	3 hours 11 mins	211.231104205	194.672421858	216.363	214.633333333
57522	35.666290	-81.326165	35.680407	-82.106953	51.6 mi	53 mins	51.6689511624	54.6564980586	51.692	57.9666666667
57523	35.956146	-79.610966	36.110583	-81.132544	96.2 mi	1 hour 34 mins	99.5283550016	95.2206533954	99.871	105.233333333
57524	36.087093	-76.442856	35.213321	-82.150081	396 mi	6 hours 1 min	406.351279236	379.662458736	402.4621	398.583333333
57525	35.127496	-80.479737	36.446116	-79.066431	156 mi	2 hours 41 mins	165.093401036	166.437310958	165.974	184.5
57526	35.230814	-81.816928	35.964503	-80.610076	112 mi	2 hours 1 min	120.535309937	126.490564105	105.74	134.166666667
57527	35.957713	-79.636533	35.958561	-81.517958	122 mi	2 hours 3 mins	123.425835972	127.332157468	136.301	146.233333333
57528	36.181606	-79.869700	35.499309	-81.418588	110 mi	1 hour 58 mins	119.051853454	122.509112694	123.055	137.883333333
57529	34.777023	-78.859997	35.943633	-79.120835	120 mi	1 hour 53 mins	117.467735793	116.679244347	98.301	129.316666667
57530	35.883293	-77.905875	36.110583	-81.132544	211 mi	3 hours 13 mins	210.593486551	197.87571046	207.748	216.75
57531	36.491314	-79.425998	35.881309	-82.570404	241 mi	3 hours 51 mins	240.926219807	238.935892581	241.999	254.483333333
57532	35.078451	-77.446726	34.818099	-77.548041	23.7 mi	33 mins	25.70187684	33.3440865472	34.798	52.2666666667
57533	36.159133	-80.216638	35.236899	-81.673608	132 mi	2 hours 12 mins	132.149430407	137.295146741	132.098	138.45
57534	35.953546	-80.109414	35.401441	-78.826138	99.8 mi	1 hour 38 mins	99.8026148366	101.173648014	97.336	108.566666667
57535	34.691672	-76.534959	36.515111	-79.784423	264 mi	4 hours 37 mins	276.708200706	288.307912947	262.3751	312.55
57536	35.540406	-79.555032	36.244771	-76.588256	215 mi	3 hours 26 mins	214.91262142	209.846336446	218.041	237.416666667
57537	36.362225	-79.778662	35.179165	-82.790420	214 mi	3 hours 41 mins	216.831812893	224.090944722	211.436	230.833333333
57538	35.617858	-82.288491	35.316601	-83.061486	78.7 mi	1 hour 33 mins	78.6502455688	92.8925717555	78.756	100.883333333
57539	36.379994	-81.492897	36.522113	-76.967671	300 mi	5 hours 1 min	313.472973042	305.961535946	318.969	331.0
57540	35.711258	-81.413125	35.660158	-81.136291	20.9 mi	25 mins	20.6285106408	25.4348236453	22.185	30.6
57541	36.335722	-77.712561	35.222915	-82.236072	313 mi	4 hours 55 mins	341.007816098	317.205530691	324	328.5
57542	35.879670	-78.475025	36.016862	-82.171322	253 mi	4 hours 1 min	252.684218068	249.679581593	249.728	256.966666667
57543	36.191005	-79.862844	34.910957	-79.752665	96.1 mi	1 hour 40 mins	100.453039084	100.626014177	96.26	104.166666667
57544	34.685171	-78.693008	34.865539	-79.429532	55.6 mi	1 hour 9 mins	60.8472345994	71.380985169	62.267	87.4666666667
57545	34.302644	-78.968036	35.233626	-82.236120	259 mi	3 hours 49 mins	256.986138738	237.735843254	257.709	252.816666667
57546	35.033657	-79.147929	35.214940	-82.741421	251 mi	4 hours 25 mins	306.954179895	308.867258402	245.737	278.25
57547	34.713605	-76.643555	35.480845	-77.780624	98.9 mi	1 hour 49 mins	98.8980847913	116.13083212	98.007	124.716666667
57548	36.021227	-78.420753	34.874470	-80.290746	157 mi	3 hours 0 mins	159.089947594	183.82475787	162.077	211.566666667
57549	35.631178	-81.031070	35.336967	-78.087934	224 mi	3 hours 31 mins	227.53176838	221.669798371	228.251	247.45
57550	35.853343	-79.792012	34.992839	-80.356247	82.0 mi	1 hour 39 mins	105.270927971	108.647060314	84.361	112.916666667
57551	34.963304	-79.017170	36.225656	-80.839664	169 mi	2 hours 54 mins	172.268853182	180.867589005	168.493	194.083333333
57552	36.057810	-78.795760	35.041764	-83.614797	322 mi	5 hours 0 mins	318.961387075	303.461613119	322.885	323.75
57553	35.878960	-80.126531	35.930711	-82.486684	161 mi	2 hours 54 mins	190.159562109	185.940603913	177.892	187.783333333
57554	35.968997	-78.798565	35.567360	-78.408557	48.6 mi	51 mins	48.5392162688	51.5610037693	50.558	59.6333333333
57555	35.836487	-79.628499	36.055435	-79.399875	22.5 mi	32 mins	23.5608845681	32.3978374546	26.283	42.8833333333
57556	35.781554	-81.359755	36.080535	-76.424442	330 mi	4 hours 57 mins	330.05238466	313.211638213	318.716	338.166666667
57557	35.834295	-82.779592	35.454148	-80.971025	138 mi	2 hours 25 mins	138.552904932	148.808290406	138.833	156.983333333
57558	34.122485	-77.884110	35.904668	-80.096094	234 mi	3 hours 30 mins	232.448370003	215.873247861	232.997	231.066666667
57559	34.321580	-78.093952	35.703273	-80.375424	200 mi	3 hours 26 mins	230.652062538	220.031762654	214.319	237.883333333
57560	35.646416	-82.035583	35.042070	-83.728922	133 mi	2 hours 13 mins	129.022090138	133.56551683	129.156	139.25
57561	34.608259	-78.582056	35.422864	-83.761298	393 mi	5 hours 58 mins	393.592886993	370.535691355	393.83	393.4
57562	35.792627	-76.896373	36.063404	-81.874472	319 mi	4 hours 58 mins	319.004760759	307.502385225	316.396	320.916666667
57563	36.083780	-80.102999	35.281729	-81.819783	136 mi	2 hours 17 mins	143.211908778	144.313157896	139.959	148.883333333
57564	35.436048	-77.009015	35.927713	-82.734058	397 mi	6 hours 5 mins	401.24154856	380.014360822	395.1301	404.6
57565	36.443081	-76.609087	35.145776	-76.819503	121 mi	2 hours 11 mins	120.796984264	131.225588207	124.495	156.716666667
57566	35.355140	-77.537416	36.392948	-76.739558	101 mi	1 hour 53 mins	122.757861691	137.420751524	103.798	131.916666667
57567	34.756047	-76.717345	35.636756	-81.242416	320 mi	5 hours 9 mins	319.522896522	318.965836744	323.1281	344.766666667
57568	35.013094	-76.777171	36.317137	-80.438257	262 mi	4 hours 12 mins	262.221783153	260.159304508	262.827	276.95
57569	34.164949	-78.741693	36.266915	-80.328235	212 mi	3 hours 17 mins	217.515713383	215.516995203	207.528	220.933333333
57570	34.770947	-78.092407	35.163917	-83.393798	407 mi	6 hours 11 mins	411.072797391	386.701169337	404.364	407.716666667
57571	34.830041	-79.122985	34.834708	-78.371177	61.4 mi	1 hour 13 mins	58.4772638545	72.2389962868	58.456	87.95
57572	35.867889	-76.323091	35.415242	-83.448603	458 mi	7 hours 0 mins	462.63954325	433.270374668	456.636	454.233333333
57573	35.020340	-80.704887	35.047392	-80.319652	25.7 mi	38 mins	25.8079905288	36.5960005162	26.967	48.0333333333
57574	36.362481	-76.291746	36.001562	-82.141905	412 mi	6 hours 22 mins	418.959227434	397.576709393	409.281	413.35
57575	35.487233	-80.778284	35.352271	-79.576639	78.1 mi	1 hour 47 mins	105.313468266	113.836706687	84.681	126.5
57576	35.651000	-79.814855	36.031288	-79.380366	54.2 mi	52 mins	54.1785801259	52.83465387	54.318	59.5333333333
57577	36.014640	-76.899967	35.812553	-79.505131	174 mi	2 hours 45 mins	189.221688439	182.849376468	174.217	181.133333333
57578	35.006840	-80.798358	35.188709	-82.007759	90.4 mi	1 hour 36 mins	90.326080959	99.9413587349	90.496	106.066666667
57579	36.041336	-78.881753	35.246598	-78.548651	73.0 mi	1 hour 13 mins	72.5134818136	72.8627730367	73.095	77.6333333333
57580	35.316248	-81.021429	36.535538	-77.229535	264 mi	4 hours 28 mins	291.403103563	281.754870693	269.371	299.633333333
57581	35.203775	-83.838398	35.071168	-80.231025	257 mi	4 hours 25 mins	272.532359588	276.604987617	257.058	283.866666667
57582	35.998767	-81.108419	35.030332	-83.737266	205 mi	3 hours 29 mins	204.858138322	218.518600929	205.156	229.433333333
57583	36.389825	-76.936737	35.206655	-80.342784	249 mi	4 hours 8 mins	297.708306481	289.031024675	254.407	276.733333333
57584	35.862798	-77.883223	36.008591	-75.701761	157 mi	2 hours 36 mins	175.682771157	182.141941711	154.557	172.166666667
57585	35.892737	-79.662241	34.915784	-80.524599	98.5 mi	1 hour 56 mins	123.953266321	125.863360609	126.418	133.15
57586	35.982922	-80.248327	35.473385	-78.161875	152 mi	2 hours 18 mins	152.039614575	142.581205642	152.403	151.0
57587	34.974061	-79.723248	35.306900	-81.908074	147 mi	2 hours 39 mins	147.490463599	165.4213245	143.716	166.933333333
57588	35.333973	-82.492156	35.328376	-82.386658	7.2 mi	14 mins	7.18468527479	17.3665394062	7.183	20.3
57589	36.184343	-79.506565	35.812646	-77.267627	156 mi	2 hours 26 mins	156.157826876	151.755526235	144.789	160.666666667
57590	35.554510	-83.021956	36.163263	-75.743758	490 mi	7 hours 33 mins	509.945422695	495.88860649	479.0551	490.2
57591	35.767347	-78.013259	35.244230	-83.277433	346 mi	5 hours 17 mins	345.964884188	324.168508025	343.073	341.916666667
57592	35.220260	-78.858805	35.726582	-76.127589	212 mi	3 hours 20 mins	211.62015158	204.011678605	211.872	226.466666667
57593	36.134788	-81.849784	36.293101	-80.311720	114 mi	2 hours 7 mins	114.643899659	131.231355652	114.106	130.416666667
57594	36.164874	-80.216231	34.164293	-77.886384	238 mi	3 hours 36 mins	239.937725913	222.77280746	240.816	237.65
57595	35.861306	-78.553132	35.271387	-81.736685	226 mi	3 hours 27 mins	224.738634162	215.197077284	221.885	225.6
57596	35.635928	-82.638276	34.737824	-76.557828	413 mi	6 hours 34 mins	417.449004987	406.634883458	414.419	438.716666667
57597	35.998804	-79.341845	36.452565	-76.666140	178 mi	3 hours 9 mins	201.22477966	204.892166186	181.196	216.433333333
57598	34.972885	-79.242224	35.034027	-76.712432	170 mi	3 hours 7 mins	182.668724309	197.660135138	180.42	210.533333333
57599	35.295638	-80.797986	35.812187	-82.622430	145 mi	2 hours 25 mins	152.119369606	150.562187815	147.41	156.683333333
57600	35.248247	-81.353752	35.366129	-78.493083	231 mi	3 hours 26 mins	227.706719017	208.19275856	188.745	230.2
57601	35.760452	-82.553064	35.375605	-82.496445	31.7 mi	32 mins	31.6703020766	33.1027329132	31.796	35.2
57602	35.590525	-78.550435	35.567752	-77.310347	83.7 mi	1 hour 29 mins	83.829858581	92.8143679309	84.853	101.133333333
57603	35.912408	-82.492737	35.866038	-82.720191	25.7 mi	36 mins	25.6446281748	35.8416271278	25.743	42.3333333333
57604	36.265611	-79.011354	35.903302	-82.122186	214 mi	3 hours 27 mins	213.541045485	213.727451925	214.023	227.983333333
57605	35.201134	-82.020552	35.920501	-76.360572	387 mi	5 hours 56 mins	387.913255016	375.074189001	378.825	398.333333333
57606	36.399353	-79.001946	34.849411	-79.657567	138 mi	2 hours 32 mins	153.986187586	156.604409462	157.18	171.85
57607	35.495741	-76.799565	35.226937	-79.729695	205 mi	3 hours 22 mins	212.689139499	212.610247697	213.054	229.583333333
57608	35.641945	-78.307983	35.257894	-79.977916	120 mi	2 hours 8 mins	120.028156295	132.819672328	120.243	144.0
57609	36.154825	-77.409811	35.218569	-79.869755	180 mi	3 hours 2 mins	189.642299371	191.429842953	192.481	210.116666667
57610	35.938889	-78.138021	36.355875	-76.985255	91.0 mi	1 hour 31 mins	91.5335540729	99.8822977769	94.984	101.35
57611	35.252408	-83.273460	35.827486	-82.562904	78.0 mi	1 hour 23 mins	77.8254285836	84.1796253125	78.104	90.7666666667
57612	34.004776	-78.538513	35.122640	-83.373414	363 mi	5 hours 53 mins	380.603676058	374.39827425	361.203	392.25
57613	34.990137	-80.073573	36.514730	-77.448566	214 mi	3 hours 27 mins	215.957500603	216.086275878	224.666	240.033333333
57614	36.368017	-81.678271	35.250457	-78.379622	246 mi	3 hours 53 mins	245.822436288	244.546299936	246.24	265.033333333
57615	34.510955	-78.824604	36.227319	-76.241320	242 mi	3 hours 45 mins	242.347529684	233.82965081	244.059	258.716666667
57616	36.443783	-76.795721	35.406559	-76.326458	103 mi	1 hour 57 mins	102.339027031	115.088689531	110.147	145.366666667
57617	35.564871	-82.670305	35.431252	-82.602626	15.3 mi	24 mins	15.2786051425	22.9019699725	15.33	31.9666666667
57618	35.817683	-79.812083	35.377731	-79.048839	67.7 mi	1 hour 12 mins	70.8039542725	80.1385034445	71.574	92.8166666667
57619	35.035366	-80.190275	35.375695	-77.387989	195 mi	3 hours 32 mins	224.330038251	228.549592756	203.34	235.216666667
57620	36.539968	-76.717597	34.992411	-83.958231	480 mi	7 hours 57 mins	499.680164926	491.267986427	503.681	522.766666667
57621	35.906470	-77.543356	36.061545	-79.261447	119 mi	1 hour 47 mins	119.044591611	109.403508565	117.495	117.3
57622	35.816711	-81.379480	36.383615	-76.312528	352 mi	5 hours 19 mins	361.371961784	355.126492772	340.7411	359.65
57623	35.827313	-78.019883	35.883361	-77.887193	12.0 mi	19 mins	12.6970278433	20.3010758881	12.661	27.9
57624	35.262936	-79.585510	35.897723	-76.324197	219 mi	3 hours 24 mins	220.389272327	210.378680756	222.248	231.866666667
57625	36.229537	-76.695266	35.072950	-77.023588	107 mi	1 hour 55 mins	106.641307506	120.270064386	107.036	133.55
57626	35.692463	-81.810363	35.969533	-79.261103	157 mi	2 hours 21 mins	157.109572423	146.298922388	157.124	153.45
57627	35.496431	-76.975838	35.312936	-81.374996	312 mi	4 hours 45 mins	310.497411956	294.356839738	307.806	311.25
57628	36.444825	-80.411691	35.975264	-80.431312	43.9 mi	53 mins	43.7848649111	55.1461151301	46.186	61.7333333333
57629	36.524713	-81.178973	35.515220	-79.229437	156 mi	2 hours 36 mins	153.814148117	158.317249829	154.271	170.516666667
57630	35.036340	-83.115694	35.548379	-76.439706	456 mi	7 hours 35 mins	480.011996018	481.120308047	458.526	497.516666667
57631	35.437012	-79.218862	35.215148	-82.737083	257 mi	4 hours 8 mins	261.990382093	251.692124781	256.064	260.15
57632	36.516692	-78.409615	35.487939	-79.502979	112 mi	2 hours 7 mins	121.446019065	137.266870765	113.913	146.4
57633	34.256851	-78.903530	36.113664	-77.729866	174 mi	2 hours 44 mins	174.171559182	165.457186736	176.932	188.733333333
57634	34.988759	-78.307199	35.411538	-81.602014	236 mi	4 hours 20 mins	250.195431233	268.715196767	227.231	273.05
57635	35.813169	-81.310248	35.070956	-83.062368	143 mi	2 hours 49 mins	160.233900947	176.813240394	142.491	171.566666667
57636	35.409565	-77.830915	35.526501	-80.714986	208 mi	3 hours 15 mins	207.316468897	207.316747942	207.154	219.816666667
57637	35.914407	-80.541042	35.459253	-76.095075	304 mi	4 hours 52 mins	309.789064833	298.62092478	303.86	335.266666667
57638	35.311799	-82.696704	35.914407	-80.541042	149 mi	2 hours 32 mins	152.244412307	152.085624449	148.068	153.8
57639	36.223027	-81.919960	34.221990	-78.796608	291 mi	4 hours 52 mins	298.038904141	305.475223197	287.618	311.266666667
57640	36.252273	-77.910136	35.431688	-83.709220	374 mi	6 hours 1 min	389.03252839	376.774539597	385.438	402.233333333
57641	36.337542	-76.175802	35.241112	-77.598886	128 mi	2 hours 23 mins	135.401404396	151.080875147	135.747	153.35
57642	35.215326	-83.369654	35.208196	-82.860004	54.8 mi	1 hour 32 mins	66.7138794354	96.1526560587	57.291	103.733333333
57643	34.841574	-79.945356	35.435786	-79.154431	74.6 mi	1 hour 30 mins	75.6946378158	93.2966327458	79.711	111.733333333
57644	33.926857	-78.291352	36.114499	-78.741807	192 mi	3 hours 0 mins	203.283163758	190.596193892	195.143	207.466666667
57645	34.999710	-79.167828	35.160211	-76.844025	152 mi	2 hours 45 mins	165.000331882	174.279488345	162.938	184.083333333
57646	35.684911	-82.738475	35.850917	-79.570351	206 mi	3 hours 11 mins	206.068989222	198.00223383	208.729	210.183333333
57647	36.025076	-80.224147	35.113745	-75.967551	381 mi	7 hours 6 mins	375.47537321	406.432771189	364.8981	432.883333333
57648	34.678258	-78.051077	35.099488	-78.610246	55.6 mi	1 hour 3 mins	64.1455942755	77.4621500586	64.485	93.2666666667
57649	36.514456	-79.786506	36.129709	-81.105013	101 mi	1 hour 46 mins	96.1564971343	103.326328411	96.562	108.05
57650	35.311862	-83.156584	36.056437	-79.176107	261 mi	4 hours 3 mins	259.776113976	248.788047898	260.185	259.8
57651	35.997770	-76.707073	34.939111	-78.991260	184 mi	2 hours 48 mins	185.165760545	177.938675346	185.339	194.166666667
57652	35.765028	-81.725213	36.557928	-81.235268	88.7 mi	2 hours 2 mins	95.3466383489	125.921875346	95.805	128.566666667
57653	36.122201	-76.744329	36.416091	-78.152686	100 mi	2 hours 2 mins	103.502616253	130.459439301	122.997	148.583333333
57654	35.100985	-80.120355	35.325735	-79.266318	65.3 mi	1 hour 17 mins	65.2131952306	79.838630712	65.353	89.75
57655	35.871350	-77.807216	36.402411	-80.263976	185 mi	3 hours 4 mins	184.456799259	190.025404037	182.683	201.816666667
57656	35.309537	-77.313936	36.376102	-76.150999	120 mi	2 hours 9 mins	122.242315902	133.26219053	122.656	151.016666667
57657	35.912226	-80.464234	35.194383	-82.783423	163 mi	2 hours 46 mins	168.797369866	173.040118121	163.183	183.216666667
57658	35.188683	-81.147654	35.023626	-77.470156	286 mi	4 hours 32 mins	288.527968458	282.510814699	249.442	305.216666667
57659	35.633510	-80.112975	35.479380	-81.528858	110 mi	1 hour 58 mins	124.251874968	131.741898515	110.527	129.033333333
57660	36.189102	-79.857911	36.334788	-78.011695	127 mi	2 hours 15 mins	127.465162797	134.669448878	130.345	146.5
57661	35.081148	-80.660869	35.725262	-78.131025	185 mi	3 hours 12 mins	214.950240506	198.294683325	190.761	215.15
57662	34.938433	-79.967941	36.437205	-76.725093	250 mi	4 hours 5 mins	299.035924966	284.360645559	264.539	282.55
57663	35.436762	-76.786303	35.433293	-79.163940	172 mi	2 hours 43 mins	172.421659145	169.085155233	171.342	184.416666667
57664	35.694169	-82.518377	36.240564	-75.874009	453 mi	6 hours 55 mins	467.798315749	448.239330859	441.977	454.333333333
